divsRank,school,year,points,divsSpeed,isRelay,divsTimePctOfMean,divsSpeedDiffFromMean,clipped_divsRank
12,34,2017,6,1.0135819987837016,False,1.1034126288426076,-0.1717960212980132,12
13,42,2017,5,0.8451656524678838,False,1.3232899072030948,-0.340212367613831,13
1,55,2016,20,1.6622340425531916,False,0.6728289453798021,0.47685602247147685,1
2,3,2016,18,1.5248551387618177,False,0.7334461808179426,0.3394771186801029,2
3,3,2016,16,1.4806040864672785,False,0.7553668047033218,0.2952260663855637,3
4,52,2016,14,1.4136273678258413,False,0.7911555783937367,0.22824934774412653,4
5,52,2016,12,1.3736263736263736,False,0.8141946014569414,0.18824835354465885,5
6,48,2016,11,1.3340448239060834,False,0.8383520236979715,0.1486668038243686,6
7,16,2016,10,1.177301624676242,False,0.9499682616449533,-0.00807639540547278,7
8,35,2016,9,1.1363636363636365,False,0.9841912764864127,-0.049014383718078314,8
9,5,2016,7,1.0266940451745379,False,1.0893207992020069,-0.1586839749071769,9
10,5,2016,0,0.9286775631500742,False,1.2042922346824652,-0.25670045693164056,10
11,39,2016,5,0.9105809506465126,False,1.22822597708793,-0.2747970694352022,11
12,5,2016,8,0.8632596685082873,False,1.2955536075930234,-0.3221183515734275,12
13,39,2016,4,0.8539709649871905,False,1.3096454372336241,-0.3314070550945243,13
14,30,2016,6,0.8208832703989493,False,1.3624338784269863,-0.3644947496827655,14
1,3,2018,20,1.5698587127158554,False,0.7124202762748237,0.38448069263414064,1
2,45,2018,18,1.3430029546065003,False,0.8327600278088442,0.15762493452478554,2
3,33,2018,16,1.25250501002004,False,0.8929299035758544,0.06712698993832533,3
4,52,2018,14,1.212709192335678,False,0.9222319620348817,0.02733117225396331,4
5,3,2018,10,1.0893246187363834,False,1.0266904452437806,-0.09605340134533136,5
6,36,2018,9,1.018122581958868,False,1.0984916724601756,-0.16725543812284682,6
7,49,2018,12,1.0004001600640258,False,1.1179518181543386,-0.184977860017689,7
8,16,2018,11,0.9871668311944719,False,1.1329383671372,-0.19821118888724287,8
9,5,2018,8,0.7501875468867216,False,1.4908261040413504,-0.43519047319499315,9
10,3,2018,7,0.568569479190357,False,1.9670404739594347,-0.6168085408913577,10
1,3,2017,20,1.532332209623046,False,0.7917071052766002,0.26944869062649257,1
2,10,2017,18,1.4306151645207439,False,0.8479976503039282,0.1677316455241904,2
3,3,2017,16,1.397428731134712,False,0.868136078050774,0.1345452121381585,3
4,5,2017,14,1.3419216317767042,False,0.9040455636716556,0.07903811278015072,4
5,48,2017,12,1.3351134846461947,False,0.9086555652040661,0.07222996564964124,5
6,16,2017,10,1.2983640612827838,False,0.9343745211217245,0.03548054228623032,6
7,42,2017,11,1.2929919834497026,False,0.9382566276753334,0.030108464453149075,7
8,42,2017,9,1.224889759921607,False,0.990422434489452,-0.0379937590749464,8
9,42,2017,8,1.1789672247111531,False,1.0290008683659395,-0.08391629428540037,9
10,5,2017,7,1.017293997965412,False,1.1925346069367115,-0.2455895210311414,10
11,5,2017,6,1.004217714400482,False,1.2080630331511468,-0.25866580459607147,11
12,39,2017,4,0.9393199323689649,False,1.2915283240537365,-0.32356358662758855,12
13,30,2017,3,0.842034355001684,False,1.4407467947080759,-0.4208491639948695,13
14,5,2017,5,0.8167265599477295,False,1.4853910200745775,-0.446156959048824,14
1,3,2016,20,1.5571473061351604,False,0.7790902589773715,0.2942637871386069,1
2,3,2016,18,1.5188335358444713,False,0.7987434234050161,0.25595001684791785,2
3,3,2016,16,1.4819205690574984,False,0.8186392194922615,0.21903705006094487,3
4,52,2016,14,1.45602795573675,False,0.8331971190682945,0.19314443674019643,4
5,16,2016,12,1.3679890560875514,False,0.8868187158400164,0.1051055370909979,5
6,17,2016,11,1.3178703215603584,False,0.920544516524493,0.05498680256380495,6
7,36,2016,10,1.1800802454566912,False,1.0280303417275374,-0.08280327353986228,7
8,39,2016,9,1.0076582023377672,False,1.2039382949379374,-0.25522531665878634,8
9,39,2016,0,0.9475080538184574,False,1.2803672677121114,-0.3153754651780961,9
10,39,2016,8,0.9150805270863835,False,1.3257393880574144,-0.34780299191016995,10
11,39,2016,7,0.8755034144633164,False,1.3856694079787506,-0.3873801045332371,11
1,3,2018,20,1.6784155756965424,False,0.7227997139500435,0.41553205669998894,1
2,33,2018,18,1.6129032258064515,False,0.7521581447617102,0.350019706809898,2
3,17,2018,16,1.589825119236884,False,0.763076569443735,0.3269416002403305,3
4,16,2018,11,1.4705882352941178,False,0.8249476426418757,0.20770471629756426,4
5,3,2018,14,1.4684287812041117,False,0.8261608009398784,0.2055452622075582,5
6,26,2018,9,1.4671361502347418,False,0.8268886959186801,0.20425263123818826,6
7,42,2018,12,1.4092446448703497,False,0.8608571282627573,0.14636112587379624,7
8,55,2018,8,1.3164823591363877,False,0.9215150431628952,0.05359884013983418,8
9,16,2018,10,1.3034410844629822,False,0.9307350462277162,0.04055756546642875,9
10,36,2018,7,1.2272950417280313,False,0.9884813812126476,-0.03558847726852221,10
11,16,2018,6,1.1627906976744187,False,1.0433161362823722,-0.10009282132213482,11
12,3,2018,5,1.1086474501108647,False,1.0942687847984882,-0.15423606888568875,12
13,3,2018,4,0.8965393580778196,False,1.3531567655922767,-0.3663441609187339,13
1,3,2017,20,1.5586034912718205,False,0.7383856908444273,0.36698378077519345,1
2,52,2017,14,1.444669170759896,False,0.7966187269365844,0.2530494602632689,2
3,33,2017,18,1.3966480446927376,False,0.82400896920918,0.20502833419611055,3
4,16,2017,16,1.3846579894765993,False,0.8311442424062429,0.19303827897997228,4
5,5,2017,12,1.3568521031207599,False,0.848176830037941,0.1652323926241328,5
6,18,2017,9,1.2071463061323031,False,0.9533645671688336,0.015526595635676044,6
7,18,2017,10,1.1399908800729595,False,1.0095260723328112,-0.051628830423667615,7
8,3,2017,11,1.1118523460084502,False,1.0350749537803583,-0.0797673644881769,8
9,46,2017,7,0.9671179883945841,False,1.189979433187559,-0.224501722102043,9
10,39,2017,8,0.9529254812273681,False,1.2077025311286502,-0.23869422926925898,10
11,39,2017,0,0.9441087613293051,False,1.218980866182072,-0.24751094916732197,11
12,39,2017,0,0.7272727272727273,False,1.5824194590260092,-0.4643469832238998,12
1,3,2016,20,1.5356265356265355,False,0.749433855794718,0.34400682512990843,1
2,17,2016,18,1.4645577035735207,False,0.7858007320894248,0.2729379930768936,2
3,33,2016,16,1.4388489208633093,False,0.7998411083804192,0.24722921036668222,3
4,46,2016,14,1.4297969688304262,False,0.8049048506493024,0.2381772583337991,4
5,42,2016,12,1.255020080321285,False,0.9169976908741267,0.06340036982465791,5
6,52,2016,11,1.2348728081007656,False,0.9319587475776453,0.043253097604138535,6
7,42,2016,10,1.1410314924691922,False,1.0086053919202869,-0.05058821802743485,7
8,49,2016,9,1.1116051578479325,False,1.0353051238834894,-0.08001455264869461,8
9,55,2016,8,1.0869565217391304,False,1.058782474402857,-0.1046631887574967,9
10,52,2016,7,1.0283833813245578,False,1.1190870414231937,-0.16323632917206932,10
1,5,2018,18,1.3553808620222283,False,0.8490975104504652,0.16376115152560122,1
2,48,2018,20,1.3386880856760375,False,0.8596853351944937,0.1470683751794104,2
3,16,2018,16,1.3171759747102212,False,0.8737257114854882,0.12555626421359412,3
4,5,2018,12,1.167406023815083,False,0.9858185517103123,-0.02421368668154411,4
5,42,2018,14,1.1128421989761852,False,1.0341542733678342,-0.07877751152044188,5
6,3,2018,11,1.0032102728731942,False,1.1471677940051825,-0.18840943762343287,6
7,5,2018,10,0.9584052137243626,False,1.2007974280347187,-0.23321449677226447,7
8,5,2018,9,0.897021887334051,False,1.2829681548525056,-0.2945978231625761,8
9,39,2018,8,0.8715356458079135,False,1.3204858816628675,-0.32008406468871353,9
1,42,2017,20,1.8248175182481752,False,0.7266199524698347,0.4408343627610194,1
2,3,2017,18,1.7135023989033584,False,0.7738237304040064,0.32951924341620265,2
3,49,2017,16,1.42571998859424,False,0.9300205012086534,0.041736833107084204,3
4,52,2017,14,1.349892008639309,False,0.9822628846526524,-0.034091146847846865,4
5,36,2017,12,1.3034410844629822,False,1.0172679334577686,-0.08054207102417354,5
6,49,2017,11,1.2236906510034264,False,1.083565374376549,-0.16029250448372934,6
7,5,2017,10,1.1893434823977165,False,1.1148577664902135,-0.1946396730894393,7
8,39,2017,9,1.160092807424594,False,1.1429678814397766,-0.2238903480625618,8
9,30,2017,8,0.7505253677574302,False,1.7666942056036639,-0.6334577877297256,9
1,52,2016,20,1.6425755584756898,False,0.8072376406270718,0.25859240298853403,1
2,49,2016,18,1.571338780641106,False,0.8438338280142387,0.18735562515395032,2
3,3,2016,16,1.5417823003391922,False,0.8600104035984211,0.1577991448520364,3
4,3,2016,14,1.516070345664039,False,0.8745958406005527,0.1320871901768832,4
5,3,2016,14,1.4590020426028596,False,0.9088053201146437,0.07501888711570381,5
6,38,2016,10,1.4236902050113895,False,0.9313464500270289,0.03970704952423376,6
7,38,2016,0,1.379690949227373,False,0.9610477035586427,-0.0042922062597827715,7
8,5,2016,11,1.3054830287206267,False,1.0156767948757177,-0.07850012676652907,8
9,5,2016,8,1.224889759921607,False,1.0825046153218487,-0.1590933955655487,9
10,3,2016,9,1.209482341557813,False,1.096294483032955,-0.1745008139293427,10
11,39,2016,0,0.8753501400560224,False,1.5147639301122977,-0.5086330154311334,11
1,33,2018,20,1.699524133242692,False,0.7801882847322094,0.31554097775553624,1
2,3,2018,18,1.6600265604249667,False,0.7987515681894679,0.2760434049378109,2
3,46,2018,14,1.5634771732332708,False,0.8480768642330406,0.17949401774611506,3
4,49,2018,16,1.5625,False,0.8486072437603909,0.17851684451284422,4
5,38,2018,12,1.4388489208633093,False,0.9215344287710494,0.05486576537615351,5
6,5,2018,11,0.968804495252858,False,1.3686443703273055,-0.41517866023429784,6
1,3,2017,20,1.7611835153222966,False,0.7570969505446885,0.37276668204508834,1
2,52,2017,18,1.6518004625041296,False,0.8072322892915716,0.2633836292269214,2
3,17,2017,16,1.6490765171503958,False,0.8085656759603718,0.2606596838731876,3
4,38,2017,12,1.601024655779699,False,0.8328333133325333,0.21260782250249077,4
5,26,2017,14,1.585288522511097,False,0.8411003106790939,0.19687168923388887,5
6,3,2017,11,1.5537600994406464,False,0.8581676600397349,0.1653432661634382,6
7,16,2017,9,1.45602795573675,False,0.9157699641318987,0.0676111224595417,7
8,3,2017,10,1.4338973329509608,False,0.9299038628211794,0.04548049967375256,8
9,5,2017,8,1.3831258644536653,False,0.9640385615424617,-0.005290968823542963,9
10,5,2017,7,1.199328376109379,False,1.111777804445511,-0.1890884571678293,10
11,33,2017,6,1.182033096926714,False,1.1280451218048722,-0.20638373635049412,11
1,3,2016,20,1.7146776406035664,False,0.7776311052442098,0.3262608073263582,1
2,48,2016,18,1.667778519012675,False,0.7994986466125312,0.2793616857354668,2
3,3,2016,14,1.5527950310559004,False,0.858701014707255,0.16437819777869223,3
4,17,2016,16,1.552312946289972,False,0.858967692041015,0.16389611301276386,4
5,5,2016,12,1.5064778547755349,False,0.8851020707494965,0.11806102149832665,5
6,36,2016,11,1.4671361502347418,False,0.9088363534541382,0.07871931695753354,6
7,16,2016,10,1.3430029546065003,False,0.9928397135885435,-0.0454138786707079,7
8,16,2016,9,1.3189132155104195,False,1.0109737722842247,-0.0695036177667887,8
9,39,2016,8,1.177301624676242,False,1.1325786364787924,-0.21111520860096622,9
10,49,2016,7,1.1649580615097856,False,1.1445791164979933,-0.22345877176742257,10
11,39,2016,5,1.0827197921178,False,1.2315159273037588,-0.3056970411594082,11
12,49,2016,6,1.0358400662937641,False,1.2872514900596024,-0.3525767669834441,12
13,5,2016,3,0.8253549026081215,False,1.6155312879181833,-0.5630619306690867,13
14,39,2016,4,0.7931472081218274,False,1.6811339120231477,-0.5952696251553808,14
1,42,2018,20,1.8096272167933407,False,0.7368294731789271,0.4212103835161325,1
2,3,2018,18,1.7111567419575633,False,0.7792311692467698,0.32273990868035507,2
3,26,2018,16,1.665001665001665,False,0.8008320332813312,0.2765848317244568,3
4,3,2018,14,1.6388069485414618,False,0.8136325453018121,0.2503901152642536,4
5,3,2018,12,1.4684287812041117,False,0.9080363214528581,0.08001194792690347,5
6,49,2018,10,1.4624159110851127,False,0.9117698041254982,0.07399907780790449,6
7,52,2018,11,1.4334862385321099,False,0.9301705401549396,0.04506940525490166,7
8,3,2018,9,1.429388221841052,False,0.9328373134925396,0.04097138856384386,8
9,36,2018,7,1.3691128148959473,False,0.9739056228915824,-0.019304018381260946,9
10,5,2018,8,1.3054830287206267,False,1.0213741883008653,-0.0829338045565815,10
11,5,2018,5,1.2616704516780217,False,1.0568422736909477,-0.1267463815991865,11
12,16,2018,6,1.1987532965715655,False,1.1123111591130312,-0.18966353670564273,12
13,17,2018,4,1.1873664212776063,False,1.1229782524634317,-0.20105041199960194,13
14,34,2018,3,1.013993104846887,False,1.3149859327706441,-0.3744237284303211,14
15,5,2018,2,0.923020121838656,False,1.4445911169780126,-0.4653967114385522,15
1,3,2017,20,1.8315018315018314,False,0.7903029701496244,0.3547574167953469,1
2,5,2017,18,1.6627868307283007,False,0.8704912202344031,0.18604241602181615,2
3,48,2017,14,1.6512549537648613,False,0.8765704738509387,0.17451053905837677,3
4,46,2017,16,1.5605493133583022,False,0.9275204089228558,0.08380489865181762,4
5,36,2017,12,1.5220700152207,False,0.950968958586636,0.045325600514215525,5
6,27,2017,11,1.2943308309603934,False,1.1182931771750912,-0.18241358374609118,6
7,3,2017,10,1.2373174956693889,False,1.1698220887819164,-0.23942691903709568,7
8,5,2017,9,1.0924186148131962,False,1.3249878001373008,-0.3843257998932883,8
1,26,2016,20,1.976284584980237,False,0.7324053166588094,0.4995401702737525,1
2,35,2016,18,1.694915254237288,False,0.8539903889895208,0.21817083953080352,2
3,36,2016,16,1.5610365282547611,False,0.9272309206554018,0.08429211354827659,3
4,35,2016,9,1.550387596899225,False,0.9335996625393914,0.07364318219274035,4
5,43,2016,12,1.5262515262515264,False,0.9483635641795491,0.04950711154504184,5
6,52,2016,14,1.5101177891875566,False,0.9584956535404419,0.03337337448107203,6
7,30,2016,10,1.5010507355148603,False,0.9642854188895235,0.024306320808375803,7
8,5,2016,11,1.484560570071259,False,0.9749964847853241,0.007816155364774424,8
9,42,2016,8,1.4128284826222097,False,1.024498978519971,-0.06391593208427482,9
10,43,2016,7,1.2642225031605563,False,1.144926097780866,-0.21252191154592825,10
11,3,2016,6,1.0848340203948794,False,1.334251424695831,-0.3919103943116051,11
12,3,2016,0,1.0279605263157894,False,1.40807093289662,-0.44878388839069516,12
1,3,2018,20,1.7667844522968197,False,0.8192517968950319,0.29004003759033514,1
2,17,2018,18,1.656726308813784,False,0.8736755911763979,0.17998189410729948,2
3,3,2018,16,1.6181229773462784,False,0.8945187464330913,0.14137856263979387,3
4,49,2018,12,1.5822784810126582,False,0.9147829251548766,0.10553406630617368,4
5,45,2018,9,1.516070345664039,False,0.9547323060635388,0.039325930957554434,5
6,3,2018,10,1.5137753557372085,False,0.9561797474008092,0.03703094103072391,6
7,52,2018,14,1.512401693889897,False,0.9570482122031716,0.03565727918341244,7
8,26,2018,11,1.4797277300976621,False,0.9781808557273189,0.0029833153911775767,8
9,38,2018,8,1.4388489208633093,False,1.0059717294029102,-0.037895493843175254,9
10,43,2018,0,1.4338973329509608,False,1.009445588612359,-0.042847081755523764,10
11,16,2018,7,1.4289797084881395,False,1.012919447821808,-0.047764706218345054,11
12,5,2018,6,1.3993842709207949,False,1.0343415796134094,-0.07736014378568967,12
13,3,2018,5,1.3854253255749513,False,1.0447631572417562,-0.0913190891315332,13
14,52,2018,3,1.27420998980632,False,1.1359519614897897,-0.2025344249001646,14
15,56,2018,4,1.2327416173570018,False,1.1741644127937276,-0.24400279734948271,15
1,3,2017,20,1.4825796886582654,False,0.9057541236767306,0.1305411575660591,1
2,35,2017,18,1.465630954125751,False,0.916228374476847,0.11359242303354478,2
3,16,2017,16,1.296680497925311,False,1.03560797654484,-0.05535803316689525,3
4,46,2017,14,1.2738853503184713,False,1.0541393433450459,-0.07815318077373501,4
5,35,2017,12,1.2310722639418934,False,1.0907992211454534,-0.12096626715031289,5
6,33,2017,9,1.2229423994129878,False,1.0980506255455338,-0.12909613167921852,6
7,5,2017,11,1.1920371915603767,False,1.1265191020791836,-0.1600013395318296,7
8,36,2017,10,1.1899095668729178,False,1.1285333810792058,-0.16212896421928846,8
1,55,2016,20,1.603592046183451,False,0.8374029229426379,0.2515535150912447,1
2,3,2016,18,1.5248551387618177,False,0.8806427788097849,0.17281660766961138,2
3,3,2016,16,1.452643811737362,False,0.9244197757436047,0.10060528064515561,3
4,55,2016,12,1.3941168269901016,False,0.9632282178107026,0.04207829589789536,4
5,5,2016,14,1.386193512614361,False,0.968733913744097,0.03415498152215468,5
6,45,2016,11,1.3696753869332967,False,0.980416731944227,0.017636855841090426,6
7,26,2016,10,1.2202562538133008,False,1.1004677603455608,-0.13178227727890546,7
8,46,2016,9,1.1977482333213558,False,1.1211476914124572,-0.15429029777085046,8
1,49,2018,20,1.4947683109118086,False,0.8983684340099819,0.14272977981960233,1
2,3,2018,18,1.4255167498218102,False,0.9420111456771335,0.07347821872960392,2
3,30,2018,14,1.3776002204160351,False,0.9747767507441643,0.02556168932382885,3
4,55,2018,16,1.3585110718652358,False,0.9884738479443164,0.0064725407730295,4
5,48,2018,12,1.3540961408259988,False,0.9916966943443521,0.0020576097337925425,5
6,3,2018,11,1.3280212483399736,False,1.0111680580112352,-0.024017282752232694,6
7,34,2018,0,1.3274923669188903,False,1.0115709138112396,-0.02454616417331601,7
8,3,2018,10,1.2790995139421846,False,1.049842214811665,-0.07293901715002171,8
1,57,2017,20,1.5860428231562254,False,0.8502699938752689,0.22904919990644723,1
2,55,2017,0,1.5255530129672006,False,0.8839841094135429,0.16855938971742246,2
3,3,2017,18,1.4736221632773356,False,0.915135952170908,0.11662854002755751,3
4,33,2017,16,1.3755158184319118,False,0.9804064798530064,0.018522195182133716,4
5,18,2017,14,1.3142331449599158,False,1.026122820522906,-0.04276047828986229,5
6,27,2017,12,1.2348728081007656,False,1.0920676305157697,-0.12212081514901252,6
7,49,2017,0,1.2272950417280313,False,1.0988104536234247,-0.12969858152174685,7
8,52,2017,11,1.2109469605231291,False,1.113644664460265,-0.146046662726649,8
1,26,2016,20,1.4909795735798421,False,0.9044822916608134,0.133985950330064,1
2,3,2016,18,1.4463407578825571,False,0.9323975793265044,0.08934713463277899,2
3,3,2016,16,1.4204545454545454,False,0.9493894935577945,0.06346092220476729,3
4,46,2016,14,1.3622122326658495,False,0.9899812886658762,0.005218609416071329,4
5,5,2016,11,1.3585110718652358,False,0.9926784179089381,0.0015174486154576616,5
6,3,2016,12,1.3159626266614028,False,1.0247742559013748,-0.04103099658837528,6
7,33,2016,10,1.2840267077555214,False,1.05026212724831,-0.07296691549425671,7
8,35,2016,9,1.2547051442910915,False,1.0748060033601734,-0.10228847895868665,8
1,42,2018,20,1.498800959232614,False,0.8997623154854552,0.1418073359828358,1
2,33,2018,18,1.488316713796696,False,0.9061005692066506,0.13132309054691782,2
3,3,2018,16,1.3704262025489928,False,0.98404760433114,0.013432579299214709,3
4,16,2018,14,1.3245033112582782,False,1.0181662892558732,-0.032490311991499876,4
5,5,2018,12,1.2774655084312723,False,1.0556563857344339,-0.07952811481850586,5
6,46,2018,11,1.257071024512885,False,1.072783156427877,-0.09992259873689302,6
7,42,2018,10,1.250625312656328,False,1.0783122713761542,-0.10636831059345009,7
8,49,2018,9,1.2193634922570418,False,1.1059578461175388,-0.13763013099273635,8
1,3,2017,20,1.4836795252225519,False,0.8583800305654612,0.19653615224029264,1
2,46,2017,18,1.41643059490085,False,0.8991339786041772,0.12928722191859077,2
3,3,2017,16,1.326963906581741,False,0.9597554763117677,0.03982053359948168,3
4,33,2017,14,1.2328936012822094,False,1.032985226693836,-0.054249771700049854,4
5,46,2017,0,1.2190661952944044,False,1.044701986754967,-0.06807717768785482,5
6,26,2017,12,1.1956001912960306,False,1.0652063168619461,-0.09154318168622866,6
7,5,2017,10,1.1640088464672331,False,1.0941161487519104,-0.1231345265150261,7
8,49,2017,11,1.160496692584426,False,1.097427407030056,-0.12664668039783322,8
1,16,2016,20,1.6358580075249467,False,0.7785277636271014,0.3487146345426875,1
2,3,2016,18,1.340662287169862,False,0.9499490575649517,0.053518914187602684,2
3,48,2016,16,1.326435866825839,False,0.9601375445746307,0.03929249384357969,3
4,42,2016,12,1.3099292638197537,False,0.9722363728986246,0.022785890837494494,4
5,52,2016,14,1.2608750472828143,False,1.0100611309220582,-0.026268325699444928,5
6,42,2016,11,1.2357884330202669,False,1.0305654610290373,-0.05135493996199236,6
7,52,2016,10,1.147842056932966,False,1.10952623535405,-0.1393013160492933,7
8,33,2016,9,1.0949304719150335,False,1.163143148242486,-0.19221290106722577,8
1,57,2018,20,1.5941335883947076,False,0.7989047376464595,0.3069902154124484,1
2,5,2018,18,1.3798813302056023,False,0.9229495669893021,0.0927379572233431,2
3,45,2018,16,1.3623978201634876,False,0.9347936831380541,0.07525444718122842,3
4,42,2018,14,1.3092432573972246,False,0.9727457972491085,0.022099884414965354,4
5,52,2018,12,1.2312238364934744,False,1.034386143657667,-0.05591953648878478,5
6,16,2018,10,1.1764705882352942,False,1.0825267447784004,-0.11067278474696507,6
7,39,2018,11,1.143902997025852,False,1.1133469179826796,-0.14324037595640715,7
8,45,2018,9,1.1427265455376527,False,1.1144931227712687,-0.1444168274446065,8
1,3,2017,20,1.6423057973394646,False,0.854401627698946,0.21617820154558776,1
2,49,2017,18,1.5342129487572873,False,0.9145984249206324,0.10808535296341049,2
3,46,2017,16,1.5126304643775526,False,0.9276480802623965,0.08650286858367573,3
4,46,2017,14,1.4575134819997084,False,0.9627277989230528,0.031385886205831603,4
5,3,2017,11,1.273560876209883,False,1.1017838036938945,-0.15256671958399393,5
6,17,2017,10,1.2433171702101204,False,1.1285847087506362,-0.18281042558375638,6
7,17,2017,12,1.2318305001231828,False,1.139108624348833,-0.19429709567069398,7
8,18,2017,9,1.222643354933366,False,1.147668075702033,-0.20348424086051087,8
1,3,2016,20,1.8204988166757692,False,0.7707715784119413,0.39437122088189236,1
2,26,2016,18,1.6409583196586808,False,0.8551032220721592,0.21483072386480395,2
3,26,2016,16,1.5552099533437014,False,0.9022503639520812,0.12908235754982456,3
4,3,2016,0,1.5206812652068125,False,0.9227369196499047,0.09455366941293564,4
5,45,2016,12,1.5181417944436009,False,0.9242804272709736,0.09201419864972404,5
6,3,2016,14,1.4865467518953472,False,0.9439250697209409,0.06041915610147042,6
7,48,2016,11,1.483239394838327,False,0.9460298528405804,0.05711179904445007,7
8,46,2016,10,1.396453009356235,False,1.0048234613158404,-0.02967458643764176,8
1,3,2018,20,1.7409470752089138,False,0.8059916159472402,0.31481947941503696,1
2,42,2018,18,1.4865467518953472,False,0.9439250697209409,0.06041915610147042,2
3,34,2018,16,1.4196479273140261,False,0.9884061529826532,-0.006479668479850709,3
4,3,2018,12,1.2610340479192939,False,1.1127286759160193,-0.16509354787458297,4
5,5,2018,14,1.2580198767140522,False,1.1153947345342292,-0.16810771907982458,5
6,3,2018,11,1.193744777366599,False,1.1754512128812729,-0.23238281842727782,6
7,33,2018,10,1.168360789811894,False,1.2009892480662308,-0.25776680598198287,7
8,33,2018,9,1.1590171534538711,False,1.210671250416572,-0.2671104423400057,8
1,3,2017,20,1.884303749764462,False,0.7988309301756742,0.3666657999558296,1
2,5,2017,18,1.6661112962345883,False,0.9034451183181452,0.148473346425956,2
3,27,2017,16,1.5167602002123464,False,0.9924048092421746,-0.0008777495962859483,3
4,48,2017,14,1.4637002341920375,False,1.0283800480422471,-0.05393771561659477,4
5,33,2017,12,1.4600671630895021,False,1.0309389562414155,-0.057570786719130185,5
6,3,2017,9,1.3846579894765993,False,1.0870844126114036,-0.13297996033203296,6
7,52,2017,11,1.3743815283122593,False,1.0952127092440562,-0.14325642149637297,7
8,5,2017,10,1.3453518094981838,False,1.1188449790834343,-0.17228614031044853,8
1,35,2016,16,1.6975046681378374,False,0.886736953017693,0.1798667183292051,1
2,16,2016,18,1.673360107095047,False,0.8995314940135347,0.1557221572864147,2
3,3,2016,20,1.6641704110500914,False,0.9044987864001558,0.14653246124145913,3
4,48,2016,14,1.6170763260025873,False,0.9308404884504182,0.09943837619395501,4
5,5,2016,12,1.6066838046272494,False,0.9368614489190497,0.08904585481861704,5
6,52,2016,11,1.5489467162329615,False,0.9717830196371119,0.031308766424329226,6
7,33,2016,10,1.4907573047107932,False,1.0097150705894897,-0.026880645097839162,7
8,36,2016,9,1.4786337424220022,False,1.017993891233858,-0.03900420738663013,8
1,3,2018,20,1.658374792703151,False,0.9076597906461872,0.1407368428945186,1
2,49,2018,18,1.5583606046439145,False,0.9659125831801962,0.040722654835282146,2
3,3,2018,14,1.4684287812041117,False,1.0250685197845,-0.049209168604520626,3
4,46,2018,16,1.4622020763269483,False,1.0294337161242577,-0.055435873481683995,4
5,46,2018,12,1.3848497438027974,False,1.086933888599688,-0.13278820600583496,5
6,3,2018,11,1.3679890560875514,False,1.1003305256423928,-0.14964889372108092,6
7,50,2018,10,1.331203407880724,False,1.1307363760089815,-0.18643454192790831,7
8,33,2018,9,1.3194352816994328,False,1.140821484793939,-0.1982026681091995,8
1,52,2017,20,1.7373175816539264,False,0.8870225184443201,0.18241250026437839,1
2,26,2017,18,1.701258931609391,False,0.9058232042070385,0.14635385021984293,2
3,52,2017,14,1.6909029421711195,False,0.9113709475468571,0.1359978607815715,3
4,5,2017,12,1.671402306535183,False,0.9220041222815092,0.1164972251456351,4
5,48,2017,18,1.6630633627141194,False,0.9266272417313581,0.10815828132457139,5
6,33,2017,11,1.514692517418964,False,1.0173944869300557,-0.040212563970583926,6
7,46,2017,10,1.4279594459517349,False,1.079190183576368,-0.12694563543781312,7
8,3,2017,9,1.3900472616068946,False,1.1086240440737385,-0.16485781978265335,8
1,33,2016,20,1.631055292774425,False,0.9448115115674299,0.0761502113848771,1
2,3,2016,18,1.6257519102584945,False,0.9478935912006624,0.07084682886894655,2
3,39,2016,16,1.5325670498084292,False,1.0055284803421107,-0.0223380315811188,3
4,46,2016,14,1.5019525382997898,False,1.0260243099031068,-0.052952543089758164,4
5,42,2016,10,1.4604936468526362,False,1.0551499624371543,-0.09441143453691181,5
6,30,2016,12,1.3986013986013985,False,1.101843468880627,-0.15630368278814943,6
7,52,2016,9,1.3068478829064298,False,1.1792036676747633,-0.24805719848311814,7
8,46,2016,0,1.2916559028674761,False,1.1930730260243096,-0.26324917852207186,8
1,3,2018,20,1.899335232668566,False,0.8113574634484616,0.344430151279018,1
2,33,2018,18,1.7271157167530224,False,0.8922620538208154,0.17221063536347447,2
3,5,2018,16,1.669449081803005,False,0.9230828501531406,0.11454400041345703,3
4,58,2018,14,1.590077913817777,False,0.9691599406699669,0.035172832428228995,4
5,3,2018,12,1.5479876160990713,False,0.9955117215341048,-0.006917465290476654,5
6,33,2018,10,1.446759259259259,False,1.06516672124516,-0.1081458221302889,6
7,3,2018,11,1.4461315979754157,False,1.065629033190145,-0.10877348341413229,7
8,48,2018,9,1.4452955629426218,False,1.0662454491167912,-0.10960951844692612,8
1,3,2017,0,1.3106159895150722,False,0.835832340577031,0.19335433863732776,1
2,3,2017,20,1.220703125,False,0.8973969245094415,0.10344147412225557,2
3,35,2017,18,1.2102874432677762,False,0.9051198838817457,0.09302579239003173,3
4,52,2017,16,1.1213905242500701,False,0.9768722014542168,0.004128873372325703,4
5,49,2017,14,1.113771788160606,False,0.9835544783579127,-0.00348986271713847,5
6,16,2017,12,1.0756736406174365,False,1.01838995467554,-0.041588010260307895,6
7,26,2017,0,1.069804760631185,False,1.0239767763491217,-0.047456890246559524,7
8,3,2017,10,1.0486027368531432,False,1.0446808801982774,-0.06865891402460123,8
