divsRank,year,points,divsSpeed,isRelay,stroke,divsTimePctOfMean,divsSpeedDiffFromMean,normed_divsTimePctOfMean,normed_divsSpeedDiffFromMean,normed_divsSpeed,clipped_divsRank
15,2017,4,1.2899896800825594,False,Freestyle,1.0309710238890828,-0.05711671783938721,0.22437819645798987,-0.34318529250651925,0.04462402282021642,15
16,2017,1,1.2565971349585323,False,Freestyle,1.0583678287034728,-0.09050926296341433,0.4228619687407425,-0.5438241036887644,-0.09759379819667736,16
17,2017,3,1.249375312343828,False,Freestyle,1.0644855618173659,-0.0977310855781186,0.4671835877941739,-0.5872163608108707,-0.128351318242514,17
18,2017,0,1.2382367508667655,False,Freestyle,1.0740611440825896,-0.1088696470551811,0.5365565567473691,-0.6541423086455608,-0.17579010844693974,18
19,2017,0,1.2210012210012209,False,Freestyle,1.0892224826691936,-0.12610517692072576,0.6463970909232606,-0.7577018369616797,-0.24919569919915924,19
20,2017,0,1.2177301509985388,False,Freestyle,1.092148355028012,-0.12937624692340788,0.6675943869922925,-0.7773560320580519,-0.2631270855743908,20
21,2017,0,1.2171372930866602,False,Freestyle,1.0926803318205243,-0.12996910483528645,0.6714484408230244,-0.7809182135628608,-0.26565204915793417,21
22,2017,0,1.163602513381429,False,Freestyle,1.1429521387129487,-0.1835038845405177,1.035656527827299,-1.102581462562481,-0.4936550267692202,22
23,2017,0,1.151808339092375,False,Freestyle,1.154655628148222,-0.19529805882957163,1.1204457121034266,-1.1734466541626654,-0.5438860517435884,23
24,2017,0,1.1348161597821151,False,Freestyle,1.1719448739048761,-0.2122902381398315,1.245702461602252,-1.2755440128259012,-0.6162552199773293,24
1,2016,20,1.6436554898093358,False,Freestyle,0.809136701411401,0.2965490918873892,-1.382762250957694,1.781812588182994,1.5508758116761252,1
2,2016,18,1.5590894917368257,False,Freestyle,0.8530247867936762,0.211983093814879,-1.0648028099222169,1.2736985388738273,1.1907118309636298,2
3,2016,16,1.5229972586049345,False,Freestyle,0.8732399049091484,0.17589086068298787,-0.9183487643543611,1.0568386762428545,1.0369961218858585,3
4,2016,12,1.4645577035735207,False,Freestyle,0.9080843848187123,0.11745130565157402,-0.6659082384413457,0.7057051282017517,0.7881038572532845,4
5,2016,11,1.4534883720930234,False,Freestyle,0.9150000831213738,0.10638197417107675,-0.6158055386418164,0.6391951481873462,0.7409599154715814,5
6,2016,14,1.4236902050113895,False,Freestyle,0.9341512476518211,0.0765838070894429,-0.4770596007354268,0.4601531255903006,0.6140504398114577,6
7,2016,10,1.405678942929435,False,Freestyle,0.9461207254833508,0.05857254500748832,-0.3903433895439324,0.35193261713271096,0.537341029446188,7
8,2016,9,1.3842746400885937,False,Freestyle,0.9607500872774425,0.03716824216664705,-0.28435690919877366,0.2233250533719877,0.44618076301235343,8
9,2016,8,1.3509862199405567,False,Freestyle,0.9844230545442455,0.003879822018610035,-0.11285151373115239,0.023311876184379222,0.30440640706060357,9
10,2016,3,1.3245033112582782,False,Freestyle,1.0041061958672053,-0.022603086663668392,0.029748478005970743,-0.13581044572683842,0.19161651479590766,10
11,2016,5,1.2581781580271765,False,Freestyle,1.057037886722192,-0.08892823989477017,0.41322683416391115,-0.534324540604661,-0.09086026965116292,11
12,2016,7,1.2509382036527397,False,Freestyle,1.0631556198360848,-0.09616819426920697,0.45754845321734094,-0.5778257422442894,-0.12169501230314668,12
13,2016,6,1.2413108242303872,False,Freestyle,1.0714012601200273,-0.10579557369155945,0.5172862875937031,-0.6356717661076019,-0.16269772468893226,13
14,2016,4,1.2360939431396785,False,Freestyle,1.075923062856383,-0.11101245478226818,0.550045745154934,-0.6670173498668281,-0.184916260546835,14
15,2016,1,1.1907597046915932,False,Freestyle,1.1168852758798398,-0.15634669323035344,0.8468078901213791,-0.9394077194625708,-0.37799338556381634,15
16,2016,2,1.187648456057007,False,Freestyle,1.1198111482386581,-0.15945794186493956,0.8680051861904111,-0.9581016292863711,-0.39124409765566726,16
1,2018,20,1.7711654268508679,False,Freestyle,0.7508852426312903,0.4240590289289212,-1.8047811454229639,2.5479549138701647,2.0939367055580895,1
2,2018,18,1.7445917655268668,False,Freestyle,0.7623227436703074,0.39748536760492015,-1.721918988062204,2.388287305516142,1.9807603005879564,2
3,2018,16,1.5595757953836555,False,Freestyle,0.85275879839742,0.2124693974617089,-1.0667298368375837,1.276620490022239,1.1927829832147634,3
4,2018,14,1.544163063619518,False,Freestyle,0.8612704270776188,0.1970566656975714,-1.0050649755458547,1.1840132279300097,1.1271406334246512,4
5,2018,12,1.5220700152207,False,Freestyle,0.8737718817016609,0.17496361729875343,-0.9144947105236275,1.0512673425934307,1.033047020876386,5
6,2018,11,1.4723203769140165,False,Freestyle,0.9032965936861005,0.12521397899206987,-0.7005947229179432,0.7523470821123724,0.8211648438792153,6
7,2018,8,1.4343086632243258,False,Freestyle,0.9272355493491596,0.08720226530237918,-0.527162300534956,0.5239540375758602,0.6592741262358909,7
8,2018,9,1.4068655036578503,False,Freestyle,0.9453227602945822,0.059759105735903706,-0.3961244702900319,0.3590620567444734,0.5423945550361866,8
9,2018,10,1.3900472616068946,False,Freestyle,0.9567602613335994,0.04294086368494798,-0.313262312929271,0.25800979856092426,0.47076618023163797,9
10,2018,7,1.3672409078479628,False,Freestyle,0.9727195651089722,0.020134509926016175,-0.19764069800727924,0.12097802429519662,0.3736346221282116,10
11,2018,4,1.3175230566534912,False,Freestyle,1.0094259637923297,-0.02958334126845541,0.06828901631330267,-0.17775124360409109,0.16188782546274108,11
12,2018,6,1.297016861219196,False,Freestyle,1.0253852675677024,-0.05008953670275074,0.1839106312352936,-0.3009625369788925,0.0745525708069454,12
13,2018,3,1.287001287001287,False,Freestyle,1.0333649194553889,-0.06010511092065962,0.24172143869628987,-0.361141025827976,0.0318965487453302,13
14,2018,5,1.256281407035176,False,Freestyle,1.058633817099729,-0.09082499088677065,0.42478899565610845,-0.5457211521157103,-0.0989384736961683,14
15,2018,2,1.2342631449024932,False,Freestyle,1.0775189932339202,-0.11284325301945342,0.5616079066471329,-0.6780176848355781,-0.1927135738407746,15
16,2018,0,1.1927480916030533,False,Freestyle,1.1150233571060464,-0.15435830631889336,0.8333187017138143,-0.9274605143422691,-0.36952490696070167,16
17,2018,0,1.1924636298592892,False,Freestyle,1.1152893455023025,-0.15464276806265742,0.8352457286291802,-0.929169700206469,-0.3707364207644723,17
18,2018,0,1.1842728564661298,False,Freestyle,1.1230030089937326,-0.16283354145581685,0.8911295091748089,-0.9783838894862253,-0.40562067232696,18
19,2018,0,1.1715089034676665,False,Freestyle,1.1352384752215186,-0.1755974944542802,0.9797727472816701,-1.0550759878598546,-0.4599819549504087,19
20,2018,0,1.161170459823502,False,Freestyle,1.1453460342792547,-0.18593593809844466,1.0529997700655989,-1.117194434792708,-0.5040130679523669,20
21,2018,1,1.1420740063956145,False,Freestyle,1.164497198809702,-0.20503239152633213,1.1917457079719878,-1.2319353058265714,-0.5853442748303533,21
22,2018,0,1.1389521640091116,False,Freestyle,1.1676890595647764,-0.20815423391283505,1.2148700309563856,-1.250692868114796,-0.5986401053852746,22
23,2018,0,1.1368804001819008,False,Freestyle,1.1698169667348262,-0.2102259977400458,1.230286246279318,-1.2631410426938234,-0.607463683704123,23
24,2018,0,1.1246063877642825,False,Freestyle,1.1825844097551246,-0.22250001015766419,1.3227835382169126,-1.3368893374332715,-0.6597383244865045,24
1,2017,20,1.8825301204819278,False,Freestyle,0.834011235679415,0.29921038366519315,-1.2025517691609704,1.7978029362239845,2.568235505113421,1
2,2017,18,1.855287569573284,False,Freestyle,0.8462576356009125,0.27196783275654934,-1.1138293188690551,1.6341163107337588,2.4522103200076177,2
3,2017,12,1.7889087656529516,False,Freestyle,0.8776586610406496,0.205589028836217,-0.8863358565820927,1.2352798561655818,2.1695050389278383,3
4,2017,16,1.7717930545712262,False,Freestyle,0.8861369379093785,0.1884733177544915,-0.8249126217646134,1.1324402579492348,2.096609752684855,4
5,2017,11,1.7391304347826086,False,Freestyle,0.9027794813924391,0.155810697965874,-0.7043410867525238,0.9361871966702818,1.957500661185924,5
6,2017,14,1.723543605653223,False,Freestyle,0.9109437480067708,0.1402238688364883,-0.6451927865579135,0.842533872103221,1.8911168360803357,6
7,2017,9,1.6638935108153077,False,Freestyle,0.9436008144640973,0.08057377399857302,-0.40859958577947336,0.48412680637237265,1.6370689197028765,7
8,2017,10,1.6572754391779914,False,Freestyle,0.9473689375168658,0.0739557023612567,-0.38130037030503733,0.4443621816425658,1.608882756471024,8
9,2017,9,1.6425755584756898,False,Freestyle,0.9558472143855947,0.059255821658955155,-0.31987713548755814,0.356038078832312,1.546276417393702,9
10,2017,6,1.6149870801033592,False,Freestyle,0.972175747614258,0.03166734328662457,-0.2015805350983381,0.19027295124493815,1.4287779378764458,10
11,2017,5,1.603592046183451,False,Freestyle,0.9790839732110002,0.020272309366716312,-0.15153197339520608,0.12180599101234751,1.3802468394386425,11
11,2017,7,1.603592046183451,False,Freestyle,0.9790839732110002,0.020272309366716312,-0.15153197339520608,0.12180599101234751,1.3802468394386425,11
13,2017,4,1.6015374759769379,False,Freestyle,0.9803400142285895,0.018217739160203195,-0.14243223490372847,0.10946112415077246,1.3714964882206913,13
14,2017,3,1.595405232929164,False,Freestyle,0.984108137281358,0.012085496112429261,-0.11513301942929247,0.07261559619187906,1.3453794539856192,14
15,2017,0,1.506024096385542,False,Freestyle,1.0425140445992689,-0.07729564043119264,0.3080048204244565,-0.46443016991016545,0.9647079468562951,15
16,2017,2,1.505570611261668,False,Freestyle,1.0428280548536664,-0.07774912555506663,0.31027975504732686,-0.46715493125450047,0.9627765676834471,16
17,2017,0,1.5037593984962405,False,Freestyle,1.0440840958712558,-0.07956033832049414,0.3193794935388053,-0.47803758708991934,0.9550626683103879,17
18,2017,2,1.4979029358897542,False,Freestyle,1.0481662291784217,-0.08541680092698045,0.34895364363611087,-0.5132260907135383,0.9301201744792691,18
19,2017,0,1.492982979994028,False,Freestyle,1.0516203419767927,-0.0903367568227067,0.3739779244876757,-0.5427876020724708,0.9091662338799362,19
20,2017,0,1.469723691945914,False,Freestyle,1.0682628854598533,-0.11359604487082064,0.4945494594997653,-0.6825408279971733,0.8101056425916459,20
21,2017,0,1.4602803738317756,False,Freestyle,1.0751711110565954,-0.1230393629849591,0.5445980212028966,-0.7392809211227255,0.7698868416474857,21
22,2017,0,1.4564520827264784,False,Freestyle,1.0779972033461718,-0.12686765409025624,0.5650724328087238,-0.762283174271549,0.7535822677615627,22
23,2017,0,1.4330753797649756,False,Freestyle,1.0955817775924244,-0.1502443570517591,0.6924687716894213,-0.9027418866618658,0.6540216099741469,23
24,2017,0,1.4302059496567505,False,Freestyle,1.097779849373206,-0.15311378715998414,0.7083933140495093,-0.919982832014982,0.641800795536783,24
1,2016,20,1.877581674802854,False,Freestyle,0.8362093074601967,0.2942619379861193,-1.1866272268008824,1.7680702442545155,2.5471602274044463,1
2,2016,18,1.783166904422254,False,Freestyle,0.8804847533302259,0.19984716760551935,-0.8658614449762663,1.2007799338918625,2.145050628825877,2
3,2016,16,1.7661603673613564,False,Freestyle,0.8889630301989548,0.18284063054462174,-0.804438210158787,1.0985963068112745,2.0726203113744646,3
4,2016,12,1.7313019390581719,False,Freestyle,0.9068616146996049,0.1479822022414372,-0.674766936655219,0.8891497495496037,1.9241593390544651,4
5,2016,9,1.717032967032967,False,Freestyle,0.914397860805142,0.13371323021623227,-0.620168505706347,0.8034147577034784,1.86338822675864,5
6,2016,7,1.6627868307283007,False,Freestyle,0.944228834972892,0.07946709391156603,-0.40404971653373417,0.4774773288859628,1.6323556033038917,6
7,2016,14,1.658374792703151,False,Freestyle,0.946740917008071,0.07505505588641626,-0.38585023955077735,0.4509676375471028,1.6135648692687974,7
8,2016,8,1.6561775422325273,False,Freestyle,0.9479969580256605,0.07285780541579268,-0.37675050105929814,0.43776547758420936,1.6042068472013034,8
9,2016,4,1.6382699868938402,False,Freestyle,0.9583592964207737,0.05495025007710552,-0.3016776585046013,0.3301680901736521,1.5279391206608957,9
10,2016,10,1.6307893020221786,False,Freestyle,0.9627554399823369,0.047469565205443986,-0.2698285737844261,0.2852204614767543,1.4960791142369994,10
11,2016,11,1.6191709844559585,False,Freestyle,0.969663665579079,0.03585124763922387,-0.21978001208129488,0.21541190343584882,1.4465970576278668,11
12,2016,6,1.6123831022250885,False,Freestyle,0.9737457988862449,0.02906336540835386,-0.19020586198398928,0.1746269732609128,1.41768767630913,12
13,2016,0,1.572327044025157,False,Freestyle,0.9985526089836371,-0.010992692791577552,-0.01048602677729003,-0.06604949713182473,1.2470901583732732,13
14,2016,2,1.5644555694618272,False,Freestyle,1.003576773053995,-0.01886416735490748,0.025912927188624382,-0.11334518222476545,1.213565790690943,14
15,2016,3,1.5552099533437014,False,Freestyle,1.009542967887545,-0.02810978347303328,0.06913668502314599,-0.16889738466091359,1.1741889964575374,15
16,2016,1,1.5417823003391922,False,Freestyle,1.0183352550106715,-0.04153743647754249,0.1328348544634964,-0.24957731863377883,1.1170010359537967,16
1,2018,20,1.8996960486322187,False,Freestyle,0.8264749895738782,0.3163763118154841,-1.2571502001098407,1.900944263251376,2.6413446643044742,1
2,2018,18,1.8477457501847747,False,Freestyle,0.8497117483992835,0.26442601336804006,-1.0888050380174896,1.588801355834651,2.4200899435597325,2
3,2018,16,1.7140898183064792,False,Freestyle,0.9159679120771288,0.13077008148974456,-0.608793832591999,0.7857308746864232,1.8508534469970173,3
4,2018,14,1.6852039096730704,False,Freestyle,0.9316684247969973,0.10188417285633578,-0.49504710144851816,0.6121701488837071,1.7278292519655172,4
5,2018,12,1.6518004625041296,False,Freestyle,0.9505090400608395,0.06848072568739494,-0.3585510240763413,0.4114658328613001,1.5855649994751764,5
6,2018,11,1.6307893020221786,False,Freestyle,0.9627554399823369,0.047469565205443986,-0.2698285737844261,0.2852204614767543,1.4960791142369994,6
7,2018,10,1.5659254619480112,False,Freestyle,1.0026347422908028,-0.01739427486872347,0.019088123320014777,-0.10451334625963349,1.219826017509167,7
8,2018,7,1.5484670176525241,False,Freestyle,1.013939111449108,-0.03485271916421051,0.1009857697433204,-0.20941225395078616,1.145471041066762,8
9,2018,9,1.528117359413203,False,Freestyle,1.027441552388195,-0.05520237740353173,0.19880795852671404,-0.33168299497808745,1.0588024735021906,9
10,2018,8,1.5271838729383016,False,Freestyle,1.02806957289699,-0.05613586387843306,0.20335782777245484,-0.3372918401824065,1.0548267833618878,10
11,2018,3,1.4983518130056939,False,Freestyle,1.047852218924024,-0.08496792381104079,0.3466787090132389,-0.5105290165440032,0.9320319282882759,11
12,2018,4,1.4551804423748544,False,Freestyle,1.0789392341093638,-0.1281392944418802,0.5718972366773317,-0.7699238140446947,0.7481663906772195,12
13,2018,2,1.4501160092807426,False,Freestyle,1.0827073571621322,-0.13320372753599208,0.599196452151767,-0.8003534153685988,0.7265971261406212,13
14,2018,0,1.445504481063891,False,Freestyle,1.0861614699605036,-0.1378152557528436,0.6242207330033349,-0.8280617417547992,0.7069567695244182,14
15,2018,1,1.4322543683758238,False,Freestyle,1.096209798101219,-0.1510653684409109,0.6970186409351605,-0.907674926311125,0.6505249477592262,15
16,2018,0,1.4297969688304262,False,Freestyle,1.0980938596276033,-0.15352276798630848,0.7106682486723782,-0.9224401896822478,0.6400589587962321,16
17,2018,0,1.4168319637291018,False,Freestyle,1.1081421877683193,-0.16648777308763285,0.783466156604207,-1.0003403078325637,0.5848414014601623,17
17,2018,5,1.4168319637291018,False,Freestyle,1.1081421877683193,-0.16648777308763285,0.783466156604207,-1.0003403078325637,0.5848414014601623,17
19,2018,0,1.3986013986013985,False,Freestyle,1.1225866594705982,-0.18471833821533612,0.8881131492562087,-1.1098784966952926,0.5071979861787382,19
20,2018,6,1.3835085777531821,False,Freestyle,1.1348330593920957,-0.1998111590635525,0.9768355995481238,-1.2005635768868543,0.442918127124592,20
21,2018,0,1.3491635186184565,False,Freestyle,1.163722002796654,-0.23415621819827814,1.1861295848521303,-1.4069255600534798,0.2966435782785837,21
22,2018,0,1.3448090371167294,False,Freestyle,1.1674901258494221,-0.23851069970000527,1.2134288003265639,-1.4330894235318872,0.2780979757037022,22
23,2018,0,1.3220518244315178,False,Freestyle,1.187586782130854,-0.26126791238521685,1.35902461619022,-1.5698259340920535,0.1811757079194463,23
24,2018,0,1.3034410844629822,False,Freestyle,1.204543335868312,-0.2798786523537524,1.48187108582518,-1.6816484001137315,0.10191313970230574,24
1,2017,18,1.7985611510791366,False,Freestyle,0.8884982621549279,0.19264018378246162,-0.8078053515185157,1.1574768355177427,2.2106142511136295,1
2,2017,20,1.7812611328820804,False,Freestyle,0.8971275618233391,0.17534016558540544,-0.7452879900251442,1.0535298296337554,2.136934006544083,2
3,2017,14,1.7686593562079944,False,Freestyle,0.9035196356517917,0.16273838891131942,-0.6989788333633883,0.9778121662666259,2.0832634278902717,3
4,2017,16,1.722949689869056,False,Freestyle,0.9274899125084894,0.11702872257238095,-0.525319495881801,0.7031660415187775,1.888587367051304,4
5,2017,11,1.6972165648336728,False,Freestyle,0.9415524749310855,0.09129559753699779,-0.42343935122593596,0.5485487879992683,1.778990780241448,5
6,2017,12,1.6909029421711195,False,Freestyle,0.9450681155367344,0.08498197487444448,-0.39796931506197053,0.5106134422338298,1.7521012558144784,6
7,2017,7,1.6616816218012629,False,Freestyle,0.9616875074907115,0.05576065450458789,-0.27756550774140326,0.33503739798780535,1.627648552529896,7
8,2017,8,1.6539861065167052,False,Freestyle,0.9661619591706284,0.048065139220030195,-0.24514909807817375,0.28879896266058985,1.5948735899953839,8
9,2017,7,1.6512549537648613,False,Freestyle,0.9677599776277416,0.045333986468186316,-0.23357180891273477,0.27238885557675496,1.583241694559176,9
10,2017,9,1.6431153466973383,False,Freestyle,0.9725540329990812,0.03719437940066328,-0.19883994141641698,0.22348209871073413,1.5485753588013815,10
11,2017,4,1.6191709844559585,False,Freestyle,0.9869361991130997,0.013250017159283534,-0.09464433892746527,0.07961261057247584,1.4465970576278668,11
12,2017,5,1.6129032258064515,False,Freestyle,0.9907714434101714,0.006982258509776518,-0.06685884493041074,0.04195283832260722,1.419902866619608,12
13,2017,10,1.5812776723592663,False,Freestyle,1.0105868722783748,-0.02464329493740869,0.07669954072103452,-0.1480690190427399,1.28521060872173,13
14,2017,0,1.539882968894364,False,Freestyle,1.0377531860492988,-0.06603799840231095,0.27351345653349896,-0.3967887276361271,1.10891184183969,14
15,2017,2,1.5384615384615385,False,Freestyle,1.0387119971235668,-0.06745942883513645,0.280459830032763,-0.4053293797835181,1.102858013413833,15
16,2017,0,1.522533495736906,False,Freestyle,1.0495785226319365,-0.08338747155976889,0.35918539635775004,-0.5010328832110177,1.0350209701172655,16
17,2017,3,1.5096618357487923,False,Freestyle,1.05852742599177,-0.09625913154788268,0.42401821568420744,-0.5783721380765889,0.9802009667428382,17
18,2017,0,1.4956625785222855,False,Freestyle,1.0684351404258718,-0.11025838877438954,0.4957974085099304,-0.662486550947136,0.9205785614660312,18
19,2017,0,1.4819205690574984,False,Freestyle,1.0783428548599736,-0.12400039823917663,0.5675766013356535,-0.7450552929232054,0.8620517664818023,19
20,2017,1,1.474056603773585,False,Freestyle,1.084095721305581,-0.13186436352309006,0.6092548423312345,-0.7923058585773801,0.8285593805891815,20
21,2017,0,1.470155836518671,False,Freestyle,1.0869721545283848,-0.1357651307780039,0.630093962829025,-0.8157435840283043,0.8119461330146884,21
22,2017,0,1.4534883720930234,False,Freestyle,1.0994366984938675,-0.1524325952036516,0.7203968183194495,-0.9158898961876039,0.7409599154715814,22
23,2017,0,1.448435689455388,False,Freestyle,1.1032719427909394,-0.15748527784128696,0.7481823123165056,-0.9462488949979968,0.7194406957671405,23
24,2017,0,1.445504481063891,False,Freestyle,1.1055091686308978,-0.16041648623278393,0.7643905171481196,-0.9638610346181722,0.7069567695244182,24
1,2016,20,1.8450184501845017,False,Freestyle,0.8661260037553434,0.23909748288782673,-0.9698873998346632,1.4366151051110825,2.40847445687378,1
2,2016,18,1.7927572606669058,False,Freestyle,0.8913746953777316,0.18683629337023078,-0.7869662310207253,1.1226042114569867,2.1858956606383444,2
3,2016,16,1.7618040873854828,False,Freestyle,0.9070352762574407,0.15588312008880778,-0.673508797199422,0.9366223443535374,2.0540670491535957,3
4,2016,14,1.6683350016683351,False,Freestyle,0.9578522631936398,0.062414034371660154,-0.3053510017384578,0.37501417190291303,1.6559850924245998,4
5,2016,10,1.6644474034620507,False,Freestyle,0.9600894890335983,0.05852643616537567,-0.289142796906843,0.35165557256386754,1.6394279314225428,5
6,2016,8,1.6361256544502618,False,Freestyle,0.9767088809875754,0.030204687153586818,-0.16873898958627578,0.18148459484349824,1.5188064748404333,6
7,2016,7,1.633453119895459,False,Freestyle,0.9783068994446885,0.027532152598783943,-0.15716170042083677,0.1654266946766345,1.5074242324996738,7
8,2016,11,1.608234158893535,False,Freestyle,0.993647876632975,0.0023131915968599426,-0.04601972443262103,0.013898791191474361,1.400017454469359,8
9,2016,6,1.6072002571520412,False,Freestyle,0.9942870840158203,0.0012792898553661836,-0.041388808766445274,0.0076866017485289085,1.3956140988019585,9
10,2016,5,1.601024655779699,False,Freestyle,0.998122328312892,-0.004896311516976004,-0.013603314769390733,-0.02941944431893983,1.369312402798215,10
11,2016,12,1.589825119236884,False,Freestyle,1.00515360952419,-0.01609584805979103,0.03733675755854098,-0.09671176029534856,1.3216139216671026,11
12,2016,4,1.5678896205707118,False,Freestyle,1.019216171946786,-0.0380313467259632,0.13921690221440602,-0.22851100946080838,1.2281913085768141,12
13,2016,9,1.5654351909830932,False,Freestyle,1.0208141904038992,-0.040485776313581745,0.150794191379845,-0.24325842786695961,1.2177379685725107,13
14,2016,2,1.5518311607697084,False,Freestyle,1.029763093763733,-0.0540898065269666,0.215627010706304,-0.32499812273486933,1.1597988229695158,14
15,2016,3,1.5202189115232594,False,Freestyle,1.0511765410890497,-0.08570205577341561,0.37076268552318903,-0.5149400419281027,1.0251632272527336,15
16,2016,1,1.5119443604475356,False,Freestyle,1.056929407534657,-0.09397660684913944,0.41244092651876846,-0.5646576086704301,0.9899221691209982,16
1,2018,20,1.9062142584826534,False,Freestyle,0.8383204826015741,0.30029329118597836,-1.171332231313304,1.804309576457116,2.669105519262267,1
2,2018,18,1.8719580681392736,False,Freestyle,0.8536614597898606,0.2660371008425986,-1.0601902553250884,1.5984815606350165,2.5232094598609733,2
3,2018,16,1.7959770114942528,False,Freestyle,0.8897766769206185,0.19005604419757782,-0.7985435201861643,1.141950055743565,2.199608480226725,3
4,2018,14,1.7825311942959001,False,Freestyle,0.8964883544404938,0.17661022699922513,-0.74991890569132,1.0611609823731094,2.1423431589809576,4
5,2018,10,1.7307026652821045,False,Freestyle,0.9233350645199953,0.12478169798542948,-0.5554204477119422,0.7497497255183527,1.9216070505029839,5
6,2018,11,1.6914749661705009,False,Freestyle,0.9447485118453117,0.08555399887382586,-0.40028477289505876,0.5140504433601983,1.7545374884064906,6
7,2018,12,1.689189189189189,False,Freestyle,0.9460269266110024,0.08326822189251404,-0.39102294156270645,0.5003163726430743,1.7448024346570585,7
8,2018,7,1.6030779095864058,False,Freestyle,0.9968439135472015,-0.002843057710269159,-0.022865146101742246,-0.017082487033924156,1.3780571475099435,8
9,2018,8,1.5708451146716935,False,Freestyle,1.01729854979825,-0.035075852624981474,0.12532415521587795,-0.21075294937061068,1.2407786669081042,9
10,2018,9,1.57035175879397,False,Freestyle,1.0176181534896729,-0.03556920850270506,0.12763961304896704,-0.21371727378579308,1.2386774794228401,10
11,2018,6,1.5664160401002505,False,Freestyle,1.020174983021054,-0.03950492719642451,0.14616327571367005,-0.2373650046467577,1.2219153747471623,11
12,2018,4,1.562011871290222,False,Freestyle,1.0230514162438575,-0.043909096006452986,0.16700239621145896,-0.2638274138763621,1.2031581554568562,12
13,2018,3,1.5605493133583022,False,Freestyle,1.0240102273181255,-0.045371653938372836,0.17394876971072298,-0.2726151802372561,1.1969291662793002,13
14,2018,2,1.5451174289245984,False,Freestyle,1.0342375454436499,-0.06080353837207664,0.2480434203695335,-0.36533752097468847,1.131205245859508,14
15,2018,0,1.539408866995074,False,Freestyle,1.0380727897407214,-0.06651210030160093,0.2758289143665864,-0.399637364692676,1.1068926564554504,15
16,2018,5,1.5304560759106214,False,Freestyle,1.0441452598777516,-0.07546489138605361,0.3198226131952565,-0.4534301305113888,1.068762995019905,16
17,2018,1,1.513317191283293,False,Freestyle,1.0559705964603892,-0.09260377601338199,0.405494553019506,-0.5564089667709389,0.9957690133600658,17
18,2018,0,1.5114873035066507,False,Freestyle,1.0572490112260795,-0.09443366379002427,0.4147563843518559,-0.5674038312455923,0.9879755776895317,18
19,2018,0,1.492537313432836,False,Freestyle,1.0706723662658304,-0.11338365386383908,0.512005613341546,-0.6812646785156558,0.9072681537246977,19
19,2018,0,1.492537313432836,False,Freestyle,1.0706723662658304,-0.11338365386383908,0.512005613341546,-0.6812646785156558,0.9072681537246977,19
21,2018,0,1.4894250819183794,False,Freestyle,1.0729095921057887,-0.11649588537829558,0.5282138181731599,-0.6999644939644389,0.8940132555777567,21
22,2018,0,1.4814814814814814,False,Freestyle,1.0786624585513962,-0.1244394858151936,0.569892059168741,-0.7476935467289492,0.8601817060217569,22
23,2018,0,1.455604075691412,False,Freestyle,1.0978386800367546,-0.15031689160526307,0.708819529154012,-0.9031777098832052,0.7499706319222994,23
24,2018,0,1.438021282714984,False,Freestyle,1.1112620350765052,-0.1678996845816909,0.8060687581437005,-1.0088237655208045,0.675086058278362,24
1,2017,20,2.0080321285140563,False,Freestyle,0.82220192858359,0.347349027448673,-1.288107578909766,2.0870435504020683,3.102744691199129,1
2,2017,14,1.8910741301059,False,Freestyle,0.8730529715562297,0.23039102904051667,-0.9197030550208868,1.3843024543967033,2.604624178901403,2
3,2017,12,1.8804061677322301,False,Freestyle,0.8780059952223959,0.21972306666684682,-0.8838194974992434,1.3202040971004831,2.5591896557813945,3
4,2017,16,1.876172607879925,False,Freestyle,0.8799872046888624,0.2154895068145417,-0.8694660744905854,1.2947667902800397,2.541159054786377,4
5,2017,18,1.8621973929236497,False,Freestyle,0.8865912362437507,0.20151429185826641,-0.8216213311283932,1.2107968351769216,2.481639044797858,5
6,2017,10,1.7780938833570412,False,Freestyle,0.9285268366172912,0.11741078229165791,-0.5178072107784739,0.7054616439531423,2.123444788384915,6
7,2017,8,1.7686593562079944,False,Freestyle,0.9334798602834574,0.10797625514261111,-0.48192365325682973,0.6487743712633665,2.0832634278902717,7
8,2017,9,1.7513134851138352,False,Freestyle,0.942725504460301,0.09063038404845192,-0.4149410125497608,0.5445518586538558,2.0093878972444745,8
9,2017,11,1.7403411068569439,False,Freestyle,0.9486691328597004,0.07965800579156057,-0.37188074352378797,0.478624421223501,1.9626568762554388,9
10,2017,7,1.7188037126160192,False,Freestyle,0.9605563896584993,0.05812061155063586,-0.28576020547184244,0.3492171789659114,1.8709297776485652,10
11,2017,5,1.7123287671232876,False,Freestyle,0.9641886070136878,0.05164566605790433,-0.25944559662263733,0.31031252640629786,1.8433531842574598,11
12,2017,6,1.697792869269949,False,Freestyle,0.9724436464572982,0.037109768204565796,-0.19963966741989692,0.22297371308949282,1.7814452430823355,12
13,2017,4,1.6398819285011481,False,Freestyle,1.0067846105427172,-0.020801172564235193,0.04915299806350143,-0.12498366084356619,1.534804330310125,13
14,2017,3,1.6260162601626016,False,Freestyle,1.015369851564072,-0.034666840902781715,0.11135116443435082,-0.20829540606575145,1.4757508759918996,14
15,2017,2,1.6165535079211122,False,Freestyle,1.0213134799634713,-0.04412959314427112,0.1544114334603236,-0.265152268973109,1.4354493056980253,15
