divsRank,swimmerage,event,qualified,points,divsSpeed,numRelays,numEvents,seedSpeed,numSwimmers,numQualified,gender,distance,stroke,divsTimePctOfMean,divsSpeedDiffFromMean,normed_divsTimePctOfMean,normed_divsSpeedDiffFromMean,normed_divsSpeed,normed_numSwimmers,normed_numQualified,normed_swimmerage,clipped_divsRank,normed_numRelays
40.0,15,3,False,0,0.8813678829543452,1,1,0.8968609865470852,63,16,Girls,50,Backstroke,1.0614005780564522,-0.0856402741342549,0.3200788788641424,-0.4095645284630995,-1.0687727400560756,1.5799714865642924,0.1382543761749655,-0.9010053273683761,1.0,0.5
41.0,15,3,False,0,0.8809020436927414,0,2,0.78125,63,16,Girls,50,Backstroke,1.061961868684721,-0.08610611339585872,0.32300486556817726,-0.4117923498876231,-1.0706033489860702,1.5799714865642924,0.1382543761749655,-0.9010053273683761,1.0,0.0
42.0,15,3,False,0,0.8776549060909251,0,2,0.847457627118644,63,16,Girls,50,Backstroke,1.0658909030826031,-0.089353250997675,0.34348677249642356,-0.4273214031769415,-1.0833636282943042,1.5799714865642924,0.1382543761749655,-0.9010053273683761,1.0,0.0
43.0,15,3,False,0,0.8758101243650376,1,2,0.9066183136899365,63,16,Girls,50,Backstroke,1.0681360655956789,-0.09119803272356253,0.3551907193125653,-0.43614385459151794,-1.090613068561906,1.5799714865642924,0.1382543761749655,-0.9010053273683761,1.0,0.5
44.0,15,3,False,0,0.8685079034219212,0,2,0.8564576909900651,63,16,Girls,50,Backstroke,1.0771167156479808,-0.09850025366667892,0.4020065065771276,-0.4710658665483267,-1.119308612216256,1.5799714865642924,0.1382543761749655,-0.9010053273683761,1.0,0.0
44.0,15,3,False,0,0.8685079034219212,2,2,0.8620689655172413,63,16,Girls,50,Backstroke,1.0771167156479808,-0.09850025366667892,0.4020065065771276,-0.4710658665483267,-1.119308612216256,1.5799714865642924,0.1382543761749655,-0.9010053273683761,1.0,1.0
46.0,15,3,False,0,0.8555783709787816,0,2,0.8598452278589854,63,16,Girls,50,Backstroke,1.0933941438677783,-0.11142978610981846,0.4868601209941477,-0.5328998332404613,-1.1701178065069597,1.5799714865642924,0.1382543761749655,-0.9010053273683761,1.0,0.0
47.0,15,3,False,0,0.8506294658046955,1,2,0.8059316569954867,63,16,Girls,50,Backstroke,1.0997554376548258,-0.11637869128390466,0.5200213036398803,-0.5565673895919943,-1.1895655232455364,1.5799714865642924,0.1382543761749655,-0.9010053273683761,1.0,0.5
48.0,15,3,False,0,0.8468834688346883,2,2,0.8928571428571429,63,16,Girls,50,Backstroke,1.1046199564331558,-0.12012468825391176,0.5453798550748507,-0.574482179078072,-1.2042861706238155,1.5799714865642924,0.1382543761749655,-0.9010053273683761,1.0,1.0
49.0,15,3,False,0,0.8330556481172942,0,1,0.7912644405760405,63,16,Girls,50,Backstroke,1.1229554502899395,-0.13395250897130595,0.6409620874066678,-0.6406121036847303,-1.2586253690856974,1.5799714865642924,0.1382543761749655,-0.9010053273683761,1.0,0.0
50.0,15,3,False,0,0.8246742536698004,2,2,0.800640512409928,63,16,Girls,50,Backstroke,1.1343683597314067,-0.1423339034187997,0.7004571503887165,-0.6806951358731802,-1.2915617417490177,1.5799714865642924,0.1382543761749655,-0.9010053273683761,1.0,1.0
51.0,14,3,False,0,0.7987220447284344,0,2,0.9435742592942065,63,16,Girls,50,Backstroke,1.1712264443210632,-0.16828611236016566,0.8925969439536933,-0.8048085197348848,-1.3935461586004145,1.5799714865642924,0.1382543761749655,-2.014011908235193,1.0,0.0
52.0,14,3,False,0,0.7978299026647518,1,2,0.7807620237351655,63,16,Girls,50,Backstroke,1.1725361224536905,-0.16917825442384826,0.8994242462631087,-0.8090750841209522,-1.3970520100028456,1.5799714865642924,0.1382543761749655,-2.014011908235193,1.0,0.5
53.0,15,3,False,0,0.7716049382716049,1,2,0.7588404917286387,63,16,Girls,50,Backstroke,1.2123877570607808,-0.19540321881699518,1.1071693022496054,-0.9344928888188078,-1.5001082741777503,1.5799714865642924,0.1382543761749655,-0.9010053273683761,1.0,0.5
54.0,15,3,False,0,0.7675775253300583,0,2,0.6913716814159293,63,16,Girls,50,Backstroke,1.2187490508478283,-0.1994306317585418,1.140330484895338,-0.9537535170571632,-1.5159348021311654,1.5799714865642924,0.1382543761749655,-0.9010053273683761,1.0,0.0
55.0,15,3,False,0,0.7614986293024673,0,1,0.7590708972218004,63,16,Girls,50,Backstroke,1.2284780884044888,-0.20550952778613285,1.1910475877652809,-0.9828251216297212,-1.5398230448574324,1.5799714865642924,0.1382543761749655,-0.9010053273683761,1.0,0.0
56.0,15,3,False,0,0.7506380423359856,0,2,0.746268656716418,63,16,Girls,50,Backstroke,1.2462522916330032,-0.21637011475261447,1.283703833393061,-1.0347646001604227,-1.5825019024045082,1.5799714865642924,0.1382543761749655,-0.9010053273683761,1.0,0.0
57.0,15,3,False,0,0.7471607890017932,0,2,0.7692307692307693,63,16,Girls,50,Backstroke,1.2520522947917818,-0.21984736808680694,1.3139390293347588,-1.05139415484789,-1.5961664676957865,1.5799714865642924,0.1382543761749655,-0.9010053273683761,1.0,0.0
58.0,15,3,False,0,0.7451564828614009,0,2,0.8343066911396629,63,16,Girls,50,Backstroke,1.255420038561395,-0.2218516742271992,1.331494949558969,-1.0609795129937383,-1.6040427911864537,1.5799714865642924,0.1382543761749655,-0.9010053273683761,1.0,0.0
59.0,14,3,False,0,0.7395355716609969,2,2,0.7002801120448179,63,16,Girls,50,Backstroke,1.264961979241966,-0.22747258542760318,1.3812367235275673,-1.0878608590496541,-1.6261312905601224,1.5799714865642924,0.1382543761749655,-2.014011908235193,1.0,1.0
60.0,14,3,False,0,0.7233796296296295,1,2,0.7246376811594203,63,16,Girls,50,Backstroke,1.2932136075314997,-0.24362852745897057,1.5285113876306722,-1.165124749746467,-1.6896193092669898,1.5799714865642924,0.1382543761749655,-2.014011908235193,1.0,0.5
61.0,15,3,False,0,0.6875687568756875,1,2,0.7835762419683435,63,16,Girls,50,Backstroke,1.3605684829237652,-0.2794394002129126,1.879629792114893,-1.3363860326135402,-1.8303453254223654,1.5799714865642924,0.1382543761749655,-0.9010053273683761,1.0,0.5
62.0,15,3,False,0,0.6508721687060662,0,2,0.7049203440011278,63,16,Girls,50,Backstroke,1.437278202120512,-0.3161359883825339,2.2795146416663665,-1.5118831451792256,-1.9745519381762202,1.5799714865642924,0.1382543761749655,-0.9010053273683761,1.0,0.0
63.0,14,3,False,0,0.6144770800049157,2,2,0.49588416145988296,63,16,Girls,50,Backstroke,1.5224072807412923,-0.35253107708368436,2.7232892917783698,-1.6859383720330259,-2.1175737482205075,1.5799714865642924,0.1382543761749655,-2.014011908235193,1.0,1.0
,15,3,False,0,,2,2,1.1444266422522318,63,16,Girls,50,Backstroke,,,,,,1.5799714865642924,0.1382543761749655,-0.9010053273683761,,1.0
,14,3,False,0,,0,2,0.8971828458639871,63,16,Girls,50,Backstroke,,,,,,1.5799714865642924,0.1382543761749655,-2.014011908235193,,0.0
,14,3,False,0,,0,2,0.78125,63,16,Girls,50,Backstroke,,,,,,1.5799714865642924,0.1382543761749655,-2.014011908235193,,0.0
,15,3,False,0,,1,2,0.8620689655172413,63,16,Girls,50,Backstroke,,,,,,1.5799714865642924,0.1382543761749655,-0.9010053273683761,,0.5
,15,3,False,0,,0,2,0.8939746111210441,63,16,Girls,50,Backstroke,,,,,,1.5799714865642924,0.1382543761749655,-0.9010053273683761,,0.0
,14,3,False,0,,0,2,0.927643784786642,63,16,Girls,50,Backstroke,,,,,,1.5799714865642924,0.1382543761749655,-2.014011908235193,,0.0
,14,3,False,0,,2,1,0.828225940036442,63,16,Girls,50,Backstroke,,,,,,1.5799714865642924,0.1382543761749655,-2.014011908235193,,1.0
1.0,15,3,True,20,1.3896609227348529,1,2,1.4009526478005043,44,24,Girls,50,Backstroke,0.6731745601704767,0.42265276564625276,-1.7037285914268572,2.0212870920306107,0.9286668370048529,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.041666666666666664,0.5
2.0,15,3,True,18,1.337613697164259,0,2,1.2933264355923437,44,24,Girls,50,Backstroke,0.6993681228230246,0.3706055400756588,-1.567182545238548,1.7723773633530082,0.7241368118134501,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.08333333333333333,0.0
3.0,15,3,True,16,1.2077294685990339,2,2,1.1470520761642578,44,24,Girls,50,Backstroke,0.7745810670110544,0.24072131151043374,-1.1751003268978344,1.151221331744368,0.21373065184667508,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.125,1.0
4.0,15,3,True,14,1.2065637065637067,2,2,1.1273957158962795,44,24,Girls,50,Backstroke,0.7753294545154129,0.2395555494751066,-1.1711990112924544,1.1456462120576834,0.2091495558163162,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.16666666666666666,1.0
5.0,15,3,True,11,1.2004801920768309,0,2,1.2150668286755772,44,24,Girls,50,Backstroke,0.7792584889132951,0.23347203498823077,-1.1507171043642082,1.1165525202473354,0.18524316392679405,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.20833333333333334,0.0
6.0,15,3,True,9,1.154467790348649,2,2,1.0789814415192058,44,24,Girls,50,Backstroke,0.8103165703441731,0.187459633260049,-0.988812506740928,0.8965036261053709,0.0044281909592624935,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.25,1.0
7.0,15,3,True,7,1.1494252873563218,1,2,1.0660980810234542,44,24,Girls,50,Backstroke,0.813871410989876,0.18241713026772166,-0.970281257615372,0.8723884492075398,-0.015387337202744478,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.2916666666666667,0.5
8.0,15,3,True,10,1.137138958380714,2,2,1.094331363536879,44,24,Girls,50,Backstroke,0.8226649641660885,0.170130801292114,-0.9244407992521543,0.8136305273733718,-0.06366893429733905,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.3333333333333333,1.0
9.0,15,3,True,12,1.1291779584462511,2,2,1.1431184270690442,44,24,Girls,50,Backstroke,0.828464967324867,0.16216980135765102,-0.8942056033104571,0.7755579824496871,-0.09495328229656108,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.375,1.0
10.0,15,3,True,0,1.1061946902654867,1,2,1.166316771635176,44,24,Girls,50,Backstroke,0.8456778799251127,0.13918653317688656,-0.8044753443867112,0.6656432082368073,-0.1852706501957714,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.4166666666666667,0.5
11.0,15,3,True,8,1.105460977227504,1,2,1.0324179227751393,44,24,Girls,50,Backstroke,0.8462391705533814,0.1384528201389038,-0.801549357682677,0.6621343120140144,-0.18815392292542596,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.4583333333333333,0.5
12.0,15,3,True,3,1.0981770261366133,1,2,1.0444955086693128,44,24,Girls,50,Backstroke,0.8518520768360703,0.13116886904801317,-0.7722894906423243,0.6272996734745326,-0.21677767152643726,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.5,0.5
13.0,15,3,True,6,1.0815487778498811,1,2,1.0309278350515463,44,24,Girls,50,Backstroke,0.8649488581623441,0.11454062076128102,-0.7040164675481706,0.5477770337169053,-0.2821217125140079,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.5416666666666666,0.5
14.0,15,3,True,4,1.074575542660649,1,2,1.0197838058331634,44,24,Girls,50,Backstroke,0.870561764445033,0.10756738557204881,-0.6747566005078186,0.5144283573959614,-0.3095244405803632,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.5833333333333334,0.5
15.0,15,3,True,0,1.053740779768177,1,2,1.058873358746294,44,24,Girls,50,Backstroke,0.8877746770452787,0.08673262267957693,-0.5850263415840727,0.4147885567769372,-0.39139882547863875,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.625,0.5
16.0,15,3,True,0,1.0530749789385005,1,2,1.0964912280701753,44,24,Girls,50,Backstroke,0.8883359676735474,0.08606682184990044,-0.5821003548800385,0.41160444269494223,-0.39401522354737895,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.6666666666666666,0.5
17.0,15,3,True,1,1.0090817356205852,2,2,1.051967178624027,44,24,Girls,50,Backstroke,0.9270650210241002,0.04207357853198512,-0.38020727230161083,0.20121193593091474,-0.5668955080470864,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.7083333333333334,1.0
18.0,15,3,True,0,1.0004001600640258,1,2,1.004419445560466,44,24,Girls,50,Backstroke,0.9351101866959541,0.03339200297542566,-0.3382681295437731,0.15969332292922153,-0.6010115026619347,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.75,0.5
19.0,15,3,True,5,0.9877518767285658,2,2,0.9558401835213152,44,24,Girls,50,Backstroke,0.9470843867656902,0.020743719639965685,-0.27584707985768964,0.09920439698259964,-0.6507154721025503,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.7916666666666666,1.0
20.0,15,3,True,2,0.9875567845151095,2,2,0.9457159069415548,44,24,Girls,50,Backstroke,0.9472714836417799,0.020548627426509425,-0.27487175095634386,0.09827139144030332,-0.6514821261344493,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.8333333333333334,1.0
21.0,15,3,True,0,0.9782821365681863,1,2,0.9792401096748923,44,24,Girls,50,Backstroke,0.9562521336940819,0.011273979479586194,-0.22805596369178158,0.053916479555177844,-0.6879287178101706,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.875,0.5
22.0,15,3,True,0,0.9551098376313276,1,2,0.9187798603454612,44,24,Girls,50,Backstroke,0.9794521463291957,-0.011898319457272488,-0.10711517992499345,-0.056902311993790596,-0.7789889200272921,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.9166666666666666,0.5
23.0,15,3,True,0,0.9545628102329132,0,2,0.9410878976096367,44,24,Girls,50,Backstroke,0.9800134369574646,-0.012445346855686878,-0.10418919322095858,-0.05951840612418493,-0.7811385740453787,0.6359572855830318,1.3450065400619273,-0.9010053273683761,0.9583333333333334,0.0
24.0,15,3,True,0,0.9419743782969103,1,2,0.8987956138774043,44,24,Girls,50,Backstroke,0.9931102182837384,-0.025033778791689776,-0.035916170126804814,-0.11972109979931658,-0.8306073453922536,0.6359572855830318,1.3450065400619273,-0.9010053273683761,1.0,0.5
25.0,15,3,False,0,0.91726288754357,0,2,0.8574858514834505,44,24,Girls,50,Backstroke,1.019865071564555,-0.04974526954503011,0.10355586276553876,-0.2379008949987792,-0.9277161109582975,0.6359572855830318,1.3450065400619273,-0.9010053273683761,1.0,0.0
26.0,15,3,False,0,0.8973438621679828,1,2,0.9059612248595761,44,24,Girls,50,Backstroke,1.0425037935713999,-0.06966429492061732,0.22157065982829144,-0.33316128875473233,-1.0059919213822603,0.6359572855830318,1.3450065400619273,-0.9010053273683761,1.0,0.5
27.0,15,3,False,0,0.8873114463176575,1,2,0.8390669575432119,44,24,Girls,50,Backstroke,1.0542908967650464,-0.07969671077094265,0.28301638061303036,-0.38114013642449596,-1.0454163142120865,0.6359572855830318,1.3450065400619273,-0.9010053273683761,1.0,0.5
28.0,15,3,False,0,0.8869966294128083,0,2,0.911244760342628,44,24,Girls,50,Backstroke,1.0546650905172255,-0.08001152767579178,0.28496703841571946,-0.3826457112079748,-1.0466534504623586,0.6359572855830318,1.3450065400619273,-0.9010053273683761,1.0,0.0
29.0,15,3,False,0,0.8741258741258741,0,2,0.8653513326410522,44,24,Girls,50,Backstroke,1.0701941312326646,-0.09288228296272605,0.36591933722736014,-0.4441985830704983,-1.097231668113913,0.6359572855830318,1.3450065400619273,-0.9010053273683761,1.0,0.0
30.0,15,3,False,0,0.8688097306689835,1,2,0.8899964400142399,44,24,Girls,50,Backstroke,1.0767425218958016,-0.09819842641961662,0.40005584877443734,-0.4696224132739176,-1.1181225214348873,0.6359572855830318,1.3450065400619273,-0.9010053273683761,1.0,0.5
31.0,15,3,False,0,0.8455944529003889,2,2,0.8294625082946251,44,24,Girls,50,Backstroke,1.1063038283179627,-0.12141370418821118,0.5541578151869575,-0.5806467460256874,-1.209351617602479,0.6359572855830318,1.3450065400619273,-0.9010053273683761,1.0,1.0
32.0,15,3,False,0,0.8355614973262031,0,2,0.8643042350907519,44,24,Girls,50,Backstroke,1.1195877065203261,-0.131446659762397,0.6234061671824564,-0.6286281748612713,-1.2487781313856043,0.6359572855830318,1.3450065400619273,-0.9010053273683761,1.0,0.0
33.0,15,3,False,0,0.8319467554076538,2,2,0.7823501799405415,44,24,Girls,50,Backstroke,1.1244522252986564,-0.13506140168094627,0.6487647186174279,-0.6459152525166458,-1.2629829856800665,0.6359572855830318,1.3450065400619273,-0.9010053273683761,1.0,1.0
34.0,15,3,False,0,0.8309788931361143,2,2,0.8653513326410522,44,24,Girls,50,Backstroke,1.1257619034312838,-0.13602926395248582,0.6555920209268433,-0.6505439398821125,-1.266786394845677,0.6359572855830318,1.3450065400619273,-0.9010053273683761,1.0,1.0
35.0,15,3,False,0,0.8254911672445104,1,2,0.7850525985241011,44,24,Girls,50,Backstroke,1.1332457784748688,-0.14151698984408967,0.6946051769806456,-0.6767883428788384,-1.2883515158016612,0.6359572855830318,1.3450065400619273,-0.9010053273683761,1.0,0.5
36.0,15,3,False,0,0.8239947264337508,1,2,0.8276775368316505,44,24,Girls,50,Backstroke,1.1353038441118546,-0.14301343065484928,0.7053337948954405,-0.68394489487762,-1.2942320804881875,0.6359572855830318,1.3450065400619273,-0.9010053273683761,1.0,0.5
37.0,15,3,False,0,0.8086689309396733,1,2,0.7823501799405415,44,24,Girls,50,Backstroke,1.1568199848621616,-0.15833922614892681,0.8174966185501222,-0.7572387074944935,-1.3544578716637496,0.6359572855830318,1.3450065400619273,-0.9010053273683761,1.0,0.5
38.0,15,3,False,0,0.8019246190858059,0,2,0.7882705344474223,44,24,Girls,50,Backstroke,1.1665490224188224,-0.16508353800279418,0.8682137214200664,-0.7894925849156125,-1.380960999510578,0.6359572855830318,1.3450065400619273,-0.9010053273683761,1.0,0.0
39.0,15,3,False,0,0.7896399241945673,1,2,0.7955449482895783,44,24,Girls,50,Backstroke,1.1846974193995161,-0.1773682328940328,0.9628206248505368,-0.8482426919336692,-1.4292361751424818,0.6359572855830318,1.3450065400619273,-0.9010053273683761,1.0,0.5
40.0,15,3,False,0,0.7880220646178092,1,2,0.7275902211874272,44,24,Girls,50,Backstroke,1.1871296787886814,-0.1789860924707909,0.975499900568023,-0.855979914885988,-1.4355938792537541,0.6359572855830318,1.3450065400619273,-0.9010053273683761,1.0,0.5
41.0,15,3,False,0,0.7869058860560277,1,2,0.8399126490844951,44,24,Girls,50,Backstroke,1.1888135506734878,-0.18010227103257237,0.9842778606801276,-0.8613179074479922,-1.4399801270672832,0.6359572855830318,1.3450065400619273,-0.9010053273683761,1.0,0.5
42.0,15,3,False,0,0.7782101167315175,0,2,0.8024394158241053,44,24,Girls,50,Backstroke,1.2020974288758515,-0.18879804035708259,1.0535262126756277,-0.902904400473852,-1.4741518989437374,0.6359572855830318,1.3450065400619273,-0.9010053273683761,1.0,0.0
43.0,15,3,False,0,0.765345170671973,2,2,0.7888923950773115,44,24,Girls,50,Backstroke,1.2223038914935311,-0.20166298641662705,1.158861734020894,-0.9644294903903147,-1.5247072880696337,0.6359572855830318,1.3450065400619273,-0.9010053273683761,1.0,1.0
44.0,15,3,False,0,0.6886103842445944,0,2,0.7058159232072275,44,24,Girls,50,Backstroke,1.3585104172867792,-0.2783977728440057,1.868901174200097,-1.3314045723544121,-1.8262520414928767,0.6359572855830318,1.3450065400619273,-0.9010053273683761,1.0,0.0
,15,3,False,0,,0,2,0.6813845734532571,44,24,Girls,50,Backstroke,,,,,,0.6359572855830318,1.3450065400619273,-0.9010053273683761,,0.0
,15,3,False,0,,0,2,0.994431185361973,44,24,Girls,50,Backstroke,,,,,,0.6359572855830318,1.3450065400619273,-0.9010053273683761,,0.0
,15,3,False,0,,0,2,0.7793017456359103,44,24,Girls,50,Backstroke,,,,,,0.6359572855830318,1.3450065400619273,-0.9010053273683761,,0.0
,15,3,False,0,,0,2,0.7358351729212657,44,24,Girls,50,Backstroke,,,,,,0.6359572855830318,1.3450065400619273,-0.9010053273683761,,0.0
,15,3,False,0,,1,2,0.8764241893076249,44,24,Girls,50,Backstroke,,,,,,0.6359572855830318,1.3450065400619273,-0.9010053273683761,,0.5
,15,3,False,0,,0,2,0.5347593582887701,44,24,Girls,50,Backstroke,,,,,,0.6359572855830318,1.3450065400619273,-0.9010053273683761,,0.0
,15,3,False,0,,0,1,0.4749240121580547,44,24,Girls,50,Backstroke,,,,,,0.6359572855830318,1.3450065400619273,-0.9010053273683761,,0.0
,15,3,False,0,,0,1,0.792016473942658,44,24,Girls,50,Backstroke,,,,,,0.6359572855830318,1.3450065400619273,-0.9010053273683761,,0.0
,15,3,False,0,,0,2,0.8674531575294934,44,24,Girls,50,Backstroke,,,,,,0.6359572855830318,1.3450065400619273,-0.9010053273683761,,0.0
,15,3,False,0,,0,2,0.8950948800572861,44,24,Girls,50,Backstroke,,,,,,0.6359572855830318,1.3450065400619273,-0.9010053273683761,,0.0
,15,3,False,0,,0,2,0.7794232268121589,44,24,Girls,50,Backstroke,,,,,,0.6359572855830318,1.3450065400619273,-0.9010053273683761,,0.0
,15,3,False,0,,0,2,0.8849557522123894,44,24,Girls,50,Backstroke,,,,,,0.6359572855830318,1.3450065400619273,-0.9010053273683761,,0.0
,15,3,False,0,,0,2,0.8688097306689835,44,24,Girls,50,Backstroke,,,,,,0.6359572855830318,1.3450065400619273,-0.9010053273683761,,0.0
,15,3,False,0,,0,2,0.8409014463504877,44,24,Girls,50,Backstroke,,,,,,0.6359572855830318,1.3450065400619273,-0.9010053273683761,,0.0
1.0,16,4,True,20,1.4459224985540775,2,2,1.6129032258064515,29,24,Girls,50,Backstroke,0.6813275674876909,0.426715762385375,-1.6612272742720617,2.0407178955915266,1.1497579978392827,-0.10931708361270041,1.3450065400619273,0.2120012534984405,0.041666666666666664,1.0
2.0,16,4,True,18,1.3520822065981613,2,2,1.5629884338855893,29,24,Girls,50,Backstroke,0.7286146167060383,0.33287547042945875,-1.414721684622948,1.5919377472992233,0.780993725252272,-0.10931708361270041,1.3450065400619273,0.2120012534984405,0.08333333333333333,1.0
3.0,16,4,True,16,1.2990387113535982,0,2,1.3196093956188968,29,24,Girls,50,Backstroke,0.7583660518392488,0.27983197518489566,-1.259628584468713,1.3382634761984895,0.5725486583025345,-0.10931708361270041,1.3450065400619273,0.2120012534984405,0.125,0.0
4.0,16,4,True,14,1.256281407035176,2,2,1.288992008249549,29,24,Girls,50,Backstroke,0.7841768995375967,0.2370746708664735,-1.1250776167852385,1.13378170219021,0.40452524430706754,-0.10931708361270041,1.3450065400619273,0.2120012534984405,0.16666666666666666,1.0
5.0,16,4,True,12,1.172607879924953,2,2,1.1486331265793706,29,24,Girls,50,Backstroke,0.8401332411126413,0.15340114375625058,-0.8333793357004534,0.7336229098208681,0.07571331590763186,-0.10931708361270041,1.3450065400619273,0.2120012534984405,0.20833333333333334,1.0
6.0,16,4,True,11,1.1289230074508918,1,2,1.1225864391558151,29,24,Girls,50,Backstroke,0.8726430874502552,0.1097162712821893,-0.6639067428166877,0.5247051503125169,-0.09595516343300493,-0.10931708361270041,1.3450065400619273,0.2120012534984405,0.25,0.5
7.0,16,4,True,9,1.1145786892554614,2,2,1.0615711252653928,29,24,Girls,50,Backstroke,0.8838737616396128,0.09537195308675894,-0.6053616652750226,0.45610513732533037,-0.15232404245971823,-0.10931708361270041,1.3450065400619273,0.2120012534984405,0.2916666666666667,1.0
8.0,16,4,True,10,1.1140819964349375,0,1,1.2376237623762376,29,24,Girls,50,Backstroke,0.8842678203830991,0.09487526026623505,-0.6033074520279462,0.45372976238771673,-0.15427589664561236,-0.10931708361270041,1.3450065400619273,0.2120012534984405,0.3333333333333333,0.0
9.0,16,4,True,8,1.1130899376669634,2,2,1.1235955056179776,29,24,Girls,50,Backstroke,0.8850559378700715,0.0938832014982609,-0.5991990255337947,0.44898535812674883,-0.15817439080319035,-0.10931708361270041,1.3450065400619273,0.2120012534984405,0.375,1.0
10.0,16,4,True,5,1.1042402826855124,0,2,0.9345794392523364,29,24,Girls,50,Backstroke,0.8921489952528237,0.08503354651680994,-0.5622231870864276,0.40666292506380597,-0.19295088727246665,-0.10931708361270041,1.3450065400619273,0.2120012534984405,0.4166666666666667,0.0
11.0,16,4,True,7,1.1022927689594357,0,2,1.102779003087781,29,24,Girls,50,Backstroke,0.8937252302267685,0.08308603279073323,-0.554006334098124,0.3973491699531485,-0.200604033565823,-0.10931708361270041,1.3450065400619273,0.2120012534984405,0.4583333333333333,0.0
12.0,16,4,True,6,1.0324179227751393,2,2,1.025010250102501,29,24,Girls,50,Backstroke,0.9542132473519048,0.013211186606436831,-0.2386846006719651,0.06318094456845112,-0.47519127416590723,-0.10931708361270041,1.3450065400619273,0.2120012534984405,0.5,1.0
13.0,16,4,True,2,1.0275380189066996,0,2,1.3888888888888888,29,24,Girls,50,Backstroke,0.9587449229019963,0.008331282737997103,-0.21506114833059245,0.03984337883752423,-0.4943678364168547,-0.10931708361270041,1.3450065400619273,0.2120012534984405,0.5416666666666666,0.0
14.0,16,4,True,3,1.0231225700838962,1,2,0.9400263207369807,29,24,Girls,50,Backstroke,0.9628825397086018,0.003915833915193678,-0.19349190923629442,0.018727014681222523,-0.5117192292924352,-0.10931708361270041,1.3450065400619273,0.2120012534984405,0.5833333333333334,0.5
15.0,16,4,True,4,1.0146103896103895,1,2,0.9617234083477592,29,24,Girls,50,Backstroke,0.9709607439500696,-0.00459634655831298,-0.15138053767123708,-0.02198148627895939,-0.5451695519098952,-0.10931708361270041,1.3450065400619273,0.2120012534984405,0.625,0.5
16.0,16,4,True,0,0.983284169124877,0,2,1.0032102728731942,29,24,Girls,50,Backstroke,1.0018943553137385,-0.03592256704382546,0.009875202224224524,-0.1717954476584705,-0.6682722263524167,-0.10931708361270041,1.3450065400619273,0.2120012534984405,0.6666666666666666,0.0
17.0,16,4,True,1,0.9582215408202377,0,2,0.9604302727621974,29,24,Girls,50,Backstroke,1.0280992617555729,-0.060985195348464805,0.1464803831547759,-0.2916545168569632,-0.7667608574430009,-0.10931708361270041,1.3450065400619273,0.2120012534984405,0.7083333333333334,0.0
18.0,16,4,True,0,0.9410878976096367,0,2,0.9609840476648087,29,24,Girls,50,Backstroke,1.0468170520711688,-0.07811883855906576,0.24405551239088386,-0.3735941483369369,-0.8340909492791474,-0.10931708361270041,1.3450065400619273,0.2120012534984405,0.75,0.0
19.0,16,4,True,0,0.9366804046459347,0,1,0.9534706331045004,29,24,Girls,50,Backstroke,1.0517427863647466,-0.08252633152276778,0.2697331779793328,-0.39467246453374377,-0.8514110780086646,-0.10931708361270041,1.3450065400619273,0.2120012534984405,0.7916666666666666,0.0
20.0,16,4,True,0,0.9285051067780873,0,2,0.8445945945945945,29,24,Girls,50,Backstroke,1.061003166836673,-0.09070162939061521,0.318007189285618,-0.4337698640941573,-0.8835375527732054,-0.10931708361270041,1.3450065400619273,0.2120012534984405,0.8333333333333334,0.0
21.0,16,4,True,0,0.9233610341643583,0,2,0.897827258035554,29,24,Girls,50,Backstroke,1.0669140479889665,-0.09584570200434417,0.34882038799175724,-0.458370785748367,-0.9037522191600882,-0.10931708361270041,1.3450065400619273,0.2120012534984405,0.875,0.0
22.0,16,4,True,0,0.9226794611551947,0,2,0.9102494083378846,29,24,Girls,50,Backstroke,1.0677021654759389,-0.09652727501350777,0.35292881448590874,-0.46163032842187196,-0.9064305971755491,-0.10931708361270041,1.3450065400619273,0.2120012534984405,0.9166666666666666,0.0
