divsRank,qualified,points,divsSpeed,isRelay,divsTimePctOfMean,divsSpeedDiffFromMean,normed_divsTimePctOfMean,normed_divsSpeedDiffFromMean,normed_divsSpeed,clipped_divsRank
14.0,True,4,1.0473397570171763,False,0.9612403100775192,0.009243606650473746,-0.20754694530383966,0.0448714072709729,-0.48790138803322286,14.0
15.0,True,7,0.9897070467141725,False,1.0172153427967379,-0.04838910365253002,0.09218318869341925,-0.23489610274131711,-0.7133980218957041,15.0
16.0,True,0,0.9801999607920016,False,1.0270814456860966,-0.057896189574700996,0.14501332022531052,-0.28104652221551707,-0.7505959232614361,16.0
17.0,True,1,0.9701202949165697,False,1.0377529447296887,-0.06797585545013285,0.2021561155557235,-0.32997642693281176,-0.7900341296796052,17.0
18.0,True,2,0.9587727708533078,False,1.0500352360817473,-0.07932337951339474,0.2679242384831787,-0.3850609186267216,-0.8344330216540765,18.0
19.0,True,0,0.9556574923547401,False,1.0534581697372392,-0.08243865801196248,0.28625305962689623,-0.40018347149569017,-0.8466220166063854,19.0
20.0,True,0,0.9484066767830046,False,1.0615121312795728,-0.08968947358369794,0.3293796976121134,-0.43538123692087516,-0.8749919213980882,20.0
21.0,True,0,0.9377344336084021,False,1.0735930735930732,-0.10036171675830041,0.39406965458993903,-0.48718770035989506,-0.9167486754876016,21.0
22.0,True,0,0.9237021984112321,False,1.089902345716299,-0.11439395195547042,0.4814010965100052,-0.5553046339620001,-0.9716519029411187,22.0
23.0,True,0,0.9031791907514451,False,1.114668277458975,-0.1349169596152574,0.6140155083145474,-0.6549298419516114,-1.051951252384948,23.0
24.0,True,0,0.8549931600547196,False,1.1774891774891771,-0.18310299031198296,0.950403284599241,-0.8888401639635899,-1.240486333663947,24.0
25.0,False,0,0.8156606851549756,False,1.2342696063626293,-0.22243546521172697,1.254446082395022,-1.0797725096309905,-1.3943805483337461,24.0
26.0,False,0,0.799744081893794,False,1.258834189066747,-0.23835206847290857,1.3859823282499348,-1.1570367652737135,-1.4566566488164607,24.0
27.0,False,0,0.7638252367858235,False,1.318030806402899,-0.27427091358087907,1.70296311744128,-1.331398265982978,-1.5971945242953631,24.0
28.0,False,0,0.6515506906437322,False,1.5451525218967075,-0.3865454597229704,2.919134308624405,-1.8764146298983801,-2.0364855465355562,24.0
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
1.0,True,20,1.4068655036578503,False,0.7155944830363433,0.3687693532911478,-1.5229094038529638,1.7901237543175164,0.9187970862903402,1.0
2.0,True,18,1.3721185510428102,False,0.733715896506594,0.33402240067610767,-1.4258744683862254,1.6214509925730778,0.7828444161751136,2.0
3.0,True,16,1.2953367875647668,False,0.7772072888351956,0.2572406371980642,-1.1929906232660523,1.2487278867245362,0.48242423611945506,3.0
4.0,True,14,1.2518778167250877,False,0.8041880600020133,0.21378166635838514,-1.048516386015575,1.0377642170378087,0.31238448640175687,4.0
5.0,True,12,1.2348728081007656,False,0.815262257122722,0.19677665773406305,-0.9892172587859013,0.9552164955173069,0.24584983648807338,5.0
6.0,True,11,1.223091976516634,False,0.8231148696264974,0.18499582614993137,-0.9471687867503142,0.8980285912726772,0.19975556376767278,6.0
7.0,True,7,1.1649580615097856,False,0.8641900734923988,0.1268619111430831,-0.7272229330257071,0.6158280741839576,-0.027702108765361687,7.0
8.0,True,9,1.1446886446886446,False,0.8794926004228327,0.10659249432194207,-0.6452823208537946,0.5174338767978197,-0.10700924597082186,8.0
9.0,True,10,1.143902997025852,False,0.8800966475385078,0.10580684665914952,-0.6420478230049029,0.5136200931112491,-0.11008321043354141,9.0
10.0,True,8,1.1263798152737103,False,0.893788382160475,0.08828366490700779,-0.5687325384300338,0.4285569943863228,-0.17864529052475783,10.0
11.0,True,6,1.1190689346463742,False,0.8996275042786668,0.0809727842796717,-0.5374657258907517,0.3930676540732696,-0.20725020886656956,11.0
12.0,True,3,1.0401497815685459,False,0.9678848283499444,0.00205363120184332,-0.17196746896603585,0.00996897915788808,-0.5160332467068126,12.0
13.0,True,4,1.0375596596804317,False,0.9703010168126445,-0.0005364906862708185,-0.1590294775704707,-0.002604296460354997,-0.5261674875570618,13.0
14.0,True,2,1.0351966873706004,False,0.9725158562367862,-0.002899462996102109,-0.14716965212453628,-0.014074915764459364,-0.5354129715708412,14.0
15.0,True,1,1.0237510237510237,False,0.9833887043189367,-0.014345126615678883,-0.0889486908444926,-0.06963580808501985,-0.5801958492971784,15.0
16.0,True,5,1.0123506782749545,False,0.9944629014396453,-0.025745472091748045,-0.029649563614819373,-0.12497671172032074,-0.6248014129815394,16.0
17.0,False,0,0.9740892265731541,False,1.0335246149199635,-0.06400692379354844,0.1795146306134842,-0.31070997006944784,-0.7745050885520117,17.0
18.0,False,0,0.951655881233346,False,1.0578878485855228,-0.08644026913335656,0.30997271051876624,-0.41960856487727904,-0.8622789210475774,18.0
19.0,False,0,0.9453582907922102,False,1.0649350649350646,-0.09273785957449232,0.3477085187558309,-0.45017907227717,-0.8869191893683722,19.0
20.0,False,0,0.9347541596560104,False,1.077016007248565,-0.10334199071069217,0.41239847573365657,-0.501654898213883,-0.928409444879135,20.0
21.0,False,0,0.9248982611912689,False,1.0884929024463905,-0.11319788917543361,0.47385393486259125,-0.5494985647344727,-0.9669721276994457,21.0
22.0,False,0,0.9160864785635764,False,1.0989630524514242,-0.12200967180312616,0.5299185642433735,-0.5922737608263805,-1.0014495505106544,22.0
23.0,False,0,0.841609156707625,False,1.1962146380751029,-0.1964869936590775,1.050672717914871,-0.9538103739489712,-1.2928532566579658,23.0
24.0,False,0,0.8033419023136247,False,1.2531964159871134,-0.23475424805307787,1.355793681660283,-1.1395718004119977,-1.4425796361330707,24.0
25.0,False,0,0.8007687379884689,False,1.25722339675828,-0.23732741237823363,1.3773570006528904,-1.1520627586250762,-1.452647527971699,24.0
26.0,False,0,0.7361601884570083,False,1.367562669888251,-0.3019359619096943,1.968191941050367,-1.4656932114164032,-1.7054381803891414,24.0
27.0,False,0,0.7226477814713109,False,1.3931339977851602,-0.31544836889539163,2.1051190166534313,-1.5312867335115143,-1.7583075019017862,24.0
28.0,False,0,0.6553079947575361,False,1.5362931642001405,-0.38278815560916646,2.871695006840666,-1.8581754804509338,-2.0217845299495587,24.0
,False,0,,False,,,,,,
,False,0,,False,,,,,,
1.0,True,20,1.485001485001485,False,0.6779422128259336,0.44690533463478244,-1.7245264364338542,2.169420664491392,1.224515847110321,1.0
2.0,True,16,1.3997760358342666,False,0.7192187657303935,0.361679885467564,-1.5035024167596163,1.7557092221900397,0.8910584787931461,2.0
3.0,True,18,1.3808340237503451,False,0.7290848686197522,0.3427378733836426,-1.450672285227725,1.6637586696742888,0.8169450119606813,3.0
4.0,True,14,1.2893243940175347,False,0.7808315715292458,0.2512282436508322,-1.1735836361727048,1.219541815774904,0.45889984347456036,4.0
5.0,True,12,1.2866700977869274,False,0.7824423638377125,0.24857394742022487,-1.1649583085756612,1.2066570174829638,0.44851451087213673,5.0
6.0,True,11,1.223091976516634,False,0.8231148696264974,0.18499582614993137,-0.9471687867503142,0.8980285912726772,0.19975556376767278,6.0
7.0,True,0,1.1800802454566912,False,0.8531158763716901,0.14198409508998866,-0.7865220602553809,0.6892359657533584,0.031465706850950396,7.0
8.0,True,10,1.1690437222352115,False,0.8611698379140238,0.13094757186850892,-0.7433954222701631,0.6356611710814987,-0.011716347626523686,8.0
9.0,True,4,1.1358473421172193,False,0.8863384677338164,0.09775119175051672,-0.6086246785663594,0.4745153815081056,-0.14160216999494513,9.0
10.0,True,9,1.134044000907235,False,0.8877479110037247,0.09594785054053245,-0.6010775169189466,0.46576138959331703,-0.14865801328982053,10.0
11.0,True,6,1.1233430689732644,False,0.896204570623175,0.08524691860656186,-0.5557945470344687,0.41381566178981444,-0.1905270164586015,11.0
12.0,True,3,1.0787486515641855,False,0.9332527937179098,0.04065250119748298,-0.3574120123024694,0.19734017324530864,-0.36500937139101597,12.0
13.0,True,8,1.064282673478076,False,0.9459377831470852,0.026186523111373372,-0.2894875574757528,0.12711771367737285,-0.42160968303341534,13.0
14.0,True,5,1.0546298249314492,False,0.9545957918050938,0.016533674564746637,-0.24312642164164466,0.08025971605384681,-0.45937790255675137,14.0
15.0,True,7,1.0471204188481675,False,0.9614416591160775,0.009024268481464981,-0.20646877935420951,0.043806670022427455,-0.4887595815578549,15.0
16.0,True,0,1.0004001600640258,False,1.0063424947145874,-0.037695990302676785,0.03396222741337557,-0.18298832883237953,-0.6715596101114124,16.0
17.0,True,0,0.9984025559105432,False,1.0083559851001709,-0.03969359445615939,0.04474388690968044,-0.1926853348741188,-0.6793755363455212,17.0
18.0,True,0,0.9962143853357243,False,1.0105708245243126,-0.04188176503097829,0.056603712355614844,-0.20330741094829122,-0.6879370823207913,18.0
19.0,True,2,0.9879470460383324,False,1.019027484143763,-0.050149104328370164,0.10188668224009341,-0.24343970591581648,-0.7202842888422191,19.0
20.0,True,1,0.9648784253184098,False,1.0433907178093222,-0.07321772504829271,0.23234476214537544,-0.3554221295134498,-0.8105437316628651,20.0
21.0,True,0,0.9473285335354301,False,1.062720225510923,-0.09076761683127244,0.33584869330989653,-0.44061488722509756,-0.8792103187608258,21.0
22.0,True,0,0.9366804046459347,False,1.0748011678244234,-0.10141574572076784,0.4005386502877222,-0.49230429225293637,-0.9208727220885747,22.0
23.0,True,0,0.9219988936013277,False,1.0919158361018824,-0.11609725676537486,0.49218275600630884,-0.5635730173670764,-0.9783163387980457,23.0
24.0,True,0,0.9204712812960235,False,1.0937279774489075,-0.11762486907067904,0.501886249552983,-0.5709885334632683,-0.9842933513466824,24.0
25.0,False,0,0.9054690329590728,False,1.111849390919158,-0.13262711740762978,0.5989211850197209,-0.643814219427858,-1.0429919008781119,24.0
26.0,False,0,0.8962179602079225,False,1.1233262861169835,-0.14187819015878,0.6603766441486556,-0.6887218695266414,-1.0791881122662925,24.0
26.0,False,0,0.8962179602079225,False,1.1233262861169835,-0.14187819015878,0.6603766441486556,-0.6887218695266414,-1.0791881122662925,24.0
28.0,False,0,0.8888888888888888,False,1.1325883418906673,-0.1492072614778137,0.7099722778316558,-0.7242995132440441,-1.1078642044210982,24.0
29.0,False,0,0.8637070305752289,False,1.165609584214235,-0.17438911979147365,0.886791493571046,-0.8465402643878913,-1.20639200667572,24.0
30.0,False,0,0.8514986376021798,False,1.1823215544145773,-0.18659751276452274,0.9762792673903712,-0.9058036876307762,-1.25415917753788,24.0
31.0,False,0,0.8480325644504749,False,1.1871539313399775,-0.19006358591622763,1.0021552501815014,-0.922629109341377,-1.2677207092500167,24.0
32.0,False,0,0.8291873963515755,False,1.2141347025067952,-0.2089087540151271,1.1466294874319793,-1.014109550345682,-1.3414552594478573,24.0
,False,0,,False,,,,,,
1.0,True,20,1.6181229773462784,False,0.6526941809792361,0.5218648689423016,-1.8597223550595416,2.533298090256018,1.7453736769898998,1.0
2.0,True,16,1.444669170759896,False,0.7310597282748015,0.3484110623559191,-1.4400974821364447,1.6912981337088349,1.0667096108679812,2.0
3.0,True,18,1.4188422247446084,False,0.7443670853627277,0.32258411634063155,-1.3688404282438433,1.5659259216450505,0.9656578061068258,3.0
4.0,True,14,1.4176353841791889,False,0.7450007690335814,0.321377275775212,-1.365447235201338,1.5600675336186305,0.9609358611613247,4.0
5.0,True,12,1.3024225058609014,False,0.8109038708023586,0.2061643974569245,-1.0125551587808366,1.0007875705734721,0.5101481730274312,5.0
6.0,True,10,1.2416190712689346,False,0.8506147141758525,0.1453609628649577,-0.7999150614505344,0.7056283561871395,0.272245604231331,6.0
7.0,True,7,1.2109469605231291,False,0.8721599589848759,0.11468885211915225,-0.6845464980053705,0.5567361731705799,0.1522363648554086,7.0
8.0,True,8,1.2074378169524271,False,0.8746946936682903,0.11117970854845027,-0.6709737258353514,0.5397016739445429,0.1385063136609878,8.0
9.0,True,11,1.203659123736158,False,0.8774406562419894,0.10740101533218116,-0.6562698893178304,0.5213586949893985,0.12372160899955756,9.0
10.0,True,9,1.1775788977861517,False,0.8968736221481673,0.0813207893821748,-0.5522119693476822,0.3947569815487083,0.021678808458336866,10.0
11.0,True,6,1.157675387821255,False,0.9122932581389389,0.06141727941727804,-0.4696442719800651,0.29813901244560076,-0.056196663223213615,11.0
12.0,True,2,1.1307100859339665,False,0.9340497308382467,0.03445197752998963,-0.3531446441873998,0.1672408588437009,-0.16170245628240684,12.0
13.0,True,0,1.1130899376669634,False,0.9488356831581648,0.016831829262986542,-0.2739701398622867,0.08170705380850897,-0.23064393242464454,13.0
14.0,True,0,1.1022927689594357,False,0.9581297103306846,0.006034660555458871,-0.2242033085722162,0.02929416209117815,-0.2728894764220073,14.0
15.0,True,4,1.09217999126256,False,0.9670012817226354,-0.004078117141416815,-0.17669860597714845,-0.01979647794098558,-0.31245723781403384,15.0
16.0,True,0,1.0731916720326249,False,0.9841107408356834,-0.023066436371351973,-0.08508239382951813,-0.11197182007478369,-0.3867518883093002,16.0
17.0,True,5,1.0683760683760684,False,0.9885465265316586,-0.027882040027908506,-0.06133004253198513,-0.1353482921705387,-0.40559366078295667,17.0
18.0,True,1,1.0466820180029306,False,1.0090356318892595,-0.04957609040104627,0.048383199175672055,-0.24065811402456347,-0.4904748907002439,18.0
19.0,True,3,1.0416666666666667,False,1.0138938733658038,-0.05459144173731012,0.07439767916820833,-0.2650042249016398,-0.5100982059672036,19.0
20.0,True,0,1.0183299389002036,False,1.0371289412971036,-0.07792816950377324,0.19881475739338597,-0.3782881253937841,-0.6014066578695301,20.0
21.0,True,0,0.9920634920634921,False,1.064588567034094,-0.10419461634048477,0.3458531225685941,-0.5057938142594001,-0.7041780755950915,21.0
22.0,True,0,0.975609756097561,False,1.0825429377082803,-0.1206483523064159,0.44199359210623157,-0.5856654829244133,-0.7685557884472691,22.0
23.0,True,0,0.9206407659731173,False,1.1471786721353503,-0.17561734243085958,0.7880992824417239,-0.8525024478034406,-0.9836302170957513,23.0
24.0,True,0,0.9130752373995618,False,1.1566839271981546,-0.1831828710044151,0.8389971780792956,-0.8892279302564174,-1.013231483768061,24.0
25.0,False,0,0.9072763563781528,False,1.1640769033581135,-0.188981752025824,0.8785844302418516,-0.9173775434827893,-1.0359204765921342,24.0
26.0,False,0,0.8759635599159076,False,1.2056887977441684,-0.2202945484880693,1.1014041066996683,-1.0693798187828185,-1.1584364950464894,24.0
27.0,False,0,0.8756567425569176,False,1.2061112535247376,-0.22060136584705925,1.1036662353946722,-1.0708692078485396,-1.1596369640388215,24.0
28.0,False,0,0.8397715821296607,False,1.257650858754166,-0.2564865262743161,1.3796459361850644,-1.2450671924018006,-1.3000430431459462,24.0
29.0,False,0,0.7701786814540973,False,1.3712914637272497,-0.32607942694987957,1.9881585551409293,-1.582893271275628,-1.5723357179231665,24.0
30.0,False,0,0.6943480072212193,False,1.5210520379389905,-0.4019101011827576,2.7900831775195702,-1.9509994873662446,-1.8690346184804283,24.0
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
1.0,True,20,1.6217969510217323,False,0.6512155857472444,0.5255388426177554,-1.8676398054920529,2.5511327272465127,1.759748650721979,1.0
2.0,True,18,1.6072002571520412,False,0.6571299666752116,0.5109421487480643,-1.8359700037620075,2.4802757316815778,1.702636893946506,2.0
3.0,True,16,1.5878056525881232,False,0.6651566265060243,0.49154754418414637,-1.7929895585569462,2.3861281512885464,1.6267525910694733,3.0
4.0,True,14,1.5669069257286117,False,0.674028197897975,0.4706488173246348,-1.7454848559618792,2.284679082779135,1.5449831838343313,4.0
5.0,True,0,1.4463407578825571,False,0.7302148167136633,0.35008264947858025,-1.4446217395264513,1.6994125493699554,1.07324994651047,5.0
6.0,True,12,1.4100394811054708,False,0.7490140989489876,0.313781372701494,-1.3439570125988078,1.5231946036790847,0.9312157496957387,6.0
7.0,True,11,1.3846579894765993,False,0.7627439118174828,0.2883998810726225,-1.2704378300112038,1.3999847689155605,0.8319068521160778,7.0
8.0,True,10,1.3831258644536653,False,0.763588823378621,0.2868677560496884,-1.2659135726211972,1.3925473466524008,0.8259121828820316,8.0
9.0,True,9,1.3344008540165466,False,0.7914709048961805,0.23814274561256976,-1.1166130787509851,1.1560206455195363,0.6352682624292421,9.0
10.0,True,5,1.3123359580052494,False,0.8047782619841068,0.21607784960127252,-1.0453560248583833,1.0489106209639323,0.5489360432621365,10.0
11.0,True,7,1.2810658467845246,False,0.8244224557805693,0.18480773838054776,-0.9401670405407339,0.8971155534053348,0.42658703722534547,11.0
12.0,True,8,1.2607160867372669,False,0.8377298128684953,0.16445797833329,-0.8689099866481331,0.7983313444407226,0.34696554508242494,12.0
13.0,True,6,1.1665888940737283,False,0.905322737759549,0.07033078566975148,-0.5069693954476183,0.3414080073726622,-0.021321231454040253,13.0
14.0,True,4,1.1660447761194028,False,0.9057451935401182,0.06978666771542597,-0.5047072667526145,0.3387666857267722,-0.02345017466145607,14.0
15.0,True,3,1.1238480557428636,False,0.9397528838759295,0.027589947338886756,-0.3226059068048558,0.13393038133707647,-0.18855117988782386,15.0
15.0,True,2,1.1238480557428636,False,0.9397528838759295,0.027589947338886756,-0.3226059068048558,0.13393038133707647,-0.18855117988782386,15.0
17.0,False,1,1.1128421989761852,False,0.9490469110484493,0.016584090572208332,-0.2728390755147853,0.0805044513924794,-0.2316132472556542,17.0
18.0,False,0,1.08084738434933,False,0.9771402204562935,-0.01541072405464683,-0.12240751729707142,-0.07480855704317527,-0.35679776419887166,18.0
19.0,False,0,1.0792143319663285,False,0.9786188156882852,-0.017043776437648317,-0.11449006686456022,-0.08273591281926047,-0.3631873268856146,19.0
20.0,False,0,1.074575542660649,False,0.9828433734939761,-0.02168256574332794,-0.09186877991452798,-0.10525407180742086,-0.38133728665895383,20.0
21.0,False,0,1.0656436487638534,False,0.9910812612150733,-0.030614459640123437,-0.04775727036196483,-0.1486123262095257,-0.416284662847841,21.0
22.0,False,0,1.0564124234100993,False,0.9997416047167395,-0.03984568499387753,-0.0013836321143995947,-0.1934236307274654,-0.45240321831319186,22.0
23.0,False,0,1.0436234606553956,False,1.0119928223532428,-0.05263464774858129,0.06421810004069325,-0.2555053243822042,-0.5024419556312256,23.0
24.0,False,0,1.0418837257762033,False,1.0136826454755195,-0.05437438262777361,0.07326661482070758,-0.2639505509327904,-0.5092489296050069,24.0
25.0,False,0,1.030502885408079,False,1.0248777236606001,-0.06575522299589776,0.13321302523829254,-0.3191967705691329,-0.5537781766254178,24.0
26.0,False,0,1.0254306808859721,False,1.029947193027429,-0.07082742751800475,0.16035856957833075,-0.3438188648965099,-0.5736239385197281,24.0
27.0,False,0,1.0248001639680262,False,1.0305808766982827,-0.07145794443595066,0.16375176262083538,-0.3468795945971771,-0.5760909306469879,24.0
28.0,False,0,1.0189525168127165,False,1.0364952576262498,-0.07730559159126038,0.19542156435088015,-0.3752659341510569,-0.598970728293241,24.0
29.0,False,0,1.0080645161290323,False,1.0476903358113308,-0.08819359227494461,0.2553679747684663,-0.42811975317625184,-0.6415716660377084,24.0
30.0,False,0,1.00080064051241,False,1.0552945398615743,-0.09545746789156695,0.2960862912785242,-0.4633809162139982,-0.6699926702162804,24.0
31.0,False,0,0.9737098344693281,False,1.0846552166111256,-0.12254827393464873,0.4533042355812474,-0.5948883069136834,-0.7759895171321874,24.0
32.0,False,0,0.9646922631680495,False,1.0947941553447835,-0.1315658452359274,0.5075953242613238,-0.63866246669297,-0.8112721190324363,24.0
33.0,False,0,0.94948727687049,False,1.1123260702384006,-0.1467708315334869,0.6014736651039574,-0.7124723072136492,-0.8707639112802515,24.0
34.0,False,0,0.9379103357719002,False,1.1260558831068959,-0.15834777263207667,0.6749928476915621,-0.768670462179521,-0.916060431857389,24.0
35.0,False,0,0.8976660682226212,False,1.1765393488849016,-0.19859204018135568,0.9453172267444471,-0.9640289394285665,-1.0735221721939445,24.0
36.0,False,0,0.896700143472023,False,1.1778067162266088,-0.19955796493195388,0.9521036128294563,-0.9687178454493548,-1.07730149783522,24.0
37.0,False,0,0.8454514710855597,False,1.2492017431427842,-0.2508066373184171,1.334403362285,-1.2174952045153424,-1.2778196246474212,24.0
38.0,False,0,0.8379420144126026,False,1.260396821327865,-0.25831609399137423,1.3943497727025849,-1.2539484961251401,-1.307201501588227,24.0
39.0,False,0,0.8097165991902834,False,1.3043322225070497,-0.2865415092136935,1.6296111569829193,-1.3909636407243642,-1.417637677304088,24.0
40.0,False,0,0.779666302822392,False,1.3546044603947707,-0.31659180558158484,1.8988044716883012,-1.5368373389380356,-1.5352139745475004,24.0
41.0,False,0,0.7490636704119851,False,1.409946167649321,-0.3471944379919918,2.195143330733724,-1.685392252012022,-1.6549513695024967,24.0
42.0,False,0,0.7404116688879017,False,1.4264219430915153,-0.3558464395160752,2.2833663498388486,-1.727391819797214,-1.6888036247512348,24.0
43.0,False,0,0.7271669575334496,False,1.452402973596514,-0.36909115087052724,2.4224872645815467,-1.7916858621385376,-1.7406255469063248,24.0
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
1.0,True,20,1.5169902912621358,False,0.696207126377852,0.42073218285815894,-1.62672309947421,2.0423678595266033,1.3496768554184773,1.0
2.0,True,18,1.4947683109118086,False,0.7065572930017946,0.39851020250783176,-1.571300946446631,1.93449529761745,1.2627300201852953,2.0
3.0,True,16,1.4302059496567505,False,0.7384527044347605,0.33394784125277366,-1.400510229973888,1.6210890574132626,1.0101200863354498,3.0
4.0,True,14,1.4216661927779357,False,0.7428884901307359,0.32540808437395885,-1.3767578786763546,1.5796343608436336,0.9767070051172941,4.0
5.0,True,12,1.271617497456765,False,0.830548064598821,0.17535938905278803,-0.9073661744631871,0.8512502600457778,0.3896189516058216,5.0
6.0,True,0,1.2553351744915893,False,0.8413206870033326,0.1590770660876124,-0.8496818927406055,0.7722106846165845,0.3259119178604814,6.0
7.0,True,10,1.1848341232227488,False,0.8913816970007693,0.08857601481877198,-0.5816196423827238,0.4299761538608047,0.050065967508548095,7.0
8.0,True,11,1.17813383600377,False,0.8964511663675981,0.08187572759979322,-0.5544740980426861,0.39745082819477995,0.023850087570783513,8.0
9.0,True,7,1.1325028312570782,False,0.9325711356062549,0.03624472285310132,-0.361062094619911,0.17594341495283108,-0.15468807098612272,9.0
10.0,True,6,1.1286681715575622,False,0.9357395539605231,0.0324100631535853,-0.3440961294073867,0.1573287568838671,-0.1696917529178383,10.0
11.0,True,9,1.124859392575928,False,0.9389079723147913,0.02860128417195118,-0.32713016419486235,0.1388397320527134,-0.18459417265428962,11.0
12.0,True,8,1.098901098901099,False,0.9610869007946682,0.002642990497122133,-0.20836840770719384,0.012829916665006463,-0.2861598948581022,12.0
13.0,True,4,1.0820168794633196,False,0.9760840810048708,-0.014241228940657269,-0.12806283903457932,-0.06913145571838565,-0.35222193894032017,13.0
14.0,True,2,1.0778184953653804,False,0.9798861830299925,-0.018439613038596425,-0.10770368077955036,-0.08951174772582945,-0.3686487472019769,14.0
15.0,True,1,1.0613457864572278,False,0.9950945911304796,-0.03491232194674909,-0.026267047759434527,-0.169475517088086,-0.43310069453979516,15.0
16.0,True,5,1.017708121310808,False,1.0377626249679572,-0.07854998709316896,0.2022079504358906,-0.38130662578622565,-0.6038396125674441,16.0
17.0,True,3,1.0162601626016259,False,1.039241220199949,-0.07999794580235098,0.21012540086840178,-0.3883354779873228,-0.6095049684595372,17.0
18.0,True,0,1.005631536604988,False,1.0502250704947451,-0.09062657179898892,0.2689407469384848,-0.43993020976894287,-0.6510910637901987,18.0
19.0,True,0,0.983284169124877,False,1.0740938220968985,-0.11297393927909982,0.39675101820616704,-0.5484114406944022,-0.7385284949982578,19.0
20.0,True,0,0.9656237929702588,False,1.093738015893361,-0.13063431543371806,0.5019400025238165,-0.6341405246934322,-0.8076273687918799,20.0
21.0,True,0,0.9606147934678194,False,1.0994411689310435,-0.13564331493615744,0.5324787399063593,-0.6584558017484698,-0.8272258315551356,21.0
22.0,True,0,0.9580379383023568,False,1.102398359395027,-0.13822017010162002,0.5483136407713818,-0.6709646764745332,-0.8373081643607242,22.0
23.0,True,0,0.9571209800918836,False,1.1034544988464499,-0.13913712831209324,0.5539689625088903,-0.675415883332248,-0.8408959010603724,23.0
24.0,True,0,0.949667616334283,False,1.112114842348116,-0.14659049206969388,0.6003426007564555,-0.7115968820865456,-0.8700583060462778,24.0
25.0,False,0,0.9372071227741331,False,1.126900794668034,-0.15905098562984377,0.6795171050815686,-0.7720840817778226,-0.9188118583138428,24.0
26.0,False,0,0.9072763563781528,False,1.1640769033581135,-0.188981752025824,0.8785844302418516,-0.9173775434827893,-1.0359204765921342,24.0
27.0,False,0,0.8934953538241601,False,1.1820312740322996,-0.20276275457981674,0.974724899779488,-0.9842749139124186,-1.0898407186011874,24.0
28.0,False,0,0.8679048776254122,False,1.216883875929249,-0.22835323077856462,1.1613505171172531,-1.108499226260598,-1.1899672996940573,24.0
29.0,False,0,0.8390669575432119,False,1.2587069982055887,-0.25719115086076494,1.385301257922573,-1.24848766430062,-1.302799992655098,24.0
30.0,False,0,0.7944073721004131,False,1.3294683414509103,-0.30185073630356374,1.7642078143356108,-1.4652794992121518,-1.4775373273058359,24.0
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
,False,0,,False,,,,,,
1.0,True,20,1.591849729385546,False,0.6813796799632496,0.4658620906044486,-1.7061197926924,2.2614427885188944,1.6425756488452705,1.0
2.0,True,18,1.5128593040847202,False,0.716956333103642,0.3868716653036228,-1.5156170900600776,1.8779981355598603,1.3335137477294792,2.0
3.0,True,16,1.458151064450277,False,0.7438557537707681,0.33216342566917967,-1.3715784612405166,1.61242693650962,1.119459544530468,3.0
4.0,True,14,1.3347570742124932,False,0.8126228211214049,0.2087694354313958,-1.0033506762743798,1.0134332536200201,0.6366620274400749,4.0
5.0,True,11,1.2468827930174564,False,0.8698925554449636,0.12089515423635899,-0.6966877891101532,0.5868635380053453,0.29284070603445667,5.0
6.0,True,12,1.2370113805047005,False,0.8768343414235767,0.11102374172360308,-0.6595165300599438,0.5389445613603419,0.2542173221715183,6.0
7.0,True,8,1.2242899118511263,False,0.8859454355205066,0.09830227307002892,-0.6107292525565435,0.47719050554380765,0.20444266565985791,7.0
8.0,True,10,1.1767474699929394,False,0.9217390194727307,0.05075983121184202,-0.4190649480789022,0.24640436849351188,0.01842572236047043,8.0
9.0,True,7,1.162520344106022,False,0.9330194216879771,0.036532705324924475,-0.3586616521223121,0.17734137348446288,-0.03724004418374966,9.0
10.0,True,9,1.1603620329542816,False,0.9347548681826305,0.03437439417318422,-0.3493688373597592,0.16686424454883728,-0.04568476068218435,10.0
11.0,True,6,1.1473152822395596,False,0.9453844779623818,0.021327643458462164,-0.2924503469391271,0.10353116612828941,-0.09673213210624543,11.0
12.0,True,5,1.1394712853236098,False,0.9518924023173317,0.013483646542512329,-0.2576022915795553,0.06545390975457704,-0.12742294798623685,12.0
13.0,True,0,1.1273957158962795,False,0.9620881504734199,0.0014080771151820937,-0.2030070048495601,0.006835254256630808,-0.17467042677943423,13.0
14.0,True,4,1.122334455667789,False,0.966426766710053,-0.0036531831133084225,-0.17977496794317988,-0.01773371298791723,-0.194473367481447,14.0
