,id,divsRank,finalRank,swimmer,swimmerage,school,event,seedTime,divsTime,finalTime,qualified,year,eventMeanAge,eventMedianAge,gender,distance,stroke
1000,1167,3,3.0,318,15,3,52,44.38,40.25,39.3,True,2017,14.882352941176471,15.0,Boys,50,Breaststroke
1001,1168,4,5.0,326,15,49,52,44.94,42.73,42.54,True,2017,14.882352941176471,15.0,Boys,50,Breaststroke
1002,1169,5,4.0,617,15,46,52,44.13,42.86,42.2,True,2017,14.882352941176471,15.0,Boys,50,Breaststroke
1003,1170,6,8.0,319,15,33,52,43.62,43.1,43.93,True,2017,14.882352941176471,15.0,Boys,50,Breaststroke
1004,1171,7,,618,15,46,52,45.34,43.43,,True,2017,14.882352941176471,15.0,Boys,50,Breaststroke
1005,1172,8,7.0,535,15,46,52,47.72,44.71,43.62,True,2017,14.882352941176471,15.0,Boys,50,Breaststroke
1006,1173,9,,468,15,34,52,45.87,45.93,,True,2017,14.882352941176471,15.0,Boys,50,Breaststroke
1007,1174,10,10.0,321,15,26,52,50.19,46.6,46.23,True,2017,14.882352941176471,15.0,Boys,50,Breaststroke
1008,1175,11,9.0,629,15,46,52,49.62,47.05,44.3,True,2017,14.882352941176471,15.0,Boys,50,Breaststroke
1009,1176,12,14.0,550,15,16,52,52.93,49.95,49.81,True,2017,14.882352941176471,15.0,Boys,50,Breaststroke
1010,1177,13,11.0,322,15,46,52,51.41,50.66,46.8,True,2017,14.882352941176471,15.0,Boys,50,Breaststroke
1011,1178,14,6.0,624,15,27,52,57.6,50.75,43.54,True,2017,14.882352941176471,15.0,Boys,50,Breaststroke
1012,1179,15,12.0,33,15,3,52,56.08,52.08,47.83,True,2017,14.882352941176471,15.0,Boys,50,Breaststroke
1013,1180,16,,619,15,48,52,51.46,53.13,,True,2017,14.882352941176471,15.0,Boys,50,Breaststroke
1014,1181,17,15.0,323,15,39,52,71.72,53.25,55.3,False,2017,14.882352941176471,15.0,Boys,50,Breaststroke
1015,1182,18,13.0,621,15,3,52,59.31,53.27,48.07,False,2017,14.882352941176471,15.0,Boys,50,Breaststroke
1016,1183,19,,623,15,34,52,73.34,55.76,,False,2017,14.882352941176471,15.0,Boys,50,Breaststroke
1017,1184,20,,330,15,27,52,61.93,57.02,,False,2017,14.882352941176471,15.0,Boys,50,Breaststroke
1018,1185,21,,197,15,17,52,63.91,58.84,,False,2017,14.882352941176471,15.0,Boys,50,Breaststroke
1019,1193,1,1.0,331,16,45,53,34.38,31.45,31.68,True,2017,16.0,16.0,Boys,50,Breaststroke
1020,1194,2,2.0,209,16,48,53,34.92,34.13,34.32,True,2017,16.0,16.0,Boys,50,Breaststroke
1021,1195,3,3.0,332,16,3,53,33.21,35.59,34.68,True,2017,16.0,16.0,Boys,50,Breaststroke
1022,1196,4,4.0,631,16,49,53,35.66,36.38,36.44,True,2017,16.0,16.0,Boys,50,Breaststroke
1023,1197,5,5.0,335,16,33,53,40.43,37.39,36.7,True,2017,16.0,16.0,Boys,50,Breaststroke
1024,1198,6,8.0,212,16,36,53,42.19,39.15,40.11,True,2017,16.0,16.0,Boys,50,Breaststroke
1025,1199,7,6.0,336,16,38,53,41.15,39.54,39.39,True,2017,16.0,16.0,Boys,50,Breaststroke
1026,1201,9,9.0,337,16,42,53,40.82,40.76,40.37,True,2017,16.0,16.0,Boys,50,Breaststroke
1027,1202,10,14.0,633,16,38,53,44.7,41.88,43.39,True,2017,16.0,16.0,Boys,50,Breaststroke
1028,1203,11,10.0,409,16,3,53,44.0,42.01,42.09,True,2017,16.0,16.0,Boys,50,Breaststroke
1029,1204,12,12.0,338,16,38,53,50.53,43.25,43.11,True,2017,16.0,16.0,Boys,50,Breaststroke
1030,1205,13,15.0,410,16,5,53,44.28,43.36,43.9,True,2017,16.0,16.0,Boys,50,Breaststroke
1031,1206,14,,341,16,5,53,42.56,44.16,,True,2017,16.0,16.0,Boys,50,Breaststroke
1032,1207,15,11.0,344,16,46,53,43.62,44.53,43.08,True,2017,16.0,16.0,Boys,50,Breaststroke
1033,1208,16,13.0,549,16,16,53,45.7,44.6,43.34,True,2017,16.0,16.0,Boys,50,Breaststroke
1034,1209,17,,639,16,48,53,46.9,44.88,,False,2017,16.0,16.0,Boys,50,Breaststroke
1035,1210,18,,635,16,48,53,46.5,45.98,,False,2017,16.0,16.0,Boys,50,Breaststroke
1036,1211,19,,645,16,27,53,49.38,46.04,,False,2017,16.0,16.0,Boys,50,Breaststroke
1037,1212,20,,548,16,33,53,48.13,46.33,,False,2017,16.0,16.0,Boys,50,Breaststroke
1038,1213,21,,339,16,17,53,51.0,46.76,,False,2017,16.0,16.0,Boys,50,Breaststroke
1039,1214,22,,636,16,18,53,47.34,46.8,,False,2017,16.0,16.0,Boys,50,Breaststroke
1040,1215,23,,345,16,30,53,45.07,46.83,,False,2017,16.0,16.0,Boys,50,Breaststroke
1041,1216,24,,346,16,52,53,53.96,46.86,,False,2017,16.0,16.0,Boys,50,Breaststroke
1042,1217,25,,634,16,42,53,50.16,48.37,,False,2017,16.0,16.0,Boys,50,Breaststroke
1043,1218,26,,342,16,3,53,53.48,49.2,,False,2017,16.0,16.0,Boys,50,Breaststroke
1044,1219,27,,641,16,3,53,51.59,50.7,,False,2017,16.0,16.0,Boys,50,Breaststroke
1045,1220,28,,682,16,49,53,53.47,50.95,,False,2017,16.0,16.0,Boys,50,Breaststroke
1046,1221,29,,230,16,33,53,52.18,52.94,,False,2017,16.0,16.0,Boys,50,Breaststroke
1047,1222,1,2.0,349,17,3,54,31.81,31.92,32.31,True,2017,17.029850746268657,17.0,Boys,50,Breaststroke
1048,1223,2,1.0,348,17,52,54,33.14,33.23,32.22,True,2017,17.029850746268657,17.0,Boys,50,Breaststroke
1049,1224,3,3.0,353,17,48,54,36.81,35.93,35.78,True,2017,17.029850746268657,17.0,Boys,50,Breaststroke
1050,1225,4,4.0,652,17,16,54,36.83,36.22,36.32,True,2017,17.029850746268657,17.0,Boys,50,Breaststroke
1051,1226,5,6.0,354,17,52,54,39.53,37.75,38.86,True,2017,17.029850746268657,17.0,Boys,50,Breaststroke
1052,1227,6,5.0,542,17,49,54,39.57,39.43,37.56,True,2017,17.029850746268657,17.0,Boys,50,Breaststroke
1053,1228,7,8.0,654,17,46,54,39.68,39.79,39.6,True,2017,17.029850746268657,17.0,Boys,50,Breaststroke
1054,1229,8,11.0,356,17,16,54,45.22,41.08,41.71,True,2017,17.029850746268657,17.0,Boys,50,Breaststroke
1055,1230,9,7.0,655,17,3,54,46.83,41.16,39.33,True,2017,17.029850746268657,17.0,Boys,50,Breaststroke
1056,1231,10,9.0,547,17,3,54,45.47,41.41,40.27,True,2017,17.029850746268657,17.0,Boys,50,Breaststroke
1057,1232,11,10.0,355,17,5,54,45.88,42.0,40.82,True,2017,17.029850746268657,17.0,Boys,50,Breaststroke
1058,1234,13,12.0,502,17,43,54,44.5,42.58,41.94,True,2017,17.029850746268657,17.0,Boys,50,Breaststroke
1059,1235,14,14.0,544,17,39,54,43.15,42.76,43.61,True,2017,17.029850746268657,17.0,Boys,50,Breaststroke
1060,1236,15,16.0,357,17,3,54,47.15,43.13,45.14,True,2017,17.029850746268657,17.0,Boys,50,Breaststroke
1061,1237,16,13.0,259,17,27,54,45.78,44.49,43.34,True,2017,17.029850746268657,17.0,Boys,50,Breaststroke
1062,1238,17,,656,17,43,54,47.75,46.02,,False,2017,17.029850746268657,17.0,Boys,50,Breaststroke
1063,1239,18,,672,17,5,54,47.34,46.19,,False,2017,17.029850746268657,17.0,Boys,50,Breaststroke
1064,1240,19,,264,17,55,54,63.1,46.97,,False,2017,17.029850746268657,17.0,Boys,50,Breaststroke
1065,1241,20,,659,17,46,54,48.9,48.65,,False,2017,17.029850746268657,17.0,Boys,50,Breaststroke
1066,1242,21,,360,17,46,54,50.54,50.21,,False,2017,17.029850746268657,17.0,Boys,50,Breaststroke
1067,1244,23,,262,17,5,54,49.44,52.73,,False,2017,17.029850746268657,17.0,Boys,50,Breaststroke
1068,1245,24,,507,17,5,54,86.16,57.02,,False,2017,17.029850746268657,17.0,Boys,50,Breaststroke
1069,1250,1,,512,15,3,55,63.83,66.95,,True,2017,15.866666666666667,16.0,Girls,100,Butterfly
1070,1251,2,1.0,2,15,33,55,72.84,67.87,68.26,True,2017,15.866666666666667,16.0,Girls,100,Butterfly
1071,1252,3,,437,16,55,55,63.56,72.36,,True,2017,15.866666666666667,16.0,Girls,100,Butterfly
1072,1253,4,2.0,384,17,3,55,69.36,72.99,71.58,True,2017,15.866666666666667,16.0,Girls,100,Butterfly
1073,1254,1,2.0,394,15,42,56,68.56,61.34,60.05,True,2017,16.045454545454547,16.0,Boys,100,Butterfly
1074,1255,2,1.0,412,17,3,56,60.0,65.37,59.63,True,2017,16.045454545454547,16.0,Boys,100,Butterfly
1075,1256,3,3.0,497,17,26,56,63.3,66.85,63.53,True,2017,16.045454545454547,16.0,Boys,100,Butterfly
1076,1257,4,5.0,551,16,39,56,101.75,91.89,91.85,True,2017,16.045454545454547,16.0,Boys,100,Butterfly
1077,1258,5,4.0,397,15,52,56,94.69,92.95,87.73,True,2017,16.045454545454547,16.0,Boys,100,Butterfly
1078,1259,6,7.0,523,17,39,56,109.06,105.35,108.35,True,2017,16.045454545454547,16.0,Boys,100,Butterfly
1079,1260,7,6.0,28,16,39,56,136.59,121.92,106.59,True,2017,16.045454545454547,16.0,Boys,100,Butterfly
1080,1261,1,2.0,1,15,26,57,332.78,290.62,290.77,True,2017,15.666666666666666,15.5,Girls,400,Freestyle
1081,1262,2,1.0,513,16,3,57,278.45,291.15999999999997,285.84000000000003,True,2017,15.666666666666666,15.5,Girls,400,Freestyle
1082,1263,3,3.0,666,15,49,57,317.44,291.72,293.08,True,2017,15.666666666666666,15.5,Girls,400,Freestyle
1083,1264,4,4.0,39,15,48,57,318.1,293.32,295.31,True,2017,15.666666666666666,15.5,Girls,400,Freestyle
1084,1265,5,5.0,669,16,34,57,325.64,332.08,335.86,True,2017,15.666666666666666,15.5,Girls,400,Freestyle
1085,1266,6,6.0,5,17,45,57,356.57,352.65,346.08,True,2017,15.666666666666666,15.5,Girls,400,Freestyle
1086,1267,7,7.0,279,15,39,57,371.57,370.88,368.6,True,2017,15.666666666666666,15.5,Girls,400,Freestyle
1087,1268,8,8.0,515,16,39,57,423.94,428.58,409.4,True,2017,15.666666666666666,15.5,Girls,400,Freestyle
1088,1269,9,,9,17,39,57,435.9,428.6,,False,2017,15.666666666666666,15.5,Girls,400,Freestyle
1089,1270,10,,11,15,39,57,470.69,428.86,,False,2017,15.666666666666666,15.5,Girls,400,Freestyle
1090,1271,11,,516,16,39,57,458.93,457.17,,False,2017,15.666666666666666,15.5,Girls,400,Freestyle
1091,1272,12,,393,17,39,57,552.87,528.35,,False,2017,15.666666666666666,15.5,Girls,400,Freestyle
1092,1274,1,2.0,537,16,33,58,302.41,264.31,268.16,True,2017,16.0,16.0,Boys,400,Freestyle
1093,1275,2,1.0,20,15,52,58,248.67,274.15999999999997,257.53,True,2017,16.0,16.0,Boys,400,Freestyle
1094,1276,3,3.0,171,15,35,58,332.75,284.87,283.04,True,2017,16.0,16.0,Boys,400,Freestyle
1095,1277,4,4.0,19,15,3,58,302.58,291.72,285.68,True,2017,16.0,16.0,Boys,400,Freestyle
1096,1278,5,5.0,245,17,3,58,285.94,296.13,285.8,True,2017,16.0,16.0,Boys,400,Freestyle
1097,1279,6,,244,17,18,58,333.25,300.04,,True,2017,16.0,16.0,Boys,400,Freestyle
1098,1280,7,6.0,522,16,17,58,355.7,338.81,353.03,True,2017,16.0,16.0,Boys,400,Freestyle
1099,1281,8,7.0,24,17,52,58,375.68,362.24,369.38,True,2017,16.0,16.0,Boys,400,Freestyle
1100,1282,9,8.0,506,17,27,58,421.13,440.61,424.28,False,2017,16.0,16.0,Boys,400,Freestyle
1101,1283,10,,31,16,39,58,514.06,471.9,,False,2017,16.0,16.0,Boys,400,Freestyle
1102,1286,1,1.0,521,15,3,2,130.14,133.65,128.19,True,2016,15.692307692307692,15.0,Boys,200,Freestyle
1103,1287,2,2.0,720,17,26,2,125.66,134.29,128.71,True,2016,15.692307692307692,15.0,Boys,200,Freestyle
1104,1288,3,4.0,480,15,27,2,146.23,138.84,140.55,True,2016,15.692307692307692,15.0,Boys,200,Freestyle
1105,1289,4,3.0,721,17,49,2,143.46,143.28,132.95,True,2016,15.692307692307692,15.0,Boys,200,Freestyle
1106,1290,5,6.0,722,15,29,2,148.69,145.12,143.19,True,2016,15.692307692307692,15.0,Boys,200,Freestyle
1107,1291,6,7.0,723,17,3,2,147.73,145.86,145.61,True,2016,15.692307692307692,15.0,Boys,200,Freestyle
1108,1292,7,5.0,724,17,30,2,154.0,148.74,141.99,True,2016,15.692307692307692,15.0,Boys,200,Freestyle
1109,1293,8,8.0,522,14,17,2,158.44,156.13,159.57999999999998,True,2016,15.692307692307692,15.0,Boys,200,Freestyle
1110,1294,9,,725,17,5,2,176.82,169.09,,False,2016,15.692307692307692,15.0,Boys,200,Freestyle
1111,1295,10,,485,14,5,2,189.41,181.34,,False,2016,15.692307692307692,15.0,Boys,200,Freestyle
1112,1296,11,,726,17,3,2,185.82,192.95,,False,2016,15.692307692307692,15.0,Boys,200,Freestyle
1113,1297,12,,257,15,3,2,150.46,199.68,,False,2016,15.692307692307692,15.0,Boys,200,Freestyle
1114,1298,13,,727,15,48,2,191.9,203.99,,False,2016,15.692307692307692,15.0,Boys,200,Freestyle
1115,1299,14,,728,16,33,2,221.69,205.74,,False,2016,15.692307692307692,15.0,Boys,200,Freestyle
1116,1300,15,,506,16,27,2,198.94,227.92000000000002,,False,2016,15.692307692307692,15.0,Boys,200,Freestyle
1117,1301,16,,729,16,33,2,226.0,242.81,,False,2016,15.692307692307692,15.0,Boys,200,Freestyle
1118,1305,1,1.0,537,15,33,6,32.91,30.83,30.11,True,2016,14.877862595419847,15.0,Boys,50,Backstroke
1119,1306,2,2.0,242,15,17,6,31.08,31.11,31.07,True,2016,14.877862595419847,15.0,Boys,50,Backstroke
1120,1307,3,3.0,244,15,35,6,33.56,31.49,31.57,True,2016,14.877862595419847,15.0,Boys,50,Backstroke
1121,1308,4,4.0,208,15,17,6,32.12,31.91,31.75,True,2016,14.877862595419847,15.0,Boys,50,Backstroke
1122,1309,5,,733,14,3,6,37.89,34.57,,True,2016,14.877862595419847,15.0,Boys,50,Backstroke
1123,1310,6,5.0,211,15,3,6,37.6,35.46,35.57,True,2016,14.877862595419847,15.0,Boys,50,Backstroke
1124,1311,7,6.0,482,14,33,6,36.07,36.11,35.87,True,2016,14.877862595419847,15.0,Boys,50,Backstroke
1125,1312,8,7.0,252,15,17,6,39.77,36.15,36.68,True,2016,14.877862595419847,15.0,Boys,50,Backstroke
1126,1313,9,8.0,734,15,3,6,39.12,37.47,37.14,True,2016,14.877862595419847,15.0,Boys,50,Backstroke
1127,1314,10,12.0,409,15,3,6,39.45,38.1,42.29,True,2016,14.877862595419847,15.0,Boys,50,Backstroke
1128,1315,11,10.0,735,14,48,6,39.27,39.03,39.29,True,2016,14.877862595419847,15.0,Boys,50,Backstroke
1129,1316,12,9.0,736,14,3,6,40.53,39.66,37.36,True,2016,14.877862595419847,15.0,Boys,50,Backstroke
1130,1317,13,11.0,212,15,36,6,42.36,42.86,40.17,True,2016,14.877862595419847,15.0,Boys,50,Backstroke
1131,1318,14,13.0,255,15,34,6,57.0,42.88,42.97,True,2016,14.877862595419847,15.0,Boys,50,Backstroke
1132,1319,15,14.0,217,15,36,6,41.97,44.49,43.59,True,2016,14.877862595419847,15.0,Boys,50,Backstroke
1133,1320,15,15.0,737,14,3,6,56.0,44.49,46.23,True,2016,14.877862595419847,15.0,Boys,50,Backstroke
1134,1321,17,16.0,738,15,33,6,49.43,44.93,46.84,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1135,1322,18,,261,15,3,6,45.47,46.26,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1136,1323,19,,739,15,5,6,53.81,46.33,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1137,1324,20,,740,15,55,6,53.72,46.53,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1138,1325,21,,216,14,38,6,48.29,46.92,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1139,1326,22,,219,15,33,6,46.59,47.33,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1140,1327,23,,741,15,5,6,46.45,47.91,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1141,1328,24,,263,15,3,6,53.84,47.99,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1142,1329,25,,223,15,33,6,54.53,48.52,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1143,1330,26,,34,14,39,6,61.0,48.76,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1144,1331,27,,742,14,52,6,43.46,48.79,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1145,1332,28,,228,15,26,6,53.76,49.07,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1146,1333,29,,743,14,34,6,46.0,49.6,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1147,1334,30,,343,15,5,6,51.39,49.96,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1148,1335,31,,225,15,3,6,49.49,51.35,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1149,1336,32,,744,15,55,6,56.25,51.83,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1150,1337,33,,745,15,5,6,46.37,52.66,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1151,1338,34,,746,15,3,6,59.38,53.31,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1152,1339,35,,747,15,30,6,50.0,55.7,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1153,1340,36,,339,15,17,6,51.88,55.76,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1154,1341,37,,748,15,39,6,73.0,59.14,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1155,1342,38,,749,14,39,6,66.0,59.67,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1156,1343,39,,750,14,39,6,74.0,61.75,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1157,1344,40,,234,14,27,6,69.61,64.13,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1158,1345,41,,751,15,3,6,78.2,66.75,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1159,1346,42,,271,15,3,6,88.28,67.53,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1160,1347,43,,644,15,16,6,66.47,68.76,,False,2016,14.877862595419847,15.0,Boys,50,Backstroke
1161,1358,1,3.0,759,16,38,7,30.67,31.3,32.23,True,2016,15.979591836734693,16.0,Boys,50,Backstroke
1162,1359,2,4.0,760,16,35,7,34.47,32.68,32.6,True,2016,15.979591836734693,16.0,Boys,50,Backstroke
1163,1361,4,1.0,245,16,3,7,36.32,32.99,31.54,True,2016,15.979591836734693,16.0,Boys,50,Backstroke
1164,1362,5,,761,16,29,7,34.25,35.78,,True,2016,15.979591836734693,16.0,Boys,50,Backstroke
1165,1363,6,5.0,253,16,3,7,40.08,38.81,38.81,True,2016,15.979591836734693,16.0,Boys,50,Backstroke
1166,1364,7,,762,16,33,7,41.09,39.62,,True,2016,15.979591836734693,16.0,Boys,50,Backstroke
1167,1365,8,9.0,213,16,33,7,41.5,40.07,43.02,True,2016,15.979591836734693,16.0,Boys,50,Backstroke
1168,1366,9,,763,16,3,7,42.4,40.99,,True,2016,15.979591836734693,16.0,Boys,50,Backstroke
1169,1367,10,6.0,764,16,5,7,41.53,41.01,41.03,True,2016,15.979591836734693,16.0,Boys,50,Backstroke
1170,1368,11,8.0,214,14,16,7,42.57,41.22,42.36,True,2016,15.979591836734693,16.0,Boys,50,Backstroke
1171,1369,12,7.0,256,16,5,7,43.03,43.26,42.15,True,2016,15.979591836734693,16.0,Boys,50,Backstroke
1172,1370,13,10.0,258,16,49,7,51.61,45.14,43.35,True,2016,15.979591836734693,16.0,Boys,50,Backstroke
1173,1371,14,14.0,765,16,30,7,50.0,46.32,47.61,True,2016,15.979591836734693,16.0,Boys,50,Backstroke
1174,1372,15,11.0,766,16,30,7,45.0,46.72,44.02,True,2016,15.979591836734693,16.0,Boys,50,Backstroke
1175,1373,16,,259,16,27,7,49.39,47.0,,True,2016,15.979591836734693,16.0,Boys,50,Backstroke
1176,1374,17,13.0,767,16,3,7,47.4,47.12,47.34,False,2016,15.979591836734693,16.0,Boys,50,Backstroke
1177,1375,18,12.0,768,16,3,7,50.97,48.2,46.23,False,2016,15.979591836734693,16.0,Boys,50,Backstroke
1178,1376,19,,769,16,49,7,54.38,48.28,,False,2016,15.979591836734693,16.0,Boys,50,Backstroke
1179,1377,20,,770,16,3,7,51.42,48.94,,False,2016,15.979591836734693,16.0,Boys,50,Backstroke
1180,1378,21,,771,16,49,7,57.9,49.77,,False,2016,15.979591836734693,16.0,Boys,50,Backstroke
1181,1379,22,,772,16,33,7,54.35,52.72,,False,2016,15.979591836734693,16.0,Boys,50,Backstroke
1182,1380,23,,773,16,48,7,59.53,58.64,,False,2016,15.979591836734693,16.0,Boys,50,Backstroke
1183,1381,24,,774,16,49,7,78.69,68.22,,False,2016,15.979591836734693,16.0,Boys,50,Backstroke
1184,1385,1,1.0,777,17,26,8,26.23,27.65,27.47,True,2016,17.0,17.0,Boys,50,Backstroke
1185,1386,2,2.0,778,17,52,8,30.75,31.17,31.4,True,2016,17.0,17.0,Boys,50,Backstroke
1186,1387,3,3.0,779,17,42,8,39.93,37.99,36.73,True,2016,17.0,17.0,Boys,50,Backstroke
1187,1388,4,4.0,780,17,5,8,44.83,40.63,40.12,True,2016,17.0,17.0,Boys,50,Backstroke
1188,1389,5,5.0,781,17,3,8,43.59,41.69,41.29,True,2016,17.0,17.0,Boys,50,Backstroke
1189,1390,6,6.0,782,17,3,8,43.66,43.26,41.87,True,2016,17.0,17.0,Boys,50,Backstroke
1190,1391,7,,783,17,52,8,44.41,43.41,,True,2016,17.0,17.0,Boys,50,Backstroke
1191,1392,8,7.0,784,17,39,8,45.0,44.95,43.36,True,2016,17.0,17.0,Boys,50,Backstroke
1192,1393,9,9.0,785,17,5,8,45.84,46.64,46.15,True,2016,17.0,17.0,Boys,50,Backstroke
1193,1394,10,10.0,786,17,52,8,44.4,46.94,47.5,True,2016,17.0,17.0,Boys,50,Backstroke
1194,1395,11,13.0,787,17,48,8,49.81,47.08,52.12,True,2016,17.0,17.0,Boys,50,Backstroke
1195,1396,12,11.0,788,17,3,8,48.16,47.51,47.63,True,2016,17.0,17.0,Boys,50,Backstroke
1196,1397,13,,789,17,43,8,48.18,47.66,,True,2016,17.0,17.0,Boys,50,Backstroke
1197,1398,14,8.0,790,17,3,8,52.79,47.97,45.15,True,2016,17.0,17.0,Boys,50,Backstroke
1198,1399,15,12.0,791,17,44,8,50.97,49.54,48.78,True,2016,17.0,17.0,Boys,50,Backstroke
1199,1400,16,14.0,792,17,49,8,67.57,57.98,59.83,True,2016,17.0,17.0,Boys,50,Backstroke
1200,1401,17,15.0,793,17,44,8,66.44,62.66,61.74,False,2016,17.0,17.0,Boys,50,Backstroke
1201,1402,18,,794,17,48,8,114.53999999999999,94.91,,False,2016,17.0,17.0,Boys,50,Backstroke
1202,1403,1,1.0,520,15,49,12,78.72,68.91,68.0,True,2016,14.916666666666666,15.0,Boys,100,Breaststroke
1203,1404,2,3.0,349,15,3,12,72.94,72.49,72.43,True,2016,14.916666666666666,15.0,Boys,100,Breaststroke
1204,1405,3,2.0,795,14,45,12,82.88,72.58,71.76,True,2016,14.916666666666666,15.0,Boys,100,Breaststroke
1205,1406,4,5.0,796,15,52,12,77.63,75.69,75.67,True,2016,14.916666666666666,15.0,Boys,100,Breaststroke
1206,1407,5,4.0,332,15,3,12,72.34,76.36,74.38,True,2016,14.916666666666666,15.0,Boys,100,Breaststroke
1207,1408,6,,209,15,48,12,77.77,79.78,,True,2016,14.916666666666666,15.0,Boys,100,Breaststroke
1208,1409,7,6.0,335,15,33,12,90.94,91.52,90.9,True,2016,14.916666666666666,15.0,Boys,100,Breaststroke
1209,1410,8,8.0,336,15,38,12,92.68,91.73,95.88,True,2016,14.916666666666666,15.0,Boys,100,Breaststroke
1210,1411,9,7.0,337,15,42,12,97.34,96.03999999999999,95.22,False,2016,14.916666666666666,15.0,Boys,100,Breaststroke
1211,1412,10,,797,14,5,12,97.96000000000001,96.49000000000001,,False,2016,14.916666666666666,15.0,Boys,100,Breaststroke
1212,1413,11,,798,15,5,12,97.05,97.0,,False,2016,14.916666666666666,15.0,Boys,100,Breaststroke
1213,1414,12,,410,15,5,12,118.28999999999999,107.2,,False,2016,14.916666666666666,15.0,Boys,100,Breaststroke
1214,1415,13,,799,15,49,12,111.31,109.63,,False,2016,14.916666666666666,15.0,Boys,100,Breaststroke
1215,1416,14,,546,15,3,12,103.47,112.4,,False,2016,14.916666666666666,15.0,Boys,100,Breaststroke
1216,1417,15,,345,14,30,12,110.0,115.2,,False,2016,14.916666666666666,15.0,Boys,100,Breaststroke
1217,1418,16,,749,14,39,12,120.0,121.55,,False,2016,14.916666666666666,15.0,Boys,100,Breaststroke
1218,1419,17,,800,15,34,12,107.0,122.03,,False,2016,14.916666666666666,15.0,Boys,100,Breaststroke
1219,1420,18,,342,15,3,12,131.97,153.57999999999998,,False,2016,14.916666666666666,15.0,Boys,100,Breaststroke
1220,1425,1,1.0,351,16,46,13,75.0,74.56,73.64,True,2016,16.0,16.0,Boys,100,Breaststroke
1221,1426,2,3.0,803,16,16,13,76.14,75.89,75.7,True,2016,16.0,16.0,Boys,100,Breaststroke
1222,1427,3,2.0,540,16,3,13,84.76,76.94,74.62,True,2016,16.0,16.0,Boys,100,Breaststroke
1223,1428,4,5.0,251,16,3,13,91.4,88.24,88.99,True,2016,16.0,16.0,Boys,100,Breaststroke
1224,1429,5,4.0,804,16,52,13,89.31,88.62,88.94,True,2016,16.0,16.0,Boys,100,Breaststroke
1225,1430,6,6.0,805,16,42,13,93.74000000000001,96.4,95.89,True,2016,16.0,16.0,Boys,100,Breaststroke
1226,1431,7,7.0,547,16,3,13,103.6,101.75999999999999,96.11,True,2016,16.0,16.0,Boys,100,Breaststroke
1227,1432,8,8.0,355,16,5,13,103.6,102.18,101.45,True,2016,16.0,16.0,Boys,100,Breaststroke
1228,1433,9,,357,16,3,13,105.18,102.41,,False,2016,16.0,16.0,Boys,100,Breaststroke
1229,1434,10,,358,16,5,13,106.03999999999999,105.25999999999999,,False,2016,16.0,16.0,Boys,100,Breaststroke
1230,1435,11,,806,16,16,13,110.71000000000001,107.59,,False,2016,16.0,16.0,Boys,100,Breaststroke
1231,1436,12,,273,16,30,13,102.0,109.78,,False,2016,16.0,16.0,Boys,100,Breaststroke
1232,1437,13,,807,16,39,13,141.0,125.32,,False,2016,16.0,16.0,Boys,100,Breaststroke
1233,1438,14,,808,16,33,13,151.94,163.73,,False,2016,16.0,16.0,Boys,100,Breaststroke
