qualified,points,normed_divsTimePctOfMean,normed_divsSpeed,clipped_divsRank
TRUE,14,-0.56956424,0.456506863,4
TRUE,11,-0.015374113,-0.136692155,5
TRUE,10,0.215508354,-0.353688923,6
TRUE,9,0.539718605,-0.633386867,7
TRUE,12,0.645863164,-0.719220544,8
FALSE,0,0.798220319,-0.83788753,9
FALSE,0,1.128929216,-1.078541809,10
FALSE,0,1.767240712,-1.48669941,11
FALSE,0,1.995595928,-1.617318155,12
FALSE,0,,,
TRUE,20,-1.564398701,1.875494641,1
TRUE,18,-0.519380248,0.398043187,2
TRUE,16,-0.383630745,0.244933036,3
TRUE,14,-0.286692602,0.139883888,4
TRUE,12,0.203052615,-0.342380256,5
TRUE,11,0.231574452,-0.368211002,6
TRUE,0,0.459388114,-0.566614802,7
FALSE,0,,,
TRUE,20,-0.962112432,0.934508712,1
TRUE,16,-0.316454397,0.150980842,2
TRUE,18,0.135961558,-0.294033243,3
TRUE,14,0.290591649,-0.430618071,4
TRUE,0,1.188320409,-1.10173703,5
TRUE,12,1.278840026,-1.159769948,6
TRUE,11,1.312170187,-1.180758652,7
FALSE,0,,,
TRUE,20,-1.534917656,1.834931319,1
TRUE,18,-1.223289758,1.316232595,2
TRUE,16,-0.688003731,0.577012812,3
TRUE,14,-0.628264426,0.504269074,4
TRUE,12,-0.628082294,0.504049935,5
TRUE,11,-0.50459678,0.359037545,6
TRUE,10,0.051270166,-0.216090806,7
TRUE,9,0.387485887,-0.51264534,8
FALSE,0,0.770873803,-0.81297001,9
FALSE,0,0.854290272,-0.873631651,10
FALSE,0,1.210722648,-1.116241683,11
FALSE,0,,,
TRUE,20,-1.56041614,1.880862895,1
TRUE,18,-1.256802051,1.36849026,2
TRUE,16,-1.052267785,1.061385049,3
TRUE,14,-0.736086586,0.636844652,4
TRUE,12,0.21792097,-0.367323009,5
TRUE,11,0.233766456,-0.381257244,6
TRUE,10,1.448951339,-1.264831625,7
TRUE,9,1.710128666,-1.416697376,8
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.611073262,2.248404234,1
TRUE,16,-1.607759321,2.240984377,2
TRUE,14,-1.562468784,2.141023611,3
TRUE,10,-1.545899075,2.105112172,4
TRUE,12,-1.528224719,2.067187116,5
TRUE,18,-1.526015425,2.062473808,6
TRUE,11,-1.474097005,1.953423163,7
TRUE,9,-1.433225057,1.869823385,8
TRUE,7,-1.163691131,1.363407254,9
TRUE,8,-1.126133125,1.298470168,10
TRUE,1,-0.888633968,0.915472987,11
TRUE,6,-0.82014584,0.813159521,12
TRUE,0,-0.812413309,0.801819477,13
TRUE,5,-0.794738953,0.776056883,14
TRUE,4,-0.750553064,0.712593343,15
TRUE,2,-0.741715886,0.700059584,16
TRUE,0,-0.730669413,0.684465767,17
TRUE,3,-0.700843938,0.642765001,18
TRUE,0,-0.690902113,0.62899375,19
TRUE,0,-0.604739628,0.512266999,20
TRUE,0,-0.584855978,0.485980609,21
TRUE,0,-0.529623616,0.414196451,22
TRUE,0,-0.467763371,0.335886461,23
TRUE,0,-0.41584495,0.271801931,24
FALSE,0,-0.40811242,0.262382071,24
FALSE,0,-0.297647696,0.131212622,24
FALSE,0,-0.267822221,0.096852197,24
FALSE,0,-0.226950273,0.050466674,24
FALSE,0,-0.214799153,0.036829964,24
FALSE,0,-0.210380564,0.031888403,24
FALSE,0,-0.198229445,0.018346239,24
FALSE,0,-0.11206696,-0.075738986,24
FALSE,0,-0.098811193,-0.08991857,24
FALSE,0,-0.068985718,-0.121542521,24
FALSE,0,-0.04799742,-0.143566939,24
FALSE,0,-0.04799742,-0.143566939,24
FALSE,0,-0.029218417,-0.163114575,24
FALSE,0,-0.014858003,-0.177962912,24
FALSE,0,0.021595356,-0.215271595,24
FALSE,0,0.045897595,-0.239843129,24
FALSE,0,0.117699666,-0.311071076,24
FALSE,0,0.169618086,-0.361335982,24
FALSE,0,0.271245632,-0.456847634,24
FALSE,0,0.307698991,-0.4902119,24
FALSE,0,0.333105877,-0.513194826,24
FALSE,0,0.386128945,-0.560457612,24
FALSE,0,0.496593668,-0.655980149,24
FALSE,0,0.506535494,-0.664388365,24
FALSE,0,0.546302794,-0.697718473,24
FALSE,0,0.552930678,-0.703226875,24
FALSE,0,0.587174742,-0.731477855,24
FALSE,0,0.676651168,-0.803679236,24
FALSE,0,0.932929328,-0.998377282,24
FALSE,0,0.948394389,-1.009587377,24
FALSE,0,1.003626751,-1.049150066,24
FALSE,0,1.026824343,-1.065549288,24
FALSE,0,1.180370309,-1.170980148,24
FALSE,0,1.274265324,-1.232899808,24
FALSE,0,1.468683238,-1.355374096,24
FALSE,0,1.706182394,-1.49531674,24
FALSE,0,1.943681551,-1.625652848,24
FALSE,0,2.113797225,-1.713642355,24
FALSE,0,2.39990086,-1.852471388,24
FALSE,0,2.575539771,-1.932487108,24
FALSE,0,4.488788788,-2.611734532,24
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.505027127,2.017996646,1
TRUE,14,-1.478515594,1.962578018,2
TRUE,16,-1.394562404,1.792498782,3
TRUE,18,-1.371364812,1.746900253,4
TRUE,8,-1.172528309,1.378872956,5
TRUE,12,-1.077528646,1.216291355,6
TRUE,11,-1.057644996,1.183260389,7
TRUE,10,-1.018982343,1.119983823,8
TRUE,7,-0.984738278,1.064962659,9
TRUE,2,-0.928401269,0.97646977,10
TRUE,7,-0.917354797,0.959406314,11
TRUE,3,-0.908517619,0.945822283,12
TRUE,9,-0.899680441,0.932297152,13
TRUE,5,-0.879796791,0.902078991,14
TRUE,4,-0.828983018,0.826171356,15
TRUE,1,-0.758285594,0.723603469,16
FALSE,0,-0.745029827,0.704753608,17
FALSE,0,-0.707471821,0.651981474,18
FALSE,0,-0.696425349,0.636636545,19
FALSE,0,-0.695320702,0.635106408,20
FALSE,0,-0.678750993,0.612248758,21
FALSE,0,-0.673227757,0.604668665,22
FALSE,0,-0.64008834,0.559593663,23
FALSE,0,-0.637879045,0.55661315,24
FALSE,0,-0.573809506,0.471479669,24
FALSE,0,-0.564972328,0.459931211,24
FALSE,0,-0.559449091,0.452736895,24
FALSE,0,-0.517472496,0.398642624,24
FALSE,0,-0.508635318,0.387383897,24
FALSE,0,-0.49206561,0.366393401,24
FALSE,0,-0.471077312,0.340027116,24
FALSE,0,-0.454507604,0.319384539,24
FALSE,0,-0.444565779,0.307071458,24
FALSE,0,-0.439042542,0.300254176,24
FALSE,0,-0.404798478,0.258354744,24
FALSE,0,-0.399275242,0.251655494,24
FALSE,0,-0.387124122,0.236973911,24
FALSE,0,-0.387124122,0.236973911,24
FALSE,0,-0.382705533,0.231654413,24
FALSE,0,-0.371659061,0.218400338,24
FALSE,0,-0.357298647,0.201264825,24
FALSE,0,-0.357298647,0.201264825,24
FALSE,0,-0.190496914,0.009764306,24
FALSE,0,-0.179450441,-0.002447597,24
FALSE,0,-0.171717911,-0.010962514,24
FALSE,0,-0.169508616,-0.013390316,24
FALSE,0,-0.161776086,-0.021870072,24
FALSE,0,-0.123113432,-0.063863491,24
FALSE,0,-0.107648371,-0.080474094,24
FALSE,0,-0.031427712,-0.16082256,24
FALSE,0,-0.010439414,-0.182514353,24
FALSE,0,0.065781245,-0.259770916,24
FALSE,0,0.072409129,-0.266378626,24
FALSE,0,0.092292779,-0.286098064,24
FALSE,0,0.13206008,-0.325076364,24
FALSE,0,0.135374021,-0.328297177,24
FALSE,0,0.172932028,-0.364509963,24
FALSE,0,0.213803975,-0.403322428,24
FALSE,0,0.281187457,-0.465992868,24
FALSE,0,0.295547871,-0.47914175,24
FALSE,0,0.306594343,-0.489207627,24
FALSE,0,0.394966122,-0.568244015,24
FALSE,0,0.398280064,-0.571157314,24
FALSE,0,0.399384711,-0.572127616,24
FALSE,0,0.401594006,-0.574067023,24
FALSE,0,0.440256659,-0.607750522,24
FALSE,0,0.478919313,-0.640956532,24
FALSE,0,0.483337902,-0.644721556,24
FALSE,0,0.537465616,-0.690353334,24
FALSE,0,0.542988852,-0.69495931,24
FALSE,0,0.559558561,-0.708722086,24
FALSE,0,0.579442211,-0.725129045,24
FALSE,0,0.613686276,-0.753111845,24
FALSE,0,0.707581291,-0.828108977,24
FALSE,0,0.82798784,-0.920730661,24
FALSE,0,0.876592318,-0.957039493,24
FALSE,0,0.898685263,-0.973344888,24
FALSE,0,0.908627088,-0.980642371,24
FALSE,0,0.93182468,-0.997574315,24
FALSE,0,0.998103515,-1.045226717,24
FALSE,0,1.029033637,-1.067104511,24
FALSE,0,1.09199853,-1.110952273,24
FALSE,0,1.099731061,-1.116274426,24
FALSE,0,1.119614711,-1.129897959,24
FALSE,0,1.135079772,-1.140432747,24
FALSE,0,1.213509726,-1.193048668,24
FALSE,0,1.400195109,-1.313081868,24
FALSE,0,1.409032287,-1.318589912,24
FALSE,0,1.483043652,-1.364128074,24
FALSE,0,1.533857425,-1.394793565,24
FALSE,0,1.751472931,-1.520881669,24
FALSE,0,1.866356244,-1.584211229,24
FALSE,0,2.222052655,-1.76747019,24
FALSE,0,2.846178344,-2.048747307,24
FALSE,0,2.914666473,-2.076903768,24
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.602236084,2.228650342,1
TRUE,12,-1.38793452,1.779410464,2
TRUE,14,-1.377992695,1.759868404,3
TRUE,11,-1.349271867,1.704015426,4
TRUE,16,-1.330492864,1.667972028,5
TRUE,18,-1.319446391,1.646942977,6
TRUE,10,-1.29183021,1.594922084,7
TRUE,8,-1.287411621,1.586671031,8
TRUE,9,-1.28409768,1.580495704,9
TRUE,7,-1.234388554,1.489178523,10
TRUE,6,-1.161481836,1.359552026,11
TRUE,4,-1.105144827,1.262730678,12
TRUE,3,-1.024505579,1.128947519,13
TRUE,1,-0.959331392,1.024746775,14
TRUE,2,-0.948284919,1.007419866,15
TRUE,5,-0.876482849,0.897071131,16
TRUE,0,-0.805785426,0.792132912,17
TRUE,0,-0.785901775,0.763257092,18
TRUE,0,-0.772646008,0.744158323,19
TRUE,0,-0.72404153,0.675148371,20
TRUE,0,-0.690902113,0.62899375,21
TRUE,0,-0.665495226,0.59408917,22
TRUE,0,-0.661076637,0.588060769,23
TRUE,0,-0.62020469,0.532877893,24
FALSE,0,-0.495379552,0.37057908,24
FALSE,0,-0.448984368,0.312537261,24
FALSE,0,-0.371659061,0.218400338,24
FALSE,0,-0.273345457,0.103182354,24
FALSE,0,-0.271136162,0.100648508,24
FALSE,0,-0.261194337,0.089275585,24
FALSE,0,-0.219217742,0.041780706,24
FALSE,0,-0.188287619,0.007317417,24
FALSE,0,-0.102125135,-0.086380905,24
FALSE,0,-0.081136837,-0.108705211,24
FALSE,0,-0.049102067,-0.142412437,24
FALSE,0,-0.018171945,-0.174544008,24
FALSE,0,0.013862825,-0.207403185,24
FALSE,0,0.019386061,-0.213025963,24
FALSE,0,0.075723071,-0.26967598,24
FALSE,0,0.091188132,-0.2850066,24
FALSE,0,0.092292779,-0.286098064,24
FALSE,0,0.127641491,-0.320775439,24
FALSE,0,0.303280402,-0.486192287,24
FALSE,0,0.330896583,-0.511205047,24
FALSE,0,0.378396414,-0.553623425,24
FALSE,0,0.380605708,-0.555578063,24
FALSE,0,0.454617073,-0.620139378,24
FALSE,0,0.463454251,-0.627730775,24
FALSE,0,0.566186444,-0.714204154,24
FALSE,0,0.594907273,-0.737809039,24
FALSE,0,0.748453239,-0.859986206,24
FALSE,0,0.821359956,-0.915732284,24
FALSE,0,0.833511076,-0.924887262,24
FALSE,0,0.942871153,-1.005590496,24
FALSE,0,1.063277702,-1.091064951,24
FALSE,0,1.106358944,-1.120825501,24
FALSE,0,1.234498024,-1.20690358,24
FALSE,0,1.315137272,-1.259275671,24
FALSE,0,1.81996106,-1.55889358,24
FALSE,0,1.83211218,-1.565557746,24
FALSE,0,2.331412731,-1.820227895,24
FALSE,0,2.389959035,-1.847828084,24
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.758249648,2.444572399,1
TRUE,18,-1.438428712,1.785491695,2
TRUE,14,-1.38249045,1.681455497,3
TRUE,16,-1.333848482,1.5934137,4
TRUE,11,-1.203731219,1.368342252,5
TRUE,12,-1.194002826,1.352096668,6
TRUE,8,-1.073613957,1.157341879,7
TRUE,10,-1.026188038,1.083678521,8
TRUE,9,-0.999434956,1.04285238,9
TRUE,7,-0.893638677,0.886331557,10
TRUE,0,-0.876613989,0.861853898,11
TRUE,6,-0.804867087,0.76076456,12
TRUE,3,-0.793922644,0.745631201,13
TRUE,5,-0.763521414,0.703982691,14
TRUE,4,-0.719743644,0.644993866,15
TRUE,2,-0.588410332,0.474694889,16
TRUE,1,-0.584762184,0.47010164,17
TRUE,0,-0.534904168,0.408041688,18
TRUE,0,-0.376817773,0.219686803,19
TRUE,0,-0.359793085,0.200130847,20
TRUE,0,-0.334256052,0.171051611,21
TRUE,0,-0.29169433,0.12325372,22
TRUE,0,-0.281965937,0.112443801,23
TRUE,0,-0.26250915,0.090950826,24
FALSE,0,-0.06794128,-0.115078295,24
FALSE,0,-0.043620297,-0.139746302,24
FALSE,0,-0.016867215,-0.166615577,24
FALSE,0,-0.012003018,-0.171471333,24
FALSE,0,0.000157474,-0.183571255,24
FALSE,0,0.003805622,-0.18719028,24
FALSE,0,0.03663895,-0.219536152,24
FALSE,0,0.108385851,-0.288834794,24
FALSE,0,0.126626589,-0.306157457,24
FALSE,0,0.148515475,-0.326789735,24
FALSE,0,0.22999077,-0.402135415,24
FALSE,0,0.238503114,-0.40987796,24
FALSE,0,0.417262345,-0.567085425,24
FALSE,0,0.492657394,-0.630449034,24
FALSE,0,0.493873443,-0.631457363,24
FALSE,0,0.715194395,-0.808111172,24
FALSE,0,0.748027723,-0.833205023,24
FALSE,0,0.777212903,-0.855280619,24
FALSE,0,0.842879559,-0.904175703,24
FALSE,0,0.88665733,-0.936189763,24
FALSE,0,0.904898068,-0.949394242,24
FALSE,0,0.915842511,-0.957279344,24
FALSE,0,0.926786953,-0.96513644,24
FALSE,0,0.96083633,-0.98940326,24
FALSE,0,1.172428889,-1.134423988,24
FALSE,0,1.252688135,-1.186957733,24
FALSE,0,1.324435037,-1.232831627,24
FALSE,0,1.58831771,-1.393256421,24
FALSE,0,2.068657138,-1.655522828,24
FALSE,0,2.925971814,-2.046904427,24
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.645157074,2.198096571,1
TRUE,18,-1.450589204,1.808515111,2
TRUE,16,-1.293718859,1.522414725,3
TRUE,14,-1.271829974,1.484293858,4
TRUE,12,-1.149009006,1.277966828,5
TRUE,11,-1.062669514,1.140194048,6
TRUE,10,-0.900934972,0.896880835,7
TRUE,8,-0.857157202,0.834112485,8
TRUE,9,-0.851076956,0.82549378,9
TRUE,7,-0.716095496,0.640129708,10
TRUE,4,-0.616379463,0.510150806,11
TRUE,6,-0.567737496,0.448761398,12
TRUE,5,-0.542200463,0.417041283,13
TRUE,2,-0.466805413,0.325373303,14
TRUE,1,-0.410867151,0.259212702,15
TRUE,4,-0.29169433,0.12325372,16
FALSE,0,-0.280749888,0.111095545,17
FALSE,0,-0.258861002,0.086939601,18
FALSE,0,-0.185898051,0.007932079,19
FALSE,0,-0.167657314,-0.011464381,20
FALSE,0,-0.12752769,-0.053649028,21
FALSE,0,-0.105638805,-0.076380688,22
FALSE,0,0.08041672,-0.262042515,23
FALSE,0,0.090145114,-0.271393483,24
FALSE,0,0.09500931,-0.276056169,24
FALSE,0,0.178916704,-0.355168962,24
FALSE,0,0.18499695,-0.360806612,24
FALSE,0,0.211750032,-0.385462774,24
FALSE,0,0.471984558,-0.613241699,24
FALSE,0,0.596021575,-0.714655901,24
FALSE,0,0.656824034,-0.762809449,24
FALSE,0,0.688441313,-0.787458688,24
FALSE,0,0.732219084,-0.821157263,24
FALSE,0,0.81247833,-0.881671069,24
FALSE,0,0.818558576,-0.886190075,24
FALSE,0,0.823422772,-0.889798751,24
FALSE,0,0.838015363,-0.900590099,24
FALSE,0,0.845311658,-0.905966353,24
FALSE,0,0.980293117,-1.003150661,24
FALSE,0,1.107978282,-1.09127553,24
FALSE,0,1.145675807,-1.116619106,24
FALSE,0,1.263632578,-1.194020906,24
FALSE,0,1.460632546,-1.317210237,24
FALSE,0,1.565212775,-1.379707273,24
FALSE,0,1.769509039,-1.496411733,24
FALSE,0,1.917867039,-1.576983701,24
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.788650878,2.513587127,1
TRUE,18,-1.748521254,2.422741799,2
TRUE,16,-1.618403992,2.142044311,3
TRUE,14,-1.398299089,1.710549601,4
TRUE,12,-1.3070954,1.545919905,5
TRUE,11,-1.275478121,1.490618075,6
TRUE,10,-1.224404056,1.403125725,7
TRUE,9,-0.958089284,0.980761788,8
TRUE,6,-0.924039907,0.930522401,9
TRUE,7,-0.877830038,0.86359596,10
TRUE,8,-0.840132513,0.810040191,11
TRUE,4,-0.779330054,0.725569006,12
TRUE,3,-0.778114005,0.723903085,13
TRUE,5,-0.734336234,0.664529333,14
TRUE,0,-0.498422692,0.363459506,15
TRUE,0,-0.476533807,0.337038241,16
TRUE,0,-0.436404184,0.289225146,17
TRUE,0,-0.399922708,0.246447252,18
TRUE,0,-0.364657282,0.205704315,19
TRUE,2,-0.35249679,0.191791462,20
TRUE,0,-0.245484461,0.072281947,21
TRUE,0,-0.216299281,0.040572763,22
TRUE,1,-0.213867183,0.037946967,23
TRUE,0,-0.20292274,0.026162284,24
FALSE,0,-0.020515362,-0.162967816,24
FALSE,0,0.003805622,-0.18719028,24
FALSE,0,0.194725344,-0.369800595,24
FALSE,0,0.300521623,-0.46556933,24
FALSE,0,0.490225296,-0.62843109,24
FALSE,0,0.502385788,-0.638503704,24
FALSE,0,0.803965985,-0.875329175,24
FALSE,0,0.937731396,-0.97296568,24
FALSE,0,0.966916576,-0.993708587,24
FALSE,0,1.002182003,-1.018513984,24
FALSE,0,1.12500297,-1.102758212,24
FALSE,0,1.385237496,-1.270929571,24
FALSE,0,1.448472054,-1.309816226,24
FALSE,0,1.849768285,-1.540418747,24
FALSE,0,4.264841967,-2.516840099,24
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.286927894,1.54351379,1
TRUE,14,-1.221372047,1.430198294,2
TRUE,16,-1.212374185,1.414921729,3
TRUE,12,-1.200805506,1.395376506,4
TRUE,18,-1.15453079,1.318259458,5
TRUE,11,-1.127537206,1.27404499,6
TRUE,10,-1.05041268,1.150738152,7
TRUE,0,-0.977144379,1.037575046,8
TRUE,9,-0.82932237,0.820294299,9
TRUE,8,-0.73548753,0.689505638,10
TRUE,7,-0.596663382,0.505371939,11
TRUE,5,-0.491259863,0.372514928,12
TRUE,6,-0.470693322,0.347253366,13
TRUE,2,-0.46298087,0.337834483,14
TRUE,4,-0.423133198,0.289634797,15
TRUE,1,-0.290736094,0.134880703,16
TRUE,3,-0.261171692,0.101411957,17
TRUE,0,-0.214896976,0.049791513,18
TRUE,0,-0.141628676,-0.030084663,19
TRUE,0,-0.127489179,-0.045244078,20
TRUE,0,-0.124918362,-0.047991613,21
TRUE,0,0.118023897,-0.296092688,22
TRUE,0,0.174581883,-0.350751497,23
TRUE,0,0.258133453,-0.429499891,24
FALSE,0,0.290268672,-0.459172546,24
FALSE,0,0.382818104,-0.542788939,24
FALSE,0,0.521642252,-0.663317318,24
FALSE,0,0.615477092,-0.741637462,24
FALSE,0,0.832711175,-0.913912422,24
FALSE,0,1.177200727,-1.163792916,24
FALSE,0,1.53068814,-1.394397856,24
FALSE,0,2.564156795,-1.951269428,24
FALSE,0,2.99991037,-2.145027275,24
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.495164116,1.928660265,1
TRUE,18,-1.283071668,1.536748407,2
TRUE,16,-1.185380601,1.369482905,3
TRUE,12,-1.016992051,1.098651186,4
TRUE,11,-0.983571423,1.047351581,5
TRUE,14,-0.891021992,0.909255239,6
TRUE,10,-0.833178597,0.825784017,7
TRUE,9,-0.762481114,0.726588119,8
TRUE,8,-0.648079733,0.572316581,9
TRUE,3,-0.552959484,0.449584441,10
TRUE,5,-0.297163138,0.142207781,11
TRUE,7,-0.267598736,0.108655005,12
TRUE,6,-0.227751064,0.06403797,13
TRUE,4,-0.205899115,0.039860905,14
TRUE,1,-0.007946163,-0.170235658,15
TRUE,2,0.006193333,-0.1846544,16
FALSE,0,0.026759874,-0.205493119,17
FALSE,0,0.092315721,-0.270876001,18
FALSE,0,0.168154839,-0.344596135,19
FALSE,0,0.237566913,-0.410332033,20
FALSE,0,0.420094959,-0.575717198,21
FALSE,0,0.63861445,-0.760575528,22
FALSE,0,0.692601619,-0.804205468,23
FALSE,0,0.813430044,-0.899108467,24
FALSE,0,1.330164371,-1.266552782,24
FALSE,0,1.345589276,-1.276656655,24
FALSE,0,1.880319327,-1.600474964,24
FALSE,0,2.22352347,-1.784392579,24
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.776668637,2.519591106,1
TRUE,18,-1.72139606,2.396438382,2
TRUE,16,-1.284357077,1.539002128,3
TRUE,14,-1.243223996,1.46757351,4
TRUE,12,-1.182809783,1.365185697,5
TRUE,11,-1.040129409,1.134626446,6
TRUE,8,-0.92444262,0.958465321,7
TRUE,9,-0.837034823,0.831283003,8
TRUE,10,-0.781762246,0.753340702,9
TRUE,7,-0.704637719,0.647647153,10
TRUE,4,-0.527251308,0.417235215,11
TRUE,6,-0.450126782,0.322201498,12
TRUE,3,-0.411564519,0.275785416,13
TRUE,5,-0.289450685,0.133417496,14
TRUE,2,-0.198186662,0.031376272,15
TRUE,0,-0.016944025,-0.161020697,16
TRUE,0,-0.015658616,-0.162339004,17
TRUE,0,0.021618238,-0.200298246,18
TRUE,0,0.080747042,-0.259451389,19
TRUE,0,0.129592576,-0.307363774,20
TRUE,1,0.222142007,-0.395864196,21
TRUE,0,0.237566913,-0.410332033,22
TRUE,0,0.247850183,-0.419933395,23
TRUE,0,0.309549804,-0.476815962,24
FALSE,0,0.400813827,-0.558738128,24
FALSE,0,0.520356843,-0.662227217,24
FALSE,0,0.531925522,-0.67202113,24
FALSE,0,0.601337596,-0.729992378,24
FALSE,0,0.615477092,-0.741637462,24
FALSE,0,0.83785281,-0.9178447,24
FALSE,0,1.047374441,-1.072754329,24
FALSE,0,1.103932427,-1.112861117,24
FALSE,0,1.105217836,-1.113764537,24
FALSE,0,1.186198588,-1.169969635,24
FALSE,0,1.490840468,-1.369584663,24
FALSE,0,1.741495179,-1.521063765,24
FALSE,0,1.849469516,-1.583090671,24
FALSE,0,2.843090499,-2.07765533,24
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.469915017,2.20783117,1
TRUE,18,-1.419611935,2.092107446,2
TRUE,12,-1.290629672,1.810136699,3
TRUE,16,-1.255804461,1.737430811,4
TRUE,11,-1.187443861,1.598683157,5
TRUE,14,-1.153908473,1.532471813,6
TRUE,9,-1.019766919,1.279083972,7
TRUE,10,-1.004289047,1.250971043,8
TRUE,9,-0.969463836,1.18852737,9
TRUE,6,-0.902393059,1.071334178,10
TRUE,5,-0.874016962,1.022929175,11
TRUE,7,-0.874016962,1.022929175,11
TRUE,4,-0.868857671,1.014201559,13
TRUE,3,-0.853379799,0.988152383,14
TRUE,0,-0.61347279,0.608469949,15
TRUE,2,-0.612182967,0.606543588,16
TRUE,0,-0.607023677,0.598849731,17
TRUE,2,-0.590255983,0.573972044,18
TRUE,0,-0.576067934,0.553072546,19
TRUE,0,-0.507707334,0.454269337,20
TRUE,0,-0.479331236,0.414155034,21
TRUE,0,-0.467722833,0.397892823,22
TRUE,0,-0.395492765,0.298590847,23
TRUE,0,-0.386464007,0.286401785,24
FALSE,0,-0.381304716,0.279458498,24
FALSE,0,-0.363247199,0.255281472,24
FALSE,0,-0.256191921,0.115811558,24
FALSE,0,-0.236844581,0.091290019,24
FALSE,0,-0.22136671,0.071818943,24
FALSE,0,-0.212337951,0.060520249,24
FALSE,0,-0.199439725,0.044454621,24
FALSE,0,-0.12334019,-0.048564931,24
FALSE,0,-0.062718526,-0.120569006,24
FALSE,0,-0.060138881,-0.123592963,24
FALSE,0,-0.057559236,-0.126613694,24
FALSE,0,-0.026603492,-0.162612812,24
FALSE,0,-0.009835798,-0.181921869,24
FALSE,0,0.045626575,-0.244856685,24
FALSE,0,0.074002673,-0.276512694,24
FALSE,0,0.148812385,-0.358262326,24
FALSE,0,0.181057951,-0.392756181,24
FALSE,0,0.223622098,-0.437622702,24
FALSE,0,0.291982698,-0.508140272,24
FALSE,0,0.365502588,-0.581934726,24
FALSE,0,0.476427334,-0.689451042,24
FALSE,0,0.58219279,-0.787911358,24
FALSE,0,0.651843212,-0.85070081,24
FALSE,0,0.891750221,-1.055407515,24
FALSE,0,1.059427163,-1.188689682,24
FALSE,0,1.067166099,-1.194660201,24
FALSE,0,1.607601782,-1.576456686,24
FALSE,0,1.848798614,-1.727105168,24
FALSE,0,1.860407018,-1.734084326,24
FALSE,0,2.157066223,-1.90464483,24
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.460886259,2.186810651,1
TRUE,18,-1.279021268,1.785745827,2
TRUE,16,-1.244196057,1.7135037,3
TRUE,12,-1.170676167,1.565428464,4
TRUE,9,-1.139720424,1.504815249,5
TRUE,7,-1.017187274,1.274382902,6
TRUE,14,-1.006868693,1.25564099,7
TRUE,8,-1.001709402,1.246307283,8
TRUE,4,-0.959145255,1.170237717,9
TRUE,10,-0.941087738,1.138460491,10
TRUE,11,-0.912711641,1.089107,11
TRUE,6,-0.895943946,1.060272732,12
TRUE,0,-0.794047958,0.890118466,13
TRUE,2,-0.773410796,0.856681202,14
TRUE,3,-0.748904166,0.817406718,15
TRUE,1,-0.712789133,0.760367345,16
FALSE,5,-0.656036937,0.672697415,17
FALSE,0,-0.647008178,0.658965871,18
FALSE,0,-0.644428533,0.655053286,19
FALSE,0,-0.601864386,0.591174364,20
FALSE,0,-0.551561304,0.517294963,21
FALSE,0,-0.548981658,0.513552369,22
FALSE,0,-0.547691836,0.511682738,23
FALSE,0,-0.505127689,0.450601156,24
FALSE,0,-0.467722833,0.397892823,24
FALSE,0,-0.467722833,0.397892823,24
FALSE,0,-0.450955138,0.374552928,24
FALSE,0,-0.444506025,0.365622867,24
FALSE,0,-0.386464007,0.286401785,24
FALSE,0,-0.383884361,0.282928157,24
FALSE,0,-0.37356578,0.269073272,24
FALSE,0,-0.372275958,0.267345856,24
FALSE,0,-0.346479505,0.233003238,24
FALSE,0,-0.345189683,0.231296328,24
FALSE,0,-0.302625536,0.175506114,24
FALSE,0,-0.281988374,0.148826858,24
FALSE,0,-0.280698551,0.147167327,24
FALSE,0,-0.261351211,0.122385214,24
FALSE,0,-0.244583517,0.101074154,24
FALSE,0,-0.194280435,0.038053052,24
FALSE,0,-0.186541499,0.028477,24
