divsRank,swimmerage,qualified,points,divsSpeed,numRelays,numSwimmers,numQualified,gender,distance,stroke,divsTimePctOfMean,divsSpeedDiffFromMean,normed_divsTimePctOfMean,normed_divsSpeedDiffFromMean,normed_divsSpeed,normed_numSwimmers,normed_numQualified,normed_swimmerage,clipped_divsRank,normed_numRelays
8,15,True,9,1.105705440070765,2,19,8,Girls,100,IM,1.007472870231984,-0.02808243524807752,0.05308128448323188,-0.1671029307212783,-0.6704297038121255,-0.41161924721595566,-1.0238112902275098,-1.0911794927742544,0.3333333333333333,1.0
1,15,True,20,1.1933174224343677,2,8,8,Girls,100,IM,0.9335053795382602,0.05952954711552505,-0.4723245226750142,0.3542271779366302,-0.2983871514411325,-1.0706806716281345,-1.0238112902275098,-1.0911794927742544,0.041666666666666664,1.0
2,15,True,0,1.1383039271485487,0,8,8,Girls,100,IM,0.9786210929884982,0.004516051829706047,-0.15185863126072344,0.026872509074323685,-0.5320008724050429,-1.0706806716281345,-1.0238112902275098,-1.0911794927742544,0.08333333333333333,0.0
3,15,True,18,1.103996467211305,2,8,8,Girls,100,IM,1.0090324257586587,-0.029791408107537665,0.06415911776668781,-0.17727207633903463,-0.6776868232998184,-1.0706806716281345,-1.0238112902275098,-1.0911794927742544,0.125,1.0
4,15,True,12,1.051745898190997,2,8,8,Girls,100,IM,1.0591609962589235,-0.08204197712784556,0.4202323304492352,-0.48818610989834293,-0.899567832457625,-1.0706806716281345,-1.0238112902275098,-1.0911794927742544,0.16666666666666666,1.0
5,15,True,16,1.027749229188078,2,8,8,Girls,100,IM,1.0838910910390538,-0.10603864613076452,0.5958951153726232,-0.6309769213971685,-1.0014692133349148,-1.0706806716281345,-1.0238112902275098,-1.0911794927742544,0.20833333333333334,1.0
6,15,True,14,1.0230179028132993,2,8,8,Girls,100,IM,1.0889039480890803,-0.11076997250554332,0.6315024366408782,-0.6591304093849507,-1.0215606973201485,-1.0706806716281345,-1.0238112902275098,-1.0911794927742544,0.25,1.0
7,15,True,11,0.9288500835965076,2,8,8,Girls,100,IM,1.1992982000129964,-0.20493779172233506,1.4156547783484412,-1.2194706516662766,-1.4214424813805455,-1.0706806716281345,-1.0238112902275098,-1.0911794927742544,0.2916666666666667,1.0
8,15,True,10,0.8816787162757891,2,8,8,Girls,100,IM,1.263462770253335,-0.25210915904305353,1.8714284905821,-1.5001611849405094,-1.6217547608584335,-1.0706806716281345,-1.0238112902275098,-1.0911794927742544,0.3333333333333333,1.0
1,16,True,20,1.2998830105290522,2,14,8,Girls,100,IM,0.8972038914211853,0.12273493550344927,-0.7301812173704256,0.7303272399040778,0.15414151324678374,-0.7111926219487642,-1.0238112902275098,0.05360786731537488,0.041666666666666664,1.0
2,16,True,18,1.2411567580985479,1,14,8,Girls,100,IM,0.939655758895163,0.06400868307294494,-0.42863715407516106,0.38088002121649367,-0.09523835758815415,-0.7111926219487642,-1.0238112902275098,0.05360786731537488,0.08333333333333333,0.5
3,16,True,16,1.2307692307692308,2,14,8,Girls,100,IM,0.947586327544148,0.05362115574362791,-0.37230474664637425,0.3190696317562321,-0.1393487871910809,-0.7111926219487642,-1.0238112902275098,0.05360786731537488,0.125,1.0
4,16,True,14,1.1764705882352942,0,14,8,Girls,100,IM,0.9913210811231086,-0.0006774867903087678,-0.06164808803174658,-0.00403134654047848,-0.36992690006572365,-0.7111926219487642,-1.0238112902275098,0.05360786731537488,0.16666666666666666,0.0
5,16,True,10,1.1321181931393638,2,14,8,Girls,100,IM,1.0301575423012257,-0.04502988188623913,0.21421502481804344,-0.26794774622470413,-0.5582684696786011,-0.7111926219487642,-1.0238112902275098,0.05360786731537488,0.20833333333333334,1.0
6,16,True,12,1.1244799280332844,2,14,8,Girls,100,IM,1.0371551028738595,-0.052668146992318476,0.2639200901963845,-0.31339880748689697,-0.5907042115610109,-0.7111926219487642,-1.0238112902275098,0.05360786731537488,0.25,1.0
7,16,True,11,1.1228385358185493,2,14,8,Girls,100,IM,1.03867124099793,-0.054309539207053614,0.27468952102835714,-0.3231658183291674,-0.597674351175905,-0.7111926219487642,-1.0238112902275098,0.05360786731537488,0.2916666666666667,1.0
8,16,True,9,0.9192021325489476,2,14,8,Girls,100,IM,1.268774357828035,-0.25794594247665537,1.9091577542194536,-1.5348926321645189,-1.4624123149129942,-0.7111926219487642,-1.0238112902275098,0.05360786731537488,0.3333333333333333,1.0
1,16,True,16,1.28783000643915,1,13,8,Girls,100,IM,0.9056009641083457,0.11068193141354699,-0.6705351389164175,0.6586065258838751,0.10295866948079005,-0.771107296895326,-1.0238112902275098,0.05360786731537488,0.041666666666666664,0.5
2,16,True,20,1.2663036596175763,2,13,8,Girls,100,IM,0.9209955973681399,0.08915558459197337,-0.5611839950840682,0.5305152257586883,0.0115474629464588,-0.771107296895326,-1.0238112902275098,0.05360786731537488,0.08333333333333333,1.0
3,16,True,18,1.2540757461750691,2,13,8,Girls,100,IM,0.9299758001030197,0.07692767114946619,-0.4973958278485316,0.4577537236026761,-0.040378129930114484,-0.771107296895326,-1.0238112902275098,0.05360786731537488,0.125,1.0
4,16,True,14,1.2042389210019269,2,13,8,Girls,100,IM,0.968462383252505,0.02709084597632394,-0.22401796826765974,0.1612025352634753,-0.2520092235233765,-0.771107296895326,-1.0238112902275098,0.05360786731537488,0.16666666666666666,1.0
5,16,True,12,1.1437721605856113,2,13,8,Girls,100,IM,1.0196612014422752,-0.03337591443999166,0.13965742675053344,-0.19860147701425024,-0.5087801271370949,-0.771107296895326,-1.0238112902275098,0.05360786731537488,0.20833333333333334,1.0
6,16,True,11,1.1209505660800358,1,13,8,Girls,100,IM,1.0404206311410886,-0.056197508945567076,0.28711578737294396,-0.33440007467594496,-0.6056915773744934,-0.771107296895326,-1.0238112902275098,0.05360786731537488,0.25,0.5
7,16,True,0,0.988533017002768,0,13,8,Girls,100,IM,1.1797887125460431,-0.18861505802283496,1.2770750061582241,-1.1223431549063165,-1.16800008368087,-0.771107296895326,-1.0238112902275098,0.05360786731537488,0.2916666666666667,0.0
8,16,True,9,0.9648784253184098,2,13,8,Girls,100,IM,1.208711962912929,-0.2122696497071931,1.482522609722031,-1.26309845481365,-1.2684488399824776,-0.771107296895326,-1.0238112902275098,0.05360786731537488,0.3333333333333333,1.0
1,16,True,0,1.3317352510320948,0,8,8,Girls,100,IM,0.8757447056651085,0.15458717600649186,-0.88261008453067,0.9198621819800786,0.28940142331600044,-1.0706806716281345,-1.0238112902275098,0.05360786731537488,0.041666666666666664,0.0
2,16,True,18,1.3171759747102212,2,8,8,Girls,100,IM,0.8854246644572519,0.14002789968461826,-0.8138514107572987,0.8332280378585305,0.22757574402724245,-1.0706806716281345,-1.0238112902275098,0.05360786731537488,0.08333333333333333,1.0
3,16,True,20,1.2730744748567793,2,8,8,Girls,100,IM,0.9160973049672961,0.09592639983117635,-0.5959775408489074,0.5708045760179599,0.04029959610526739,-1.0706806716281345,-1.0238112902275098,0.05360786731537488,0.125,1.0
4,16,True,14,1.240694789081886,2,8,8,Girls,100,IM,0.9400056369237947,0.0635467140562831,-0.4261519008062437,0.3781311009072443,-0.09720009989141463,-1.0706806716281345,-1.0238112902275098,0.05360786731537488,0.16666666666666666,1.0
5,16,True,16,1.228803145736053,2,8,8,Girls,100,IM,0.9491024656682184,0.05165507071045017,-0.3615353158144016,0.3073705547998013,-0.14769772844532805,-1.0706806716281345,-1.0238112902275098,0.05360786731537488,0.20833333333333334,1.0
6,16,True,12,1.1940298507462686,2,8,8,Girls,100,IM,0.9767428299301217,0.016881775720665626,-0.16520030756995555,0.10045404445099416,-0.2953618386883523,-1.0706806716281345,-1.0238112902275098,0.05360786731537488,0.25,1.0
7,16,True,11,1.1198208286674132,2,8,8,Girls,100,IM,1.0414702652269834,-0.057327246358189754,0.2945715471796929,-0.34112251277388905,-0.6104889849797316,-1.0706806716281345,-1.0238112902275098,0.05360786731537488,0.2916666666666667,1.0
8,16,True,10,1.0687186063909373,1,8,8,Girls,100,IM,1.0912695713022267,-0.10842946863466563,0.6483059291222166,-0.6452033744703083,-0.8274935623749385,-1.0706806716281345,-1.0238112902275098,0.05360786731537488,0.3333333333333333,0.5
1,17,True,20,1.341381623071764,2,8,8,Girls,100,IM,0.7502390097448886,0.303378463615813,-1.7741020203726383,1.8052362603201078,0.330364551622633,-1.0706806716281345,-1.0238112902275098,1.1983952274050043,0.041666666666666664,1.0
2,17,True,18,1.1941724385001196,1,8,8,Girls,100,IM,0.8427232015564986,0.15616927904416866,-1.117168400042591,0.9292763959527408,-0.2947563426083821,-1.0706806716281345,-1.0238112902275098,1.1983952274050043,0.08333333333333333,0.5
3,17,True,16,1.124859392575928,2,8,8,Girls,100,IM,0.8946512134985997,0.08685623311997714,-0.7483133966799088,0.5168330658486014,-0.5890928228768295,-1.0706806716281345,-1.0238112902275098,1.1983952274050043,0.125,1.0
4,17,True,14,1.1213276519398967,2,8,8,Girls,100,IM,0.897469012596233,0.0833244924839458,-0.7282980089005388,0.49581764444319926,-0.604090289719759,-1.0706806716281345,-1.0238112902275098,1.1983952274050043,0.16666666666666666,1.0
5,17,True,12,0.992358836955443,2,8,8,Girls,100,IM,1.0141057681018435,-0.04564432250050787,0.1001960781098253,-0.2716039400872189,-1.1517538148292201,-1.0706806716281345,-1.0238112902275098,1.1983952274050043,0.20833333333333334,1.0
6,17,True,11,0.8359107247345984,2,8,8,Girls,100,IM,1.2039046644638633,-0.20209243472135252,1.4483754121059806,-1.2025395169690092,-1.8161076328116261,-1.0706806716281345,-1.0238112902275098,1.1983952274050043,0.25,1.0
7,17,True,0,0.8031483414986748,2,8,8,Girls,100,IM,1.2530148773083312,-0.23485481795727614,1.7972150276892935,-1.397490211514323,-1.9552324460165542,-1.0706806716281345,-1.0238112902275098,1.1983952274050043,0.2916666666666667,1.0
8,17,True,10,0.7377351530800442,2,8,8,Girls,100,IM,1.3641166703007332,-0.30026800637590667,2.586393174418752,-1.7867276617573407,-2.2330082584276005,-1.0706806716281345,-1.0238112902275098,1.1983952274050043,0.3333333333333333,1.0
1,17,True,20,1.3352917612498332,2,9,8,Girls,100,IM,0.753660622934872,0.2972886017938823,-1.7497976209262596,1.768998884567522,0.3045040736983368,-1.0107659966815727,-1.0238112902275098,1.1983952274050043,0.041666666666666664,1.0
2,17,True,18,1.2048192771084338,1,9,8,Girls,100,IM,0.8352761610841818,0.16681611765248294,-1.1700662106023556,0.9926298024023317,-0.2495447527817734,-1.0107659966815727,-1.0238112902275098,1.1983952274050043,0.08333333333333333,0.5
3,17,True,16,1.0807305738679347,2,9,8,Girls,100,IM,0.9311819660857752,0.0427274144119838,-0.48882819082593043,0.25424704472073373,-0.7764849797749853,-1.0107659966815727,-1.0238112902275098,1.1983952274050043,0.125,1.0
4,17,True,14,1.0772379618657761,0,9,8,Girls,100,IM,0.9342010365475253,0.03923480240982524,-0.46738313249089053,0.23346445602152321,-0.7913162876471429,-1.0107659966815727,-1.0238112902275098,1.1983952274050043,0.16666666666666666,0.0
5,17,True,12,1.0612331529236974,2,9,8,Girls,100,IM,0.9482900320356921,0.023229993467746457,-0.36730619359404,0.13822875241428087,-0.8592803926517433,-1.0107659966815727,-1.0238112902275098,1.1983952274050043,0.20833333333333334,1.0
6,17,True,11,0.998003992015968,2,9,8,Girls,100,IM,1.0083695342245182,-0.039999167439982886,0.05945046727324901,-0.23801276657763665,-1.1277817753822474,-1.0107659966815727,-1.0238112902275098,1.1983952274050043,0.25,1.0
7,18,True,10,0.8608074373762589,0,9,8,Girls,100,IM,1.1690847184716795,-0.17719572207969203,1.2010424059751912,-1.0543930470850709,-1.7103842344023852,-1.0107659966815727,-1.0238112902275098,2.3431825874946335,0.2916666666666667,0.0
8,17,True,9,0.8378718056137411,2,9,8,Girls,100,IM,1.20108686536623,-0.2001313538422098,1.4283600243266112,-1.1908702169460121,-1.8077799415986338,-1.0107659966815727,-1.0238112902275098,1.1983952274050043,0.3333333333333333,1.0
1,17,True,20,1.272426517368622,1,9,8,Girls,100,IM,0.7908958252964561,0.2344233579126711,-1.4853085681274372,1.3949228331048038,0.03754805743192176,-1.0107659966815727,-1.0238112902275098,1.1983952274050043,0.041666666666666664,0.5
2,17,True,18,1.2410027302060065,1,9,8,Girls,100,IM,0.8109223260260647,0.2029995707500556,-1.3430563478383415,1.2079373782164422,-0.09589243399107805,-1.0107659966815727,-1.0238112902275098,1.1983952274050043,0.08333333333333333,0.5
3,17,True,16,1.2362467548522684,2,9,8,Girls,100,IM,0.8140420321698731,0.19824359539631753,-1.320896454225467,1.1796372178839367,-0.1160885893785326,-1.0107659966815727,-1.0238112902275098,1.1983952274050043,0.125,1.0
4,17,True,14,1.0962508221881166,2,9,8,Girls,100,IM,0.9179986917361334,0.05824766273216575,-0.5824716122222696,0.3465993979591141,-0.7105785518789886,-1.0107659966815727,-1.0238112902275098,1.1983952274050043,0.16666666666666666,1.0
5,17,True,12,0.9043226623259178,1,9,8,Girls,100,IM,1.1128293722010703,-0.13368049713003305,0.8014494856656205,-0.7954581806517369,-1.5255976912777225,-1.0107659966815727,-1.0238112902275098,1.1983952274050043,0.20833333333333334,0.5
6,17,True,11,0.9034239768723462,2,9,8,Girls,100,IM,1.113936364703712,-0.13457918258360468,0.8093126737218016,-0.8008057572333896,-1.5294139413031798,-1.0107659966815727,-1.0238112902275098,1.1983952274050043,0.25,1.0
7,17,True,10,0.8385041086701326,2,9,8,Girls,100,IM,1.200181144227705,-0.1994990507858183,1.4219265068260991,-1.187107733639502,-1.8050948791605352,-1.0107659966815727,-1.0238112902275098,1.1983952274050043,0.2916666666666667,1.0
8,17,True,9,0.8130081300813008,1,9,8,Girls,100,IM,1.2378188893175224,-0.2249950293746501,1.6892749007362595,-1.3388201013940904,-1.9133630485762045,-1.0107659966815727,-1.0238112902275098,1.1983952274050043,0.3333333333333333,0.5
1,15,True,20,1.4615609470914936,2,7,7,Boys,100,IM,0.8373694320727509,0.22270549710479592,-1.155197290174811,1.325196370086822,0.8407036769829088,-1.1305953465746963,-1.1746263935053496,-1.0911794927742544,0.041666666666666664,1.0
2,15,True,18,1.2077294685990339,2,7,7,Boys,100,IM,1.013361429050333,-0.03112598138766387,0.09490888969109662,-0.1852133785943889,-0.237186682106489,-1.1305953465746963,-1.1746263935053496,-1.0911794927742544,0.08333333333333333,1.0
3,15,True,16,1.1775788977861517,1,7,7,Boys,100,IM,1.0393073980066942,-0.061276552200546064,0.27920827086743394,-0.3646226321453949,-0.36522048545217334,-1.1305953465746963,-1.1746263935053496,-1.0911794927742544,0.125,0.5
4,15,True,12,1.0728462611307799,2,7,7,Boys,100,IM,1.1407659275577482,-0.16600918885591787,0.9998883982032043,-0.9878282185796234,-0.8099655580621948,-1.1305953465746963,-1.1746263935053496,-1.0911794927742544,0.16666666666666666,1.0
5,15,True,14,1.0713520462824084,2,7,7,Boys,100,IM,1.1423569539560154,-0.1675034037042893,1.0111897753508086,-0.9967194588899597,-0.8163107118982492,-1.1305953465746963,-1.1746263935053496,-1.0911794927742544,0.20833333333333334,1.0
6,15,True,11,1.0561892691170256,2,7,7,Boys,100,IM,1.158756764522772,-0.18266618086967212,1.1276808936415124,-1.0869447003914996,-0.8806991455970764,-1.1305953465746963,-1.1746263935053496,-1.0911794927742544,0.25,1.0
7,15,True,10,0.9982032341784787,2,7,7,Boys,100,IM,1.2260694198340865,-0.24065221580821905,1.6058160806555937,-1.4319872970730307,-1.126935697475087,-1.1305953465746963,-1.1746263935053496,-1.0911794927742544,0.2916666666666667,1.0
1,15,True,20,1.3948946854512485,2,11,8,Boys,100,IM,0.8773898653214779,0.15603923546455079,-0.870924188077348,0.9285025790425026,0.5576067138901843,-0.8909366467884494,-1.0238112902275098,-1.0911794927742544,0.041666666666666664,1.0
2,14,True,18,1.3058239749281797,2,11,8,Boys,100,IM,0.9372369352255374,0.06696852494148198,-0.4458185399866465,0.39849239159444877,0.1793697012065489,-0.8909366467884494,-1.0238112902275098,-2.235966852863884,0.08333333333333333,1.0
3,15,True,16,1.293828438349075,1,11,8,Boys,100,IM,0.9459263870929979,0.054972988362377295,-0.3840956340266475,0.32711363472257404,0.12843089208991196,-0.8909366467884494,-1.0238112902275098,-1.0911794927742544,0.125,0.5
4,15,True,14,1.2183235867446394,0,11,8,Boys,100,IM,1.0045495905368518,-0.020531863242058357,0.03231664702743462,-0.12217368225397457,-0.19219896868330358,-0.8909366467884494,-1.0238112902275098,-1.0911794927742544,0.16666666666666666,0.0
5,15,True,12,1.1894849530153444,2,11,8,Boys,100,IM,1.0289045330949456,-0.04937049697135332,0.2053146510561661,-0.29377632894725225,-0.31466165712027283,-0.8909366467884494,-1.0238112902275098,-1.0911794927742544,0.20833333333333334,1.0
6,14,True,10,1.1653653420347279,2,11,8,Boys,100,IM,1.0501998095025251,-0.07349010795196986,0.35657923749334886,-0.43729869967876017,-0.4170851086771909,-0.8909366467884494,-1.0238112902275098,-2.235966852863884,0.25,1.0
7,15,True,11,1.1116051578479322,2,11,8,Boys,100,IM,1.1009902676010623,-0.1272502921387655,0.7173539695130647,-0.7571956122637991,-0.6453766688177062,-0.8909366467884494,-1.0238112902275098,-1.0911794927742544,0.2916666666666667,1.0
8,15,True,9,1.0905125408942202,2,11,8,Boys,100,IM,1.1222855440086417,-0.1483429090924775,0.868618555950246,-0.88270602752552,-0.7349460500363052,-0.8909366467884494,-1.0238112902275098,-1.0911794927742544,0.3333333333333333,1.0
1,15,True,20,1.4979029358897542,2,9,8,Boys,100,IM,0.8170532488333362,0.2590474859030565,-1.2995071829826965,1.5414473035540306,0.9950292144947726,-1.0107659966815727,-1.0238112902275098,-1.0911794927742544,0.041666666666666664,1.0
2,15,True,18,1.4104372355430181,2,9,8,Boys,100,IM,0.8677213202858528,0.17158178555632042,-0.9396017876666427,1.0209876377018927,0.6236078458186665,-1.0107659966815727,-1.0238112902275098,-1.0911794927742544,0.08333333333333333,1.0
3,15,True,16,1.392757660167131,1,9,8,Boys,100,IM,0.8787361184277042,0.15390221018043326,-0.8613614843370665,0.915786331863549,0.5485318782371706,-1.0107659966815727,-1.0238112902275098,-1.0911794927742544,0.125,0.5
4,15,True,12,1.3563000135630001,2,9,8,Boys,100,IM,0.9023567411096746,0.1174445635763024,-0.6935795005303064,0.6988471832130421,0.3937152021374475,-1.0107659966815727,-1.0238112902275098,-1.0911794927742544,0.16666666666666666,1.0
5,15,True,14,1.3147515119642388,2,9,8,Boys,100,IM,0.9308728296324678,0.07589606197754106,-0.4910240485770683,0.4516151920093578,0.21728031087061972,-1.0107659966815727,-1.0238112902275098,-1.0911794927742544,0.20833333333333334,1.0
6,15,True,11,1.290822253775655,2,9,8,Boys,100,IM,0.9481293467213683,0.05196680378895735,-0.3684475733607316,0.3092255047199612,0.11566518868473366,-1.0107659966815727,-1.0238112902275098,-1.0911794927742544,0.25,1.0
7,15,True,10,1.2532898859506205,2,9,8,Boys,100,IM,0.9765230485981408,0.014434435963922798,-0.16676145811115642,0.0858912886853444,-0.04371526984891355,-1.0107659966815727,-1.0238112902275098,-1.0911794927742544,0.2916666666666667,1.0
8,15,True,9,1.1621150493898897,0,9,8,Boys,100,IM,1.0531370890070186,-0.07674040059680798,0.3774433183812346,-0.45663938085032796,-0.4308874121853992,-1.0107659966815727,-1.0238112902275098,-1.0911794927742544,0.3333333333333333,0.0
1,16,True,20,1.5725743041358704,2,6,6,Boys,100,IM,0.7808986882500698,0.32026247093894855,-1.5563202221644434,1.9057035837944358,1.3121197046519804,-1.1905100215212578,-1.3254414967831893,0.05360786731537488,0.041666666666666664,1.0
2,16,True,18,1.531862745098039,2,6,6,Boys,100,IM,0.8016522467206252,0.27955091190111725,-1.4089035660448215,1.663451771608038,1.1392388734367112,-1.1905100215212578,-1.3254414967831893,0.05360786731537488,0.08333333333333333,1.0
3,16,True,16,1.467997651203758,1,6,6,Boys,100,IM,0.8365280491208484,0.21568581800683617,-1.161173800731374,1.2834261696170364,0.8680370138413905,-1.1905100215212578,-1.3254414967831893,0.05360786731537488,0.125,0.5
4,16,True,14,1.3831258644536653,1,6,6,Boys,100,IM,0.8878593357521629,0.1308140312567434,-0.7965574560094694,0.7784014388126537,0.5076306480118118,-1.1905100215212578,-1.3254414967831893,0.05360786731537488,0.16666666666666666,0.5
5,16,True,12,1.375137513751375,1,6,6,Boys,100,IM,0.8930170248395198,0.1228256805544532,-0.7599213639560726,0.7308672131591482,0.47370827456087905,-1.1905100215212578,-1.3254414967831893,0.05360786731537488,0.20833333333333334,0.5
6,16,True,11,1.223091976516634,1,6,6,Boys,100,IM,1.0040301423388223,-0.029219856680287926,0.02862690309800115,-0.17387109213992039,-0.17195009571396416,-1.1905100215212578,-1.3254414967831893,0.05360786731537488,0.25,0.5
1,16,True,20,1.5096618357487923,2,12,8,Boys,100,IM,0.8134412503488695,0.25735000255187046,-1.3251639270656292,1.5313465256005523,1.0449631504543009,-0.8310219718418876,-1.0238112902275098,0.05360786731537488,0.041666666666666664,1.0
2,16,True,18,1.453699665649077,2,12,8,Boys,100,IM,0.8447557912363939,0.2013878324521552,-1.1027305110271466,1.1983468213165267,0.8073209006338321,-0.8310219718418876,-1.0238112902275098,0.05360786731537488,0.08333333333333333,1.0
3,16,True,16,1.2205541315757353,2,12,8,Boys,100,IM,1.0061177783979904,-0.03175770162118652,0.043455797500565815,-0.1889723938466289,-0.18272700412148327,-0.8310219718418876,-1.0238112902275098,0.05360786731537488,0.125,1.0
4,16,True,14,1.1732957878681216,2,12,8,Boys,100,IM,1.046642478370081,-0.07901604532880024,0.33131080649154426,-0.4701804751549032,-0.3834086271081418,-0.8310219718418876,-1.0238112902275098,0.05360786731537488,0.16666666666666666,1.0
5,16,True,0,1.1471836641046231,2,12,8,Boys,100,IM,1.070466089868825,-0.10512816909229872,0.5005346602619974,-0.6255591796615233,-0.49429324483635734,-0.8310219718418876,-1.0238112902275098,0.05360786731537488,0.20833333333333334,1.0
6,16,True,12,1.0505305179115454,1,12,8,Boys,100,IM,1.1689533910131173,-0.20178131528537646,1.200109560900676,-1.2006882184937635,-0.9047289208050154,-0.8310219718418876,-1.0238112902275098,0.05360786731537488,0.25,0.5
7,16,True,0,1.0163634515702815,2,12,8,Boys,100,IM,1.2082500697739325,-0.23594838162664034,1.4792416908313222,-1.4039973998142972,-1.0498186930678761,-0.8310219718418876,-1.0238112902275098,0.05360786731537488,0.2916666666666667,1.0
8,16,True,11,1.0078613182826044,2,12,8,Boys,100,IM,1.2184426458275188,-0.24445051491431746,1.5516415870320832,-1.4545888594652563,-1.0859228341181062,-0.8310219718418876,-1.0238112902275098,0.05360786731537488,0.3333333333333333,1.0
1,16,True,20,1.4072614691809737,2,14,8,Boys,100,IM,0.8726318727323472,0.15494963598405187,-0.9047211563575938,0.9220189794224797,0.6101220166981077,-0.7111926219487642,-1.0238112902275098,0.05360786731537488,0.041666666666666664,1.0
2,16,True,16,1.2135922330097086,1,14,8,Boys,100,IM,1.0118894780909853,-0.03871960018721321,0.08445332908413039,-0.23039877455365698,-0.21229056885288197,-0.7111926219487642,-1.0238112902275098,0.05360786731537488,0.08333333333333333,0.5
3,16,True,12,1.20962864400629,2,14,8,Boys,100,IM,1.0152051353614289,-0.042683189190631854,0.1080051025470273,-0.2539838850611664,-0.22912187125694775,-0.7111926219487642,-1.0238112902275098,0.05360786731537488,0.125,1.0
4,16,True,18,1.2077294685990339,2,14,8,Boys,100,IM,1.016801562936087,-0.044582364597888,0.11934484532545939,-0.2652848201012643,-0.237186682106489,-0.7111926219487642,-1.0238112902275098,0.05360786731537488,0.16666666666666666,1.0
5,16,True,14,1.194600406164138,2,14,8,Boys,100,IM,1.027976555958694,-0.05771142703278387,0.19872304477448868,-0.3434085579862803,-0.2929389863774402,-0.7111926219487642,-1.0238112902275098,0.05360786731537488,0.20833333333333334,1.0
6,16,True,0,1.1053387863380126,2,14,8,Boys,100,IM,1.1109907898409153,-0.14697304685890922,0.7883896692529743,-0.8745547403635803,-0.6719866916451762,-0.7111926219487642,-1.0238112902275098,0.05360786731537488,0.25,1.0
7,16,True,10,1.0670081092616304,2,14,8,Boys,100,IM,1.150901479207368,-0.1853037239352915,1.0718832387137858,-1.1026392501082571,-0.8347571546444246,-0.7111926219487642,-1.0238112902275098,0.05360786731537488,0.2916666666666667,1.0
8,16,True,11,1.0127607859023697,2,14,8,Boys,100,IM,1.2125481440133967,-0.23955104729455212,1.5097717675424875,-1.4254348565803803,-1.0651173416575932,-0.7111926219487642,-1.0238112902275098,0.05360786731537488,0.3333333333333333,1.0
1,17,True,18,1.4570887367040655,2,12,8,Boys,100,IM,0.8467786711632975,0.20646898829037452,-1.0883615923196042,1.2285819495921668,0.8217125239192375,-0.8310219718418876,-1.0238112902275098,1.1983952274050043,0.041666666666666664,1.0
2,17,True,20,1.4513788098693758,2,12,8,Boys,100,IM,0.8501100166567276,0.2007590614556849,-1.064698382286617,1.1946053553313103,0.7974654324128126,-0.8310219718418876,-1.0238112902275098,1.1983952274050043,0.08333333333333333,1.0
3,17,True,16,1.4080540692762602,1,12,8,Boys,100,IM,0.8762672479384729,0.15743432086256925,-0.8788983627683609,0.9368039552072105,0.6134877773452767,-0.8310219718418876,-1.0238112902275098,1.1983952274050043,0.125,0.5
4,17,True,11,1.3570362328674177,1,12,8,Boys,100,IM,0.9092105533735014,0.10641648445372676,-0.6448955079977249,0.6332252268075808,0.3968415428699693,-0.8310219718418876,-1.0238112902275098,1.1983952274050043,0.16666666666666666,0.5
5,17,True,14,1.3248542660307365,2,12,8,Boys,100,IM,0.9312961401632771,0.07423451761704558,-0.4880171896308942,0.44172826697207085,0.2601814564385545,-0.8310219718418876,-1.0238112902275098,1.1983952274050043,0.20833333333333334,1.0
6,17,True,10,1.318217769575534,1,12,8,Boys,100,IM,0.9359847004873635,0.06759802116184299,-0.45471341254743347,0.4022381729831015,0.23199970534259526,-0.8310219718418876,-1.0238112902275098,1.1983952274050043,0.25,0.5
7,17,True,12,1.3058239749281797,2,12,8,Boys,100,IM,0.944868288469843,0.05520422651448875,-0.3916115191261387,0.32848960417006146,0.1793697012065489,-0.8310219718418876,-1.0238112902275098,1.1983952274050043,0.2916666666666667,1.0
8,17,True,9,1.2523481527864748,2,12,8,Boys,100,IM,0.9852145838902712,0.001728404372783876,-0.10502375317109094,0.010284771730522542,-0.047714321126935216,-0.8310219718418876,-1.0238112902275098,1.1983952274050043,0.3333333333333333,1.0
1,17,True,20,1.3779798814937303,2,12,8,Boys,100,IM,0.8953916387340887,0.12736013308003935,-0.7430540088752953,0.7578492145257789,0.4857783330290703,-0.8310219718418876,-1.0238112902275098,1.1983952274050043,0.041666666666666664,1.0
2,17,True,16,1.2876641771825907,1,12,8,Boys,100,IM,0.9581936704435624,0.037044428768899795,-0.2969586789941965,0.22043076248533547,0.10225447881869532,-0.8310219718418876,-1.0238112902275098,1.1983952274050043,0.08333333333333333,0.5
3,17,True,18,1.2810658467845246,0,12,8,Boys,100,IM,0.9631289971004956,0.030446098370833674,-0.2619020715379209,0.18116777344453888,0.07423479913041246,-0.8310219718418876,-1.0238112902275098,1.1983952274050043,0.125,0.0
4,17,True,14,1.212415130940834,2,12,8,Boys,100,IM,1.0176643566596064,-0.03820461747285697,0.1254734408539176,-0.22733439925715854,-0.21728910953522637,-0.8310219718418876,-1.0238112902275098,1.1983952274050043,0.16666666666666666,1.0
5,17,True,12,1.210214207914801,1,12,8,Boys,100,IM,1.0195151041559563,-0.04040554049888989,0.13861966865002015,-0.2404308663082923,-0.22663528568701213,-0.8310219718418876,-1.0238112902275098,1.1983952274050043,0.20833333333333334,0.5
