id,divsRank,finalRank,swimmer,swimmerage,school,event,seedTime,divsTime,finalTime,qualified,year,points,divsSpeed,divsTimePctOfMean,normed_divsTimePctOfMean,normed_divsSpeed,clipped_divsRank,designation
834,2.0,2.0,461.0,15.0,3,40,32.68,26.95,26.9,True,2017,18,1.855287569573284,0.7100278621229668,-1.4196119348070257,2.0921074456278386,2.0,
835,3.0,5.0,462.0,15.0,49,40,29.66,27.95,28.59,True,2017,12,1.7889087656529516,0.7363739794559154,-1.2906296716299313,1.8101366985053318,3.0,
836,4.0,3.0,616.0,15.0,46,40,29.41,28.22,27.78,True,2017,16,1.7717930545712262,0.7434874311358116,-1.2558044605721155,1.7374308111404522,4.0,
837,5.0,6.0,173.0,15.0,3,40,30.78,28.75,29.22,True,2017,11,1.7391304347826086,0.7574508733222745,-1.1874438610882552,1.598683157358854,5.0,
838,6.0,4.0,463.0,15.0,46,40,31.06,29.01,28.08,True,2017,14,1.723543605653223,0.7643008638288411,-1.1539084726622106,1.532471812843538,6.0,
839,7.0,8.0,401.0,15.0,42,40,31.68,30.05,30.09,True,2017,9,1.6638935108153077,0.7917008258551077,-1.0197669189580325,1.2790839719363385,7.0,
840,8.0,7.0,617.0,15.0,46,40,32.03,30.17,30.08,True,2017,10,1.6572754391779914,0.7948623599350616,-1.004289047376781,1.2509710429006775,8.0,
841,9.0,8.0,534.0,15.0,42,40,30.62,30.44,30.09,True,2017,9,1.6425755584756898,0.8019758116149577,-0.9694638363189657,1.1885273696278895,9.0,
842,10.0,11.0,187.0,15.0,3,40,40.38,30.96,30.52,True,2017,6,1.6149870801033592,0.815675792628091,-0.9023930594668766,1.071334178440599,10.0,
843,11.0,12.0,465.0,15.0,3,40,32.75,31.18,30.9,True,2017,5,1.603592046183451,0.8214719384413397,-0.8740169615679159,1.0229291750642329,11.0,
844,11.0,10.0,327.0,15.0,17,40,38.44,31.18,30.51,True,2017,7,1.603592046183451,0.8214719384413397,-0.8740169615679159,1.0229291750642329,11.0,
845,13.0,13.0,464.0,15.0,46,40,32.16,31.22,31.0,True,2017,4,1.6015374759769379,0.8225257831346576,-0.8688576710408321,1.0142015592903564,13.0,
846,14.0,14.0,618.0,15.0,46,40,32.35,31.34,31.1,True,2017,3,1.595405232929164,0.8256873172146115,-0.8533797994595805,0.9881523831739428,14.0,
847,15.0,17.0,400.0,15.0,5,40,32.81,33.2,33.01,True,2017,0,1.506024096385542,0.8746910954538961,-0.6134727899501845,0.6084699490024521,15.0,
848,16.0,15.0,201.0,15.0,46,40,32.98,33.21,32.37,True,2017,2,1.505570611261668,0.8749545566272255,-0.6121829673184138,0.6065435880011125,16.0,
849,17.0,21.0,175.0,15.0,3,40,35.19,33.25,33.87,True,2017,0,1.5037593984962405,0.8760084013205435,-0.6070236767913302,0.5988497311295973,17.0,
850,18.0,15.0,398.0,15.0,36,40,34.1,33.38,32.37,True,2017,2,1.4979029358897542,0.8794333965738268,-0.5902559825783079,0.573972043688469,18.0,
851,19.0,19.0,469.0,15.0,52,40,36.86,33.49,33.09,True,2017,0,1.492982979994028,0.8823314694804512,-0.5760679336288275,0.553072546291789,19.0,
852,20.0,20.0,619.0,15.0,48,40,33.41,34.02,33.25,True,2017,0,1.469723691945914,0.896294911666914,-0.5077073341449673,0.4542693374190334,20.0,
853,21.0,23.0,178.0,15.0,16,40,37.8,34.24,35.04,True,2017,0,1.4602803738317756,0.9020910574801627,-0.4793312362460064,0.41415503425751615,21.0,
854,22.0,18.0,620.0,15.0,27,40,36.69,34.33,33.05,True,2017,0,1.4564520827264784,0.904462208040128,-0.46772283256006836,0.39789282344005916,22.0,
855,23.0,22.0,466.0,15.0,17,40,37.88,34.89,34.23,True,2017,0,1.4330753797649756,0.9192160337465793,-0.39549276518089505,0.2985908473570458,23.0,
856,24.0,24.0,467.0,15.0,18,40,35.41,34.96,35.14,True,2017,0,1.4302059496567505,0.9210602619598857,-0.38646400675849885,0.28640178543295464,24.0,
857,25.0,,471.0,15.0,17,40,37.19,35.0,,False,2017,0,1.4285714285714286,0.9221141066532036,-0.38130471623141515,0.2794584977508074,24.0,
858,26.0,,472.0,15.0,34,40,38.4,35.14,,False,2017,0,1.4228799089356858,0.9258025630798165,-0.3632471993866217,0.2552814721165562,24.0,
859,27.0,,188.0,15.0,3,40,40.03,35.97,,False,2017,0,1.3900472616068946,0.9476698404661639,-0.2561919209496332,0.11581155776829107,24.0,
860,28.0,,176.0,15.0,43,40,39.31,36.12,,False,2017,0,1.3842746400885937,0.951621758066106,-0.23684458147306964,0.0912900191710553,24.0,
861,29.0,,621.0,15.0,3,40,42.28,36.24,,False,2017,0,1.379690949227373,0.9547832921460601,-0.22136670989181748,0.07181894315907687,24.0,
862,30.0,,177.0,15.0,17,40,37.06,36.31,,False,2017,0,1.3770311209033324,0.9566275203593665,-0.21233795146942075,0.06052024936749409,24.0,
863,31.0,,181.0,15.0,3,40,38.75,36.41,,False,2017,0,1.3732491073880804,0.9592621320926612,-0.19943972515171204,0.04445462128231601,24.0,
864,32.0,,189.0,15.0,3,40,39.81,37.0,,False,2017,0,1.3513513513513513,0.9748063413191009,-0.12334018987722625,-0.04856493112470729,24.0,
865,33.0,,179.0,15.0,34,40,38.17,37.47,,False,2017,0,1.3344008540165466,0.9871890164655869,-0.06271852618399153,-0.12056900645166464,24.0,
866,34.0,,476.0,15.0,3,40,40.36,37.49,,False,2017,0,1.3336889837289942,0.9877159388122458,-0.06013888092044968,-0.12359296266932063,24.0,
867,35.0,,475.0,15.0,52,40,36.96,37.51,,False,2017,0,1.3329778725673154,0.9882428611589048,-0.057559235656907834,-0.12661369419359458,24.0,
868,36.0,,622.0,15.0,3,40,43.27,37.75,,False,2017,0,1.3245033112582782,0.9945659293188125,-0.02660349249440514,-0.1626128120251339,24.0,
869,37.0,,185.0,15.0,26,40,39.72,37.88,,False,2017,0,1.3199577613516367,0.9979909245720959,-0.00983579828138233,-0.1819218689463263,24.0,
870,38.0,,193.0,15.0,5,40,35.78,38.31,,False,2017,0,1.3051422605063951,1.0093197550252637,0.04562657488476762,-0.24485668541787278,24.0,
871,39.0,,474.0,15.0,34,40,41.1,38.53,,False,2017,0,1.2976901116013495,1.0151159008385124,0.07400267278372846,-0.27651269411826834,24.0,
872,40.0,,623.0,15.0,34,40,38.68,39.11,,False,2017,0,1.2784454103809768,1.0303966488916227,0.14881238542644362,-0.3582623259400576,24.0,
873,41.0,,550.0,15.0,16,40,39.3,39.36,,False,2017,0,1.2703252032520325,1.0369831782248597,0.1810579512207164,-0.39275618144378116,24.0,
874,42.0,,624.0,15.0,27,40,46.04,39.69,,False,2017,0,1.2597631645250693,1.0456773969447328,0.22362209806915767,-0.437622701704572,24.0,
875,43.0,,473.0,15.0,33,40,40.15,40.22,,False,2017,0,1.2431626056688214,1.0596408391311958,0.2919826975530185,-0.5081402721772991,24.0,
876,44.0,,186.0,15.0,42,40,41.04,40.79,,False,2017,0,1.2257906349595489,1.0746581260109764,0.3655025875639619,-0.5819347256863276,24.0,
877,45.0,,192.0,15.0,16,40,42.47,41.65,,False,2017,0,1.2004801920768309,1.0973157869173122,0.4764273338962629,-0.6894510421630015,24.0,
878,46.0,,191.0,15.0,42,40,42.95,42.47,,False,2017,0,1.177301624676242,1.1189196031303301,0.5821927897014801,-0.7879113575223673,24.0,
879,47.0,,196.0,15.0,48,40,43.6,43.01,,False,2017,0,1.162520344106022,1.1331465064901225,0.6518432118171117,-0.8507008095711666,24.0,
880,48.0,,625.0,15.0,27,40,48.16,44.87,,False,2017,0,1.1143302874972143,1.182150284729407,0.891750221326507,-1.055407515075681,24.0,
881,49.0,,626.0,15.0,48,40,43.13,46.17,,False,2017,0,1.0829542993285683,1.2164002372622404,1.059427163456731,-1.1886896820191877,24.0,
882,50.0,,202.0,15.0,17,40,47.0,46.23,,False,2017,0,1.0815487778498811,1.2179810043022172,1.067166099247356,-1.1946602014928112,24.0,
883,51.0,,194.0,15.0,39,40,70.9,50.42,,False,2017,0,0.9916699722332407,1.3283712359272724,1.6076017819593826,-1.5764566858136118,24.0,
884,52.0,,200.0,15.0,33,40,57.15,52.29,,False,2017,0,0.9562057754828839,1.3776384753398863,1.8487986141005486,-1.7271051679073763,24.0,
885,53.0,,627.0,15.0,43,40,46.25,52.38,,False,2017,0,0.9545628102329132,1.3800096258998518,1.8604070177864878,-1.7340843255852785,24.0,
886,54.0,,199.0,15.0,39,40,66.89,54.68,,False,2017,0,0.9144111192392099,1.4406056957656335,2.157066223093804,-1.9046448304312937,24.0,
887,,,478.0,15.0,46,40,46.72,,,False,2017,0,,,,,,
888,,,628.0,15.0,3,40,54.07,,,False,2017,0,,,,,,
889,,,203.0,15.0,5,40,37.84,,,False,2017,0,,,,,,
890,,,207.0,15.0,3,40,52.98,,,False,2017,0,,,,,,
891,,,329.0,15.0,3,40,52.22,,,False,2017,0,,,,,,
892,,,206.0,15.0,33,40,48.07,,,False,2017,0,,,,,,
893,,,629.0,15.0,46,40,37.97,,,False,2017,0,,,,,,
894,,,630.0,15.0,17,40,37.55,,,False,2017,0,,,,,,
895,,,204.0,15.0,3,40,48.38,,,False,2017,0,,,,,,
896,,,205.0,15.0,3,40,40.25,,,False,2017,0,,,,,,
1609,1.0,1.0,242.0,15.0,17,40,27.63,26.63,26.4,True,2016,20,1.877581674802854,0.7015971045764232,-1.4608862590236957,2.186810651120279,1.0,
1610,2.0,2.0,480.0,15.0,27,40,31.03,28.04,28.02,True,2016,18,1.783166904422254,0.7387451300158808,-1.2790212679439927,1.7857458266385122,2.0,
1611,3.0,3.0,843.0,15.0,45,40,30.61,28.31,28.96,True,2016,16,1.7661603673613564,0.745858581695777,-1.244196056886177,1.7135036999683289,3.0,
1612,4.0,5.0,408.0,15.0,3,40,31.17,28.88,29.17,True,2016,12,1.7313019390581719,0.7608758685755577,-1.1706761668752335,1.5654284637233058,4.0,
1613,5.0,8.0,482.0,14.0,33,40,30.89,29.12,30.16,True,2016,9,1.717032967032967,0.7671989367354655,-1.1397204237127303,1.5048152488867428,5.0,
1614,6.0,10.0,544.0,15.0,39,40,31.0,30.07,30.28,True,2016,7,1.6627868307283007,0.7922277482017667,-1.0171872736944907,1.274382901827671,6.0,
1615,7.0,4.0,842.0,15.0,26,40,28.97,30.15,29.14,True,2016,14,1.658374792703151,0.7943354375884025,-1.0068686926403234,1.255640990482334,7.0,
1616,8.0,9.0,481.0,15.0,48,40,30.93,30.19,30.25,True,2016,8,1.6561775422325273,0.7953892822817206,-1.0017094021132391,1.246307282728868,8.0,
1617,9.0,13.0,501.0,15.0,3,40,28.16,30.52,31.59,True,2016,4,1.6382699868938402,0.8040835010015935,-0.9591452552647983,1.1702377174494523,9.0,
1618,10.0,7.0,333.0,14.0,5,40,31.33,30.66,30.14,True,2016,10,1.6307893020221786,0.8077719574282064,-0.9410877384200049,1.1384604907193343,10.0,
1619,11.0,6.0,479.0,14.0,5,40,31.25,30.88,29.71,True,2016,11,1.6191709844559585,0.813568103241455,-0.9127116405210446,1.0891069999817562,11.0,
1620,12.0,11.0,500.0,15.0,46,40,32.4,31.01,31.04,True,2016,6,1.6123831022250885,0.8169930984947384,-0.8959439463080218,1.0602727319477139,12.0,
1621,13.0,,406.0,15.0,38,40,,31.8,,True,2016,0,1.572327044025157,0.8378065311877679,-0.7940479583981169,0.8901184659718901,13.0,
1622,14.0,15.0,735.0,14.0,48,40,35.82,31.96,32.62,True,2016,2,1.5644555694618272,0.8420219099610396,-0.7734107962897822,0.8566812023803102,14.0,
1623,15.0,14.0,882.0,15.0,52,40,31.9,32.15,32.11,True,2016,3,1.5552099533437014,0.8470276722542999,-0.7489041662861344,0.8174067182006205,15.0,
1624,16.0,16.0,212.0,15.0,36,40,36.91,32.43,32.84,True,2016,1,1.5417823003391922,0.8544045851075255,-0.712789132596548,0.7603673452958687,16.0,
1625,17.0,12.0,651.0,15.0,27,40,37.87,32.87,31.57,False,2016,5,1.5211439002129603,0.8659968767340229,-0.6560369367986263,0.6726974151478157,17.0,
1626,18.0,,844.0,15.0,45,40,38.92,32.94,,False,2016,0,1.5179113539769278,0.8678411049473294,-0.6470081783762296,0.6589658709883864,18.0,
1627,19.0,,736.0,14.0,3,40,33.72,32.96,,False,2016,0,1.5169902912621358,0.8683680272939883,-0.6444285331126878,0.6550532855469813,19.0,
1628,20.0,,483.0,15.0,3,40,31.83,33.29,,False,2016,0,1.5019525382997898,0.8770622460138614,-0.6018643862642464,0.5911743635506543,20.0,
1629,21.0,,546.0,15.0,3,40,33.62,33.68,,False,2016,0,1.484560570071259,0.8873372317737114,-0.5515613036251796,0.5172949625114982,21.0,
1630,22.0,,655.0,15.0,3,40,34.28,33.7,,False,2016,0,1.4836795252225519,0.8878641541203705,-0.5489816583616373,0.5135523690996533,22.0,
1631,23.0,,361.0,15.0,38,40,37.63,33.71,,False,2016,0,1.483239394838327,0.8881276152936999,-0.5476918357298667,0.5116827377423275,23.0,
1632,24.0,,883.0,15.0,44,40,38.94,34.04,,False,2016,0,1.4688601645123385,0.8968218340135728,-0.5051276888814259,0.4506011562945541,24.0,
1633,25.0,,737.0,14.0,3,40,46.0,34.33,,False,2016,0,1.4564520827264784,0.904462208040128,-0.46772283256006836,0.39789282344005916,24.0,
1634,25.0,,846.0,15.0,42,40,40.4,34.33,,False,2016,0,1.4564520827264784,0.904462208040128,-0.46772283256006836,0.39789282344005916,24.0,
1635,27.0,,633.0,15.0,38,40,34.82,34.46,,False,2016,0,1.4509576320371445,0.9078872032934113,-0.4509551383470461,0.37455292765406845,24.0,
1636,28.0,,255.0,15.0,34,40,34.0,34.51,,False,2016,0,1.4488554042306578,0.9092045091600587,-0.4445060251881917,0.365622866999041,24.0,
1637,29.0,,798.0,15.0,5,40,35.81,34.96,,False,2016,0,1.4302059496567505,0.9210602619598857,-0.38646400675849885,0.28640178543295464,24.0,
1638,30.0,,740.0,15.0,55,40,42.04,34.98,,False,2016,0,1.429388221841052,0.9215871843065446,-0.383884361494957,0.2829281566611545,24.0,
1639,31.0,,639.0,14.0,48,40,36.64,35.06,,False,2016,0,1.426126640045636,0.9236948736931806,-0.3735657804407891,0.26907327225018485,24.0,
1640,32.0,,845.0,14.0,34,40,35.0,35.07,,False,2016,0,1.42571998859424,0.92395833486651,-0.3722759578090184,0.2673458561655832,24.0,
1641,33.0,,884.0,15.0,43,40,38.06,35.27,,False,2016,0,1.4176353841791889,0.9292275583330999,-0.3464795051735989,0.23300323755139618,24.0,
1642,34.0,,223.0,15.0,33,40,36.65,35.28,,False,2016,0,1.417233560090703,0.9294910195064293,-0.34518968254182825,0.2312963276381323,24.0,
1643,35.0,,489.0,15.0,52,40,35.81,35.61,,False,2016,0,1.4040999719180005,0.9381852382263023,-0.3026255356933875,0.17550611373339114,24.0,
1644,36.0,,634.0,15.0,42,40,39.52,35.77,,False,2016,0,1.3978194017332959,0.9424006169995742,-0.28198837358505163,0.14882685826711342,24.0,
1645,37.0,,847.0,14.0,5,40,39.55,35.78,,False,2016,0,1.397428731134712,0.9426640781729037,-0.280698550953281,0.14716732730157045,24.0,
1646,38.0,,885.0,15.0,3,40,35.97,35.93,,False,2016,0,1.3915947676036737,0.9466159957728459,-0.2613512114767169,0.12238521375962337,24.0,
1647,39.0,,636.0,15.0,35,40,38.12,36.06,,False,2016,0,1.386577925679423,0.9500409910261293,-0.24458351726369462,0.10107415387258054,24.0,
1648,40.0,,886.0,15.0,3,40,44.38,36.45,,False,2016,0,1.371742112482853,0.9603159767859792,-0.19428043462462782,0.038053052494683784,24.0,
1649,41.0,,261.0,15.0,3,40,35.91,36.51,,False,2016,0,1.3694878115584772,0.961896743825956,-0.18654149883400284,0.02847699992452727,24.0,
1650,42.0,,887.0,15.0,49,40,42.72,36.73,,False,2016,0,1.3612850530901173,0.9676928896392047,-0.15816540093504197,-0.006367525694899443,24.0,
1651,43.0,,503.0,15.0,48,40,37.77,36.8,,False,2016,0,1.358695652173913,0.9695371178525112,-0.14913664251264525,-0.017367050661003157,24.0,
1652,44.0,,888.0,14.0,34,40,40.0,36.82,,False,2016,0,1.3579576317218902,0.9700640401991703,-0.14655699724910287,-0.0205020902513269,24.0,
1653,45.0,,487.0,15.0,33,40,35.9,36.92,,False,2016,0,1.3542795232936078,0.9726986519324652,-0.13365877093139308,-0.036126339563880526,24.0,
1654,45.0,,889.0,15.0,48,40,38.68,36.92,,False,2016,0,1.3542795232936078,0.9726986519324652,-0.13365877093139308,-0.036126339563880526,24.0,
1655,47.0,,890.0,15.0,48,40,39.26,37.74,,False,2016,0,1.3248542660307365,0.9943024681454831,-0.027893315126175794,-0.16112199005258013,24.0,
1656,48.0,,891.0,15.0,27,40,35.75,38.03,,False,2016,0,1.3147515119642388,1.0019428421720382,0.009511541195181784,-0.20403751344080345,24.0,
1657,49.0,,661.0,15.0,46,40,37.78,38.93,,False,2016,0,1.2843565373747752,1.025654347771692,0.12559557805456648,-0.33315242946199225,24.0,
1658,50.0,,340.0,15.0,3,40,43.4,38.97,,False,2016,0,1.2830382345393894,1.0267081924650099,0.13075486858165017,-0.3387524525638486,24.0,
1659,51.0,,746.0,15.0,3,40,39.88,39.05,,False,2016,0,1.2804097311139566,1.0288158818516457,0.14107344963581753,-0.34991808121200685,24.0,
1660,52.0,,228.0,15.0,26,40,45.0,39.34,,False,2016,0,1.2709710218607015,1.036456255878201,0.17847830595717512,-0.39001280637768937,24.0,
1661,53.0,,744.0,15.0,55,40,42.22,39.4,,False,2016,0,1.2690355329949239,1.0380370229181777,0.1862172417478001,-0.39823457611891017,24.0,
1662,54.0,,490.0,14.0,43,40,39.06,40.02,,False,2016,0,1.249375312343828,1.0543716156646061,0.2661862449176,-0.4817492943448707,24.0,
1663,55.0,,217.0,15.0,36,40,43.27,40.34,,False,2016,0,1.2394645513138323,1.0628023732111496,0.30746056913426956,-0.523849249859805,24.0,
1664,56.0,,263.0,15.0,3,40,43.25,40.6,,False,2016,0,1.2315270935960592,1.0696523637177162,0.3409959575603141,-0.5575668035177465,24.0,
1665,57.0,,743.0,14.0,34,40,40.0,40.66,,False,2016,0,1.2297097884899164,1.071233130757693,0.3487348933509391,-0.565286540064124,24.0,
1666,58.0,,216.0,14.0,38,40,45.02,40.85,,False,2016,0,1.2239902080783354,1.0762388930509534,0.373241523354588,-0.5895827651635758,24.0,
1667,59.0,,644.0,15.0,16,40,47.87,40.97,,False,2016,0,1.22040517451794,1.0794004271309072,0.38871939493583907,-0.6048116414280107,24.0,
1668,60.0,,892.0,15.0,52,40,39.75,41.23,,False,2016,0,1.212709192335678,1.0862504176374739,0.4222547833618836,-0.6375034303366868,24.0,
1669,62.0,,342.0,15.0,3,40,43.41,41.87,,False,2016,0,1.1941724385001196,1.103111932730561,0.5048034317952237,-0.7162457700527151,24.0,
1670,63.0,,260.0,15.0,42,40,45.32,42.16,,False,2016,0,1.1859582542694498,1.1107523067571161,0.5422082881165813,-0.7511388312067503,24.0,
1671,64.0,,491.0,14.0,33,40,47.03,42.67,,False,2016,0,1.1717834544176235,1.12418882659692,0.6079892423368998,-0.8113520117474615,24.0,
1672,65.0,,241.0,14.0,46,40,42.06,42.87,,False,2016,0,1.166316771635176,1.1294580500635096,0.6337856949723182,-0.8345739521472688,24.0,
1673,66.0,,801.0,15.0,34,40,42.0,43.16,,False,2016,0,1.1584800741427248,1.1370984240900648,0.6711905512936758,-0.8678634861010843,24.0,
1674,67.0,,747.0,15.0,30,40,41.0,43.31,,False,2016,0,1.154467790348649,1.141050341690007,0.6905378907702399,-0.8849072800875034,24.0,
1675,68.0,,225.0,15.0,3,40,42.53,44.26,,False,2016,0,1.1296882060551288,1.1660791531563084,0.81307104078848,-0.9901685605561149,24.0,
1676,69.0,,893.0,14.0,52,40,47.4,44.39,,False,2016,0,1.1263798152737103,1.1695041484095916,0.8298387350015017,-1.004222285018059,24.0,
1677,70.0,,750.0,14.0,39,40,56.0,50.37,,False,2016,0,0.9926543577526306,1.3270539300606248,1.601152668800527,-1.5722751112150084,24.0,
1678,71.0,,754.0,15.0,33,40,57.8,51.38,,False,2016,0,0.9731413001167769,1.353663508566903,1.7314247546093933,-1.6551646951675878,24.0,
1679,72.0,,748.0,15.0,39,40,61.0,52.54,,False,2016,0,0.951655881233346,1.3842250046731235,1.8810441798948225,-1.746432679177546,24.0,
1680,73.0,,753.0,14.0,27,40,59.43,53.27,,False,2016,0,0.9386146048432513,1.403457670326176,1.9752012320141017,-1.8018307615467242,24.0,
1681,74.0,,495.0,15.0,35,40,59.69,54.58,,False,2016,0,0.9160864785635764,1.4379710840323388,2.144167996776095,-1.8975280658544984,24.0,
1682,75.0,,271.0,15.0,3,40,75.53,63.1,,False,2016,0,0.7923930269413629,1.6624400037090614,3.24309687904494,-2.4229659000453285,24.0,
1683,,,752.0,14.0,3,40,46.16,,,False,2016,0,,,,,,
1684,,,800.0,15.0,34,40,56.0,,,False,2016,0,,,,,,
1685,,,758.0,15.0,3,40,34.09,,,False,2016,0,,,,,,
1686,,,34.0,14.0,39,40,54.0,,,False,2016,0,,,,,,
1687,,,894.0,15.0,48,40,31.28,,,False,2016,0,,,,,,
1688,,,756.0,14.0,3,40,49.12,,,False,2016,0,,,,,,
1689,,,755.0,15.0,27,40,36.17,,,False,2016,0,,,,,,
1690,,,895.0,15.0,3,40,44.38,,,False,2016,0,,,,,,
1691,,,848.0,14.0,5,40,41.15,,,False,2016,0,,,,,,
1692,,,663.0,15.0,55,40,46.0,,,False,2016,0,,,,,,
1693,,,220.0,15.0,33,40,41.26,,,False,2016,0,,,,,,
1694,,,896.0,14.0,3,40,54.07,,,False,2016,0,,,,,,
1695,,,881.0,15.0,52,40,35.03,,,False,2016,0,,,,,,
3456,1.0,1.0,1470.0,15.0,3,40,26.2,26.32,25.73,True,2018,20,1.8996960486322187,0.6934298082032091,-1.5008707606085951,2.280750374985993,1.0,
3457,2.0,2.0,1515.0,15.0,26,40,28.25,27.06,26.6,True,2018,18,1.8477457501847747,0.7129259350295911,-1.4054238858575452,2.0600705253755054,2.0,
3458,3.0,3.0,1520.0,15.0,42,40,32.03,29.17,28.62,True,2018,16,1.7140898183064792,0.7685162426021129,-1.1332713105538754,1.4923130373932,3.0,
3459,4.0,4.0,1314.0,15.0,48,40,27.86,29.67,29.15,True,2018,14,1.6852039096730704,0.7816893012685873,-1.0687801789653282,1.3696084877835035,4.0,
3460,5.0,5.0,1556.0,15.0,52,40,30.22,30.27,29.61,True,2018,12,1.6518004625041296,0.7974969716683564,-0.9913908210590717,1.2277138708512996,5.0,
3461,6.0,6.0,1557.0,15.0,48,40,31.06,30.66,30.0,True,2018,11,1.6307893020221786,0.8077719574282064,-0.9410877384200049,1.1384604907193343,6.0,
3462,7.0,7.0,1319.0,15.0,16,40,33.23,31.93,30.91,True,2018,10,1.5659254619480112,0.8412315264410511,-0.7772802641850952,0.8629251636757941,7.0,
3463,8.0,10.0,1558.0,15.0,17,40,35.27,32.29,32.37,True,2018,7,1.5484670176525241,0.8507161286809127,-0.7308466494413409,0.7887633787255343,8.0,
3464,9.0,8.0,1318.0,15.0,34,40,34.83,32.72,31.34,True,2018,9,1.528117359413203,0.8620449591340806,-0.6753842762751905,0.7023199962217485,9.0,
3465,10.0,9.0,1519.0,15.0,33,40,31.12,32.74,31.72,True,2018,8,1.5271838729383016,0.8625718814807397,-0.672804631011648,0.6983546358474851,10.0,
3466,11.0,14.0,1559.0,15.0,45,40,34.31,33.37,33.6,True,2018,3,1.4983518130056939,0.8791699354004973,-0.5915458052100792,0.5758788303172189,11.0,
3467,12.0,13.0,1474.0,15.0,3,40,37.5,34.36,33.14,True,2018,4,1.4551804423748544,0.9052525915601165,-0.4638533646647553,0.3924910180618109,12.0,
3468,13.0,15.0,1324.0,15.0,52,40,36.31,34.48,34.01,True,2018,2,1.4501160092807426,0.9084141256400703,-0.4483754930835042,0.3709777954823173,13.0,
3469,14.0,17.0,1408.0,15.0,3,40,36.91,34.59,34.67,True,2018,0,1.445504481063891,0.9113121985466948,-0.43418744413402327,0.351388469072598,14.0,
3470,15.0,16.0,1472.0,15.0,3,40,35.93,34.91,34.06,True,2018,1,1.4322543683758238,0.9197429560932382,-0.3929131199173537,0.295103270282396,15.0,
3471,16.0,23.0,1477.0,15.0,52,40,35.44,34.97,39.44,True,2018,0,1.4297969688304262,0.9213237231332151,-0.3851741841267282,0.2846644743886661,16.0,
3472,17.0,24.0,1332.0,15.0,3,40,50.16,35.29,45.43,True,2018,0,1.4168319637291018,0.9297544806797587,-0.34389985991005756,0.22959038508667795,17.0,
3473,17.0,12.0,1320.0,15.0,42,40,35.12,35.29,33.02,True,2018,5,1.4168319637291018,0.9297544806797587,-0.34389985991005756,0.22959038508667795,17.0,
3474,19.0,,1560.0,15.0,52,40,38.57,35.75,,True,2018,0,1.3986013986013985,0.9418736946529151,-0.28456801884859406,0.15214870542499545,19.0,
3475,20.0,11.0,1429.0,15.0,5,40,36.41,36.14,32.68,True,2018,6,1.3835085777531821,0.9521486804127651,-0.23426493620952724,0.08803586036883197,20.0,
3476,21.0,21.0,1561.0,15.0,16,40,40.83,37.06,36.02,True,2018,0,1.3491635186184565,0.9763871083590779,-0.11560125408660017,-0.0578586332380179,21.0,
3477,22.0,18.0,1323.0,15.0,16,40,43.16,37.18,34.81,True,2018,0,1.3448090371167294,0.9795486424390317,-0.10012338250534909,-0.07635605003158923,22.0,
3478,23.0,19.0,1562.0,15.0,52,40,40.06,37.82,34.92,True,2018,0,1.3220518244315178,0.9964101575321189,-0.01757473407200841,-0.1730264912612385,23.0,
3479,24.0,22.0,1326.0,15.0,55,40,41.96,38.36,38.66,True,2018,0,1.3034410844629822,1.010637060891911,0.05207568804362196,-0.2520831169233841,24.0,
3480,25.0,20.0,1328.0,15.0,49,40,40.25,38.57,35.62,False,2018,0,1.2963443090484832,1.0161697455318304,0.07916196331081216,-0.2822295333636175,24.0,
3481,26.0,,1329.0,15.0,3,40,39.99,38.94,,False,2018,0,1.2840267077555214,1.0259178089450214,0.1268854006863371,-0.33455351382433984,24.0,
3482,27.0,,1327.0,15.0,45,40,38.18,39.5,,False,2018,0,1.2658227848101267,1.0406716346514726,0.19911546806550987,-0.4118820200691056,24.0,
3483,28.0,,1563.0,15.0,49,40,39.91,39.59,,False,2018,0,1.262945188178833,1.0430427852114381,0.210723871751449,-0.4241057725943385,24.0,
3484,29.0,,1478.0,15.0,45,40,38.13,39.77,,False,2018,0,1.257229067136032,1.047785086331369,0.23394067912332614,-0.44838730262937376,24.0,
3485,30.0,,1479.0,15.0,45,40,46.98,39.79,,False,2018,0,1.2565971349585323,1.0483120086780278,0.23652032438686746,-0.4510716894772326,24.0,
3486,31.0,,1564.0,15.0,49,40,40.97,39.94,,False,2018,0,1.2518778167250877,1.05226392627797,0.25586766386343157,-0.47111889746534824,24.0,
3487,32.0,,1565.0,15.0,38,40,41.32,40.05,,False,2018,0,1.2484394506866419,1.0551619991845944,0.27005571281291196,-0.48572474426404677,24.0,
3488,33.0,,1336.0,15.0,17,40,45.93,40.98,,False,2018,0,1.2201073694485116,1.0796638883042367,0.3900092175676097,-0.6060766885961457,24.0,
3489,34.0,,1338.0,15.0,46,40,41.21,41.62,,False,2018,0,1.201345506967804,1.0965254033973237,0.47255786600094984,-0.6857752680921583,24.0,
3490,35.0,,1335.0,15.0,45,40,45.66,42.04,,False,2018,0,1.1893434823977165,1.1075907726771623,0.5267304165353303,-0.7367587091175798,24.0,
3491,36.0,,1331.0,15.0,46,40,43.56,42.25,,False,2018,0,1.183431952662722,1.1131234573170816,0.5538166918025205,-0.7618703164013433,24.0,
3492,37.0,,1526.0,15.0,16,40,43.77,42.34,,False,2018,0,1.1809163911195086,1.115494607877047,0.5654250954884584,-0.7725561788435744,24.0,
