id,divsRank,finalRank,swimmer,swimmerage,school,event,seedTime,divsTime,finalTime,qualified,year,points,divsSpeed,numRelays,numEvents,seedSpeed,teamSize,gender,distance,stroke,seedTimePctOfMean,divsTimePctOfMean,divsTimePctOfSeed,seedSpeedDiffFromMean,divsSpeedDiffFromMean,normed_seedTimePctOfMean,normed_divsTimePctOfMean,normed_seedSpeedDiffFromMean,normed_divsSpeedDiffFromMean,normed_divsTimePctOfSeed,normed_seedSpeed,normed_divsSpeed,normed_divsRank,normed_distance,normed_teamSize,clipped_divsRank,log_teamSize
2899,9.0,,1383,15,52,9,116.32,106.12,,False,2018,0,0.9423294383716547,1,2,0.859697386519945,37,Girls,100,Breaststroke,1.0220543010280292,0.9423928677336945,0.9123108665749657,-0.0617745671365344,0.025385717822495768,0.3699858539553144,-1.5654722402640717,-1.1071716231544215,0.5806013257877697,-7.104660704463588,-3.4352688394815236,-3.2585553368377895,-0.03246503413013629,0.008530456072310169,-0.009684686010117016,0.375,3.6109179126442243
2900,10.0,,1384,15,49,9,113.44,106.25999999999999,,False,2018,0,0.9410878976096368,2,2,0.8815232722143865,39,Girls,100,Breaststroke,0.9967489675775415,0.9436361300921821,0.936706629055007,-0.03994868144209285,0.02414417706047789,-0.05453974739580355,-1.5316866197513153,-0.715991200348898,0.5522058233447243,-4.4074341568589706,-3.132772702355214,-3.2777278903483,-0.027854940300194145,0.008530456072310169,-0.008224187050404378,0.4166666666666667,3.6635616461296463
2901,11.0,,1385,15,49,9,108.97,107.27000000000001,,False,2018,0,0.9322270905192503,2,2,0.9176837661741764,39,Girls,100,Breaststroke,0.9574729812845971,0.9526053799641293,0.9843993759750391,-0.0037881874823030293,0.015283369970091387,-0.7134388578261835,-1.2879475003378298,-0.06789482918309572,0.34954870802497773,0.8655366398579099,-2.6316058817940045,-3.4145613341497194,-0.023244846470252007,0.008530456072310169,-0.008224187050404378,0.4583333333333333,3.6635616461296463
2902,12.0,,1386,15,33,9,111.19,110.25999999999999,,False,2018,0,0.906947215672048,2,2,0.8993614533681087,59,Girls,100,Breaststroke,0.976979175819348,0.9791579117632598,0.9916359384836765,-0.022110500288370694,-0.009996504877111012,-0.38620037345136415,-0.5663831765296024,-0.3962815059298693,-0.2286318640062763,1.6656202005855403,-2.885544206435138,-3.804947029146348,-0.01863475264030987,0.008530456072310169,0.006380802546722014,0.5,4.07753744390572
2903,13.0,,1387,15,46,9,110.47,113.82,,False,2018,0,0.8785802143735724,2,2,0.9052231375033946,33,Girls,100,Breaststroke,0.9706528424567261,1.010772297450519,1.0303249751063637,-0.016248816153084822,-0.03836350617558659,-0.49233177378914317,0.29273688793772346,-0.2912238642609443,-0.8774186612786918,5.943129328055233,-2.804304121482704,-4.243005824287146,-0.01402465881036773,0.008530456072310169,-0.012605683929542295,0.5416666666666666,3.4965075614664802
2904,14.0,,1388,15,5,9,47.22,114.25,,False,2018,0,0.87527352297593,2,2,2.117746717492588,44,Girls,100,Breaststroke,0.4149020296986205,1.01459088898016,2.419525624735282,1.1962747638361084,-0.041670197573228984,-9.815680484017676,0.3965070080840593,21.440562571449874,-0.9530465959648986,159.53492114822058,14.000681676399683,-4.294069566778373,-0.009414564980425592,0.008530456072310169,-0.00457293965112278,0.5833333333333334,3.784189633918261
2905,15.0,,1389,15,5,9,129.63,125.81,,False,2018,0,0.7948493760432398,2,2,0.7714263673532361,44,Girls,100,Breaststroke,1.139003602495387,1.1172488380095749,0.9705315127671065,-0.15004558630324327,-0.12209434450591916,2.331942712977316,3.1862339589948108,-2.689233175318669,-2.792441749608799,-0.6677119656565511,-4.658662139160172,-5.536023361431107,-0.004804471150483453,0.008530456072310169,-0.00457293965112278,0.625,3.784189633918261
2906,16.0,,1390,15,39,9,132.37,133.37,,False,2018,0,0.7497938067031567,1,2,0.7554581853894387,30,Girls,100,Breaststroke,1.1630788155698093,1.184385005367912,1.0075545818538945,-0.16601376826704073,-0.1671499138460023,2.735831653151645,5.01065746668385,-2.9754272963492134,-3.8229157931591358,3.425605670813382,-4.879973357802212,-6.2317961790027745,-0.00019437732054131512,0.008530456072310169,-0.014796432369111254,0.6666666666666666,3.4011973816621555
2907,17.0,,1391,15,10,9,134.9,136.16,,False,2018,0,0.7344300822561692,2,2,0.7412898443291327,16,Girls,100,Breaststroke,1.1853088480801335,1.2091614480834887,1.009340252038547,-0.18018210932734668,-0.18251363829298972,3.1087656015607856,5.683956618330995,-3.229363275123025,-4.174302302901797,3.623031639001561,-5.076339658818904,-6.469051239885231,0.004415716509400824,0.008530456072310169,-0.025019925087099725,0.7083333333333334,2.772588722239781
2908,18.0,,1392,15,33,9,138.19,137.66,,False,2018,0,0.7264274298997531,2,2,0.7236413633403286,59,Girls,100,Breaststroke,1.2142166769176697,1.222482116210143,0.9961647007742962,-0.1978305903161508,-0.1905162906494059,3.5937271392153596,6.045945409539139,-3.545673016304975,-4.357332406696477,2.166325923066797,-5.320939002918831,-6.592632587532672,0.009025810339342962,0.008530456072310169,0.006380802546722014,0.75,4.07753744390572
2909,19.0,,1393,15,46,9,139.87,140.77,,False,2018,0,0.7103786318107551,1,2,0.7149495960534782,33,Girls,100,Breaststroke,1.2289781214304543,1.250100301459406,1.0064345463644813,-0.2065223576030012,-0.20656508873840385,3.841367073336847,6.796468836644026,-3.7014535994985933,-4.724387359127849,3.3017731216657116,-5.441402660883586,-6.840466931401165,0.0136359041692851,0.008530456072310169,-0.012605683929542295,0.7916666666666666,3.4965075614664802
2910,20.0,,1394,15,10,9,168.5,150.27,,False,2018,0,0.6654688227856524,2,2,0.5934718100890207,16,Girls,100,Breaststroke,1.480537738335823,1.3344645329282159,0.8918100890207715,-0.32800014356745866,-0.2514748977635065,8.06156428399049,9.089064514295597,-5.878672537612859,-5.7515276922542125,-9.371252761627114,-7.125025562393756,-7.533988838230177,0.01824599799922724,0.008530456072310169,-0.025019925087099725,0.8333333333333334,2.772588722239781
2911,21.0,,1395,15,3,9,153.35,152.41,,False,2018,0,0.6561249261859459,0,2,0.6521030322791002,122,Girls,100,Breaststroke,1.34742114049732,1.3534686861222422,0.9938702314965765,-0.2693689213773792,-0.2608187943632131,5.828382735216381,9.605501856419206,-4.827838376424117,-5.965233634774616,1.9126464796146032,-6.312425401475192,-7.678282415239588,0.022856091829169378,0.008530456072310169,0.05238651977767014,0.875,4.804021044733257
2912,,,1396,15,10,9,162.66,,,False,2018,0,,1,2,0.6147792942333702,16,Girls,100,Breaststroke,1.4292241455056673,,,-0.3066926594231092,,7.200720703472946,,-5.496783308777059,,,-6.8297142180670845,,,0.008530456072310169,-0.025019925087099725,,2.772588722239781
290,1.0,1.0,290,16,26,10,87.09,84.0,82.45,True,2017,20,1.1904761904761905,2,2,1.1482374555057986,15,Girls,100,Breaststroke,0.7954726801147773,0.7804544474754156,0.9645194626248708,0.17560921573865307,0.23761169286534212,-3.431177211590281,-5.966144371878421,3.147404335517409,5.434459835445016,-1.3324118807518408,0.5637558734815763,0.5734629333082639,-0.06934578476967339,0.008530456072310169,-0.025750174566956045,0.041666666666666664,2.70805020110221
291,2.0,2.0,291,16,49,10,94.9,90.55,89.89,True,2017,18,1.1043622308117063,2,2,1.053740779768177,38,Girls,100,Breaststroke,0.8668085583062622,0.8413113121297486,0.9541622760800842,0.08111254000103152,0.1514977332008579,-2.2344371391307107,-4.312360743048324,1.4537617458756382,3.464931949740401,-2.477515606447912,-0.7459219916960894,-0.7563560707700574,-0.06473569093973125,0.008530456072310169,-0.008954436530260696,0.08333333333333333,3.6375861597263857
292,3.0,,292,16,16,10,91.09,90.92,,True,2017,0,1.0998680158380993,2,2,1.0978153474585575,25,Girls,100,Breaststroke,0.8320083411603522,0.8447490281483904,0.9981337139093205,0.12518710769141195,0.147003518227251,-2.8182501578337797,-4.218940904473189,2.2437002741656733,3.362143949405066,2.3840225211835664,-0.13506996678845806,-0.8257582037529249,-0.06012559710978912,0.008530456072310169,-0.01844767976839285,0.125,3.2188758248682006
293,4.0,3.0,293,16,42,10,101.13,96.66,97.84,True,2017,16,1.0345541071798054,2,2,0.9888262632255513,29,Girls,100,Breaststroke,0.9237128503847448,0.8980800820592103,0.9557994660338178,0.01619802345840582,0.0816896095689571,-1.2798032529049628,-2.769670976307581,0.29031351825904045,1.8683377775826402,-2.29650580155681,-1.6456055496727093,-1.8343714100535118,-0.05551550327984698,0.008530456072310169,-0.015526681848967572,0.16666666666666666,3.367295829986474
294,5.0,4.0,294,16,3,10,98.91,100.09,99.53999999999999,True,2017,14,0.9991008092716555,1,2,1.011020119300374,111,Girls,100,Breaststroke,0.9034355585044509,0.9299486386644565,1.0119300374077445,0.038391879533228535,0.046236311660807106,-1.6199777677398195,-1.9036438241110547,0.6880889911345858,1.057479013889153,3.90936160536814,-1.3380095224342405,-2.38186068472163,-0.05090540944990484,0.008530456072310169,0.04435377549925063,0.20833333333333334,4.709530201312334
295,6.0,5.0,295,16,48,10,104.97999999999999,101.81,101.35,True,2017,12,0.9822217856792064,2,2,0.9525623928367309,32,Girls,100,Breaststroke,0.9588784241411106,0.9459293725889532,0.9698037721470758,-0.020065846930414577,0.029357288068358023,-0.6898609636643303,-1.4693678177617773,-0.3596356453103527,0.6714358243956244,-0.748171894782474,-2.148205117151476,-2.6425158262454786,-0.0462953156199627,0.008530456072310169,-0.013335933409398613,0.25,3.4657359027997265
296,7.0,6.0,296,16,42,10,105.9,107.6,109.36,True,2017,11,0.929368029739777,2,2,0.9442870632672332,29,Girls,100,Breaststroke,0.9672816261815929,0.9997249827185085,1.0160528800755428,-0.0283411764999123,-0.023496467871071403,-0.5488877413003337,-0.007473587086014848,-0.5079525092933609,-0.5373919497830683,4.365188337747609,-2.2628971513380978,-3.458712519081548,-0.041685221790020564,0.008530456072310169,-0.015526681848967572,0.2916666666666667,3.367295829986474
297,8.0,7.0,111,16,49,10,120.39,112.25999999999999,112.74000000000001,True,2017,10,0.8907892392659897,1,2,0.8306337735692333,38,Girls,100,Breaststroke,1.0996320583191876,1.0430216223046447,0.9324694742088212,-0.14199446619791223,-0.06207525834485861,1.6714405109325934,1.1691114068602828,-2.544934766953802,-1.4197344170313437,-4.875899389162896,-3.8380763484919576,-4.0544673644780795,-0.037075127960078426,0.008530456072310169,-0.008954436530260696,0.3333333333333333,3.6375861597263857
298,9.0,,129,16,49,10,110.22,113.96000000000001,,False,2017,0,0.8775008775008775,0,2,0.9072763563781528,38,Girls,100,Breaststroke,1.0067401401108136,1.0588165337416473,1.033932135728543,-0.06535188338899267,-0.07536362010997089,0.1130734767566868,1.5983376922055033,-1.1712870548824488,-1.7236549329812518,6.341941597176792,-2.7758475086797065,-4.259673536359665,-0.03246503413013629,0.008530456072310169,-0.008954436530260696,0.375,3.6375861597263857
299,10.0,,297,16,3,10,127.34,116.11,,False,2017,0,0.8612522607871845,0,1,0.785299198994817,111,Girls,100,Breaststroke,1.1631127693858738,1.078792451147268,0.911810899952882,-0.18732904077232848,-0.09161223682366382,2.736401266834514,2.141182700142097,-3.3574561142201373,-2.095279973177178,-7.1599376504948395,-4.466391454646755,-4.510593589043819,-0.027854940300194145,0.008530456072310169,0.04435377549925063,0.4166666666666667,4.709530201312334
300,11.0,,117,16,3,10,119.22,116.25999999999999,,False,2017,0,0.8601410631343541,0,2,0.8387854386847844,111,Girls,100,Breaststroke,1.0889453774633568,1.080186119803474,0.9751719510149303,-0.13384280108236113,-0.09272343447649423,1.492159347708814,2.1790556076725527,-2.398834313065582,-2.1206943748874925,-0.15465920721991472,-3.7250982433592306,-4.527753312760838,-0.023244846470252007,0.008530456072310169,0.04435377549925063,0.4583333333333333,4.709530201312334
301,12.0,,298,16,5,10,115.0,116.72,,False,2017,0,0.8567511994516792,2,2,0.8695652173913043,54,Girls,100,Breaststroke,1.0504002550602756,1.0844600370158395,1.0149565217391305,-0.1030630223758412,-0.09611329815916914,0.8455213059957074,2.29519919076597,-1.8471752868596814,-2.1982245578889263,4.243973564768974,-3.2985055134845336,-4.580101447302783,-0.01863475264030987,0.008530456072310169,0.0027295551474404156,0.5,3.9889840465642745
302,13.0,,13,16,34,10,121.9,117.7,,False,2017,0,0.8496176720475785,0,2,0.8203445447087776,20,Girls,100,Breaststroke,1.1134242703638921,1.0935653389030526,0.9655455291222313,-0.15228369505836792,-0.1032468255632698,1.9028204737256726,2.5426355199649757,-2.729346293355266,-2.3613767483183814,-1.2189686629572403,-3.980680045215662,-4.690261290666704,-0.01402465881036773,0.008530456072310169,-0.022098927167674448,0.5416666666666666,2.995732273553991
303,14.0,,299,16,39,10,123.71,118.6,,False,2017,0,0.8431703204047218,2,2,0.8083420903726457,45,Girls,100,Breaststroke,1.1299566569870145,1.1019273508402891,0.9586937191819578,-0.16428614939449981,-0.10969417720612651,2.180169965550486,2.7698729651477345,-2.9444635732513933,-2.50883528929158,-1.9765134900626324,-4.147028211954181,-4.789824831514803,-0.009414564980425592,0.008530456072310169,-0.00384269017126646,0.5833333333333334,3.8066624897703196
304,15.0,,300,16,34,10,121.9,123.3,,False,2017,0,0.8110300081103001,0,2,0.8203445447087776,20,Girls,100,Breaststroke,1.1134242703638921,1.1455956354014136,1.0114848236259228,-0.15228369505836792,-0.14183448950054822,1.9028204737256726,3.9565574011021556,-2.729346293355266,-3.2439221621487997,3.8601382030386935,-3.980680045215662,-5.286153164954121,-0.004804471150483453,0.008530456072310169,-0.022098927167674448,0.625,2.995732273553991
305,16.0,,301,16,46,10,125.16,123.86,,False,2017,0,0.8073631519457451,0,2,0.7989773090444232,46,Girls,100,Breaststroke,1.1432008341160356,1.1507986650512496,0.9896132949824226,-0.1736509307227223,-0.1455013456651032,2.4023560225372207,4.097949589215871,-3.1123064351971195,-3.3277874901060445,1.4419941609245412,-4.276819516484898,-5.342778769349108,-0.00019437732054131512,0.008530456072310169,-0.0031124406914101407,0.6666666666666666,3.828641396489095
306,,,137,16,39,10,160.39,,,False,2017,0,,0,2,0.6234802668495543,45,Girls,100,Breaststroke,1.4649886687749354,,,-0.34914797291759125,,7.800711048497602,,-6.257700309608877,,,-6.709122978724721,,,0.008530456072310169,-0.00384269017126646,,3.8066624897703196
307,,,302,16,52,10,105.71000000000001,,,False,2017,0,,0,1,0.9459842966606754,45,Girls,100,Breaststroke,0.9655461822819281,,,-0.026643943106470114,,-0.5780017763537664,,-0.47753337827887693,,,-2.2393743237880206,,,0.008530456072310169,-0.00384269017126646,,3.8066624897703196
308,,,303,16,10,10,170.47,,,False,2017,0,,0,2,0.586613480377779,8,Girls,100,Breaststroke,1.557058534609784,,,-0.38601475938936647,,9.345287223963988,,-6.918455402044038,,,-7.220078669233656,,,0.008530456072310169,-0.030861920925950283,,2.0794415416798357
2085,1.0,1.0,305,16,33,10,86.28,82.39,80.05,True,2016,20,1.213739531496541,1,2,1.1590171534538711,45,Girls,100,Breaststroke,0.7880742087530485,0.7654957372321368,0.9549142327306444,0.1863889136867256,0.26087503388569255,-3.5552949399759726,-6.37264691270536,3.340606428668513,5.966519899025308,-2.394378322167577,0.7131572326901415,0.9327082067546277,-0.06934578476967339,0.008530456072310169,-0.00384269017126646,0.041666666666666664,3.8066624897703196
2086,2.0,2.0,1074,16,3,10,79.81,86.56,80.44,True,2016,18,1.155268022181146,2,2,1.252975817566721,134,Girls,100,Breaststroke,0.7289777770118312,0.8042397258746664,1.0845758676857538,0.2803475777995754,0.20240352457029764,-4.546704449427113,-5.319780083358565,5.024606357398424,4.629207475295209,11.941177055241079,2.015378518991654,0.02975908459477778,-0.06473569093973125,0.008530456072310169,0.06114951353594598,0.08333333333333333,4.897839799950911
2087,3.0,3.0,384,16,3,10,89.47,88.4,86.76,True,2016,16,1.1312217194570136,2,2,1.1176930814798256,134,Girls,100,Breaststroke,0.8172113984368944,0.8213353947241279,0.9880406840281659,0.14506484171268008,0.1783572218461652,-3.0664856146051624,-4.855205750984921,2.59996441426587,4.079240153529999,1.268124292403519,0.1404257377358793,-0.34157711298527527,-0.06012559710978912,0.008530456072310169,0.06114951353594598,0.125,4.897839799950911
2088,4.0,5.0,307,16,17,10,31.19,90.87,91.68,True,2016,12,1.1004732034774953,2,2,3.2061558191728117,21,Girls,100,Breaststroke,0.2848868170028695,0.844284471929655,2.913433792882334,2.233527579405666,0.14760870586664698,-11.996832787837386,-4.231565206983343,40.031010658239474,3.375985304935785,214.1420368018052,29.08550130208078,-0.8164125642417738,-0.05551550327984698,0.008530456072310169,-0.021368677687818128,0.16666666666666666,3.044522437723423
2089,5.0,8.0,308,16,52,10,97.81,92.22999999999999,95.07,True,2016,9,1.0842459069717012,2,2,1.022390348635109,50,Girls,100,Breaststroke,0.8933882517169178,0.8569204010792568,0.9429506185461608,0.049762108867963395,0.13138140936085285,-1.7885327075228574,-3.888184178707173,0.8918750450352567,3.004847883055743,-3.7170907321645124,-1.180423686049444,-1.0670033785800757,-0.05090540944990484,0.008530456072310169,-0.00019144277198486238,0.20833333333333334,3.912023005428146
2090,6.0,7.0,309,16,5,10,96.6,92.93,94.85,True,2016,10,1.0760787689658882,1,2,1.0351966873706004,62,Girls,100,Breaststroke,0.8823362142506314,0.8634241881415521,0.962008281573499,0.06256844760345492,0.12321427135503982,-1.9739431412842006,-3.7114439435650217,1.121400163569903,2.818055798340112,-1.610051253702073,-1.0029340733734378,-1.1931248038562587,-0.0462953156199627,0.008530456072310169,0.008571550986290971,0.25,4.127134385045092
2091,7.0,4.0,306,16,49,10,92.41,94.03999999999999,88.27,True,2016,14,1.0633772862611655,2,1,1.0821339681852613,53,Girls,100,Breaststroke,0.8440651093053918,0.8737373361974771,1.0176387836814198,0.10950572841811579,0.1105127886503171,-2.615984230094135,-3.43118442783962,1.962646453020445,2.527557899112009,4.540527858748963,-0.35240623993648035,-1.3892680673471205,-0.041685221790020564,0.008530456072310169,0.0019993056675840963,0.2916666666666667,3.970291913552122
2092,8.0,6.0,293,15,42,10,94.16,94.89,93.50999999999999,True,2016,11,1.0538518284329224,2,2,1.0620220900594732,24,Girls,100,Breaststroke,0.8600494610128308,0.8816347919159784,1.0077527612574342,0.08939385029232771,0.100987330822074,-2.347828644075666,-3.21657128516701,1.6021858009854837,2.3096994370238293,3.4475166378861717,-0.6311470676205261,-1.5363654124453807,-0.037075127960078426,0.008530456072310169,-0.01917792924824917,0.3333333333333333,3.1780538303479458
2093,9.0,,1075,16,34,10,103.0,99.39,,False,2016,0,1.006137438374082,2,2,0.970873786407767,24,Girls,100,Breaststroke,0.9407932719235511,0.9234448516021614,0.9649514563106796,-0.001754453359378516,0.053272940763233634,-0.9932598552737973,-2.080384059253203,-0.03144467154838227,1.2184150258039024,-1.2846501090624183,-1.8944181277855139,-2.2731971980869927,-0.03246503413013629,0.008530456072310169,-0.01917792924824917,0.375,3.1780538303479458
2094,10.0,,1076,16,10,10,102.91,102.34,,False,2016,0,0.9771350400625366,0,2,0.971722864639005,8,Girls,100,Breaststroke,0.9399712195500257,0.950853668507548,0.9944611796715578,-0.0009053751281404843,0.02427054245168825,-1.007050713983318,-1.335550211154151,-0.016226834062169876,0.5550959489729786,1.9779824619239101,-1.8826503173670366,-2.7210681424589604,-0.027854940300194145,0.008530456072310169,-0.030861920925950283,0.4166666666666667,2.0794415416798357
2095,11.0,,310,16,42,10,103.00999999999999,102.75999999999999,,False,2016,0,0.973141300116777,2,2,0.9707795359673819,24,Girls,100,Breaststroke,0.940884611076165,0.954755940744925,0.9975730511600815,-0.0018487037997636513,0.02027680250592867,-0.9917275376394078,-1.2295060700688663,-0.033133900917381186,0.46375440316469785,2.322034934087756,-1.8957243929487286,-2.7827416655196844,-0.023244846470252007,0.008530456072310169,-0.01917792924824917,0.4583333333333333,3.1780538303479458
2096,12.0,,313,16,46,10,108.34,107.53,,False,2016,0,0.9299730307821074,1,2,0.923020121838656,29,Girls,100,Breaststroke,0.9895683794193935,0.9990746040122791,0.9925235370131069,-0.049608117928489515,-0.02289146682874099,-0.17500223850886826,-0.02514761060022696,-0.8891151001855974,-0.5235548619474529,1.763754223621435,-2.557646593385915,-3.449369761104644,-0.01863475264030987,0.008530456072310169,-0.015526681848967572,0.5,3.367295829986474
2097,13.0,,1077,16,52,10,105.62,108.82,,False,2016,0,0.9189487226612756,2,2,0.946790380609733,50,Girls,100,Breaststroke,0.9647241299084026,1.0110601544556514,1.0302972921795113,-0.025837859157412546,-0.03391577494957276,-0.5917926350632888,0.30055939416172806,-0.46308611760760027,-0.7756937991090307,5.940068668431136,-2.2282023931638477,-3.6196131746349987,-0.01402465881036773,0.008530456072310169,-0.00019144277198486238,0.5416666666666666,3.912023005428146
2098,14.0,,8,16,30,10,106.0,109.21000000000001,,False,2016,0,0.9156670634557275,1,2,0.9433962264150944,19,Girls,100,Breaststroke,0.9681950177077322,1.0146836929617875,1.0302830188679246,-0.029232013352051167,-0.03719743415512089,-0.5335645649564216,0.3990289537409301,-0.5239187771163052,-0.850749218020071,5.938490592936867,-2.275243715887842,-3.6702903562841698,-0.009414564980425592,0.008530456072310169,-0.022829176647530768,0.5833333333333334,2.9444389791664403
2099,15.0,,1078,16,46,10,117.43,113.28999999999999,,False,2016,0,0.8826904404625299,0,2,0.8515711487694796,29,Girls,100,Breaststroke,1.0725956691454623,1.0525914804105931,0.9647449544409434,-0.12105709099766593,-0.07017405714831848,1.2178744911527832,1.4291720385694406,-2.1696789171829,-1.6049635035380223,-1.3074812185896565,-3.5478945337282313,-4.179533458303162,-0.004804471150483453,0.008530456072310169,-0.015526681848967572,0.625,3.367295829986474
2100,16.0,,1079,16,49,10,106.69,114.47999999999999,,False,2016,0,0.8735150244584208,1,2,0.9372949667260287,53,Girls,100,Breaststroke,0.9744974192380939,1.0636479184164949,1.0730152779079576,-0.035333273041116775,-0.07934947315242757,-0.4278346481834251,1.7296304383110919,-0.6332702773591021,-1.8148160960031945,10.6630235365655,-2.3598042012392724,-4.321225265533122,-0.00019437732054131512,0.008530456072310169,0.0019993056675840963,0.6666666666666666,3.970291913552122
2101,17.0,,1080,16,52,10,114.53,115.1,,False,2016,0,0.8688097306689835,1,2,0.8731336767659128,50,Girls,100,Breaststroke,1.0461073148874205,1.0694084155288135,1.0049768619575656,-0.09949456300123272,-0.08405476694186487,0.7735023771793177,1.8861717894369963,-1.7832185949541988,-1.9224317179631674,3.1406096784825466,-3.249048405927788,-4.393886993380089,0.004415716509400824,0.008530456072310169,-0.00019144277198486238,0.7083333333333334,3.912023005428146
2102,18.0,,608,16,38,10,110.31,119.8,,False,2016,0,0.8347245409015025,1,2,0.9065361254645997,18,Girls,100,Breaststroke,1.0075621924843392,1.113076700089938,1.0860302783065905,-0.0660921143025458,-0.11813995670934585,0.12686433546621115,3.0728562253914173,-1.184554046462597,-2.7020002338942075,12.101978544468905,-2.786106748330555,-4.9202491916463735,0.009025810339342962,0.008530456072310169,-0.02355942612738709,0.75,2.8903717578961645
2103,19.0,,458,16,39,10,141.0,133.63,,False,2016,0,0.7483349547257353,2,2,0.7092198581560284,56,Girls,100,Breaststroke,1.2878820518565117,1.2415729501921402,0.9477304964539007,-0.2634083816111171,-0.20452954288511305,4.829547155412965,6.564738299699846,-4.721008967594703,-4.677832023195014,-3.188621347466554,-5.520814035294211,-6.254324571510456,0.0136359041692851,0.008530456072310169,0.004190054107153055,0.7916666666666666,4.02535169073515
2104,20.0,,311,16,39,10,155.0,154.43,,False,2016,0,0.647542575924367,1,2,0.6451612903225806,56,Girls,100,Breaststroke,1.4157568655160235,1.4348283371860528,0.9963225806451613,-0.3274669494445649,-0.3053219216864813,6.97479184356072,11.816448143923669,-5.869116219699762,-6.983072677430892,2.1837813225189846,-6.408634561376985,-7.810815775939423,0.01824599799922724,0.008530456072310169,0.004190054107153055,0.8333333333333334,4.02535169073515
2105,21.0,,1081,16,39,10,168.0,169.86,,False,2016,0,0.5887201224537855,2,2,0.5952380952380952,56,Girls,100,Breaststroke,1.5344977639141417,1.578190386287787,1.0110714285714286,-0.3773901445290503,-0.3641443751570629,8.96680476826935,15.712307898557013,-6.763878376633679,-8.328411608160067,3.8144327196973755,-7.100545711168535,-8.719184370258674,0.022856091829169378,0.008530456072310169,0.004190054107153055,0.875,4.02535169073515
2913,1.0,2.0,277,16,16,10,87.46000000000001,86.65,86.35,True,2018,18,1.154068090017311,2,2,1.143379830779785,35,Girls,100,Breaststroke,0.7988522287614931,0.80507592706839,0.9907386233706837,0.17075159101263937,0.20120359240646268,-3.3744814591178036,-5.29705633884029,3.0603422240065554,4.6017636105973745,1.5664118997049707,0.4964315625326461,0.011229073882349005,-0.06934578476967339,0.008530456072310169,-0.011145184969829655,0.041666666666666664,3.5553480614894135
2914,2.0,3.0,526,16,5,10,93.9,87.83,87.32,True,2018,16,1.1385631333257429,2,2,1.0649627263045793,44,Girls,100,Breaststroke,0.8576746430448685,0.8160394538305447,0.935356762513312,0.09233448653743381,0.18569863571489453,-2.3876689025698368,-4.999122799600671,1.654890160651896,4.247146952744626,-4.556677119646531,-0.5903912826186488,-0.22820697279571847,-0.06473569093973125,0.008530456072310169,-0.00457293965112278,0.08333333333333333,3.784189633918261
2915,3.0,1.0,274,16,5,10,85.02,89.28999999999999,85.47,True,2018,20,1.1199462425803561,2,2,1.1761938367442955,44,Girls,100,Breaststroke,0.7765654755236924,0.8296044954176173,1.0502234768289813,0.20356559697714993,0.16708174496950778,-3.7483669619092708,-4.630493166304193,3.64846024619565,3.821356690503582,8.143133002779882,0.9512176906590307,-0.5156992122249969,-0.06012559710978912,0.008530456072310169,-0.00457293965112278,0.125,3.784189633918261
2916,4.0,5.0,365,16,3,10,82.19,92.44,93.66,True,2018,12,1.081782778018174,1,2,1.2166930283489477,122,Girls,100,Breaststroke,0.7507164953339482,0.8588715371979454,1.1247110354057672,0.24406478858180214,0.12891828040732556,-4.182012852441995,-3.8351621081645275,4.3743181159280295,2.9485132170043897,16.37857227728216,1.5125167457652116,-1.105040367062061,-0.05551550327984698,0.008530456072310169,0.05238651977767014,0.16666666666666666,4.804021044733257
2917,5.0,4.0,279,16,39,10,97.02000000000001,93.18,91.43,True,2018,14,1.0731916720326249,2,2,1.0307153164296021,30,Girls,100,Breaststroke,0.8861724586604169,0.865746969235229,0.9604205318491033,0.058087076662456605,0.12032717442177654,-1.9095858006397641,-3.648322431014253,1.0410815637206166,2.7520244842425043,-1.7855948839163727,-1.0650436902595612,-1.2377089384545101,-0.05090540944990484,0.008530456072310169,-0.014796432369111254,0.20833333333333334,3.4011973816621555
2918,6.0,6.0,1397,16,42,10,100.81,96.8,94.15,True,2018,11,1.0330578512396695,2,2,0.9919650828290844,30,Girls,100,Breaststroke,0.9207899975010989,0.8993808394716694,0.9602222001785536,0.019336843061938835,0.08019335362882118,-1.3288374172054818,-2.7343229292791507,0.3465698735249809,1.8341166384115861,-1.807522685823562,-1.6021030399236145,-1.8574774150718647,-0.0462953156199627,0.008530456072310169,-0.014796432369111254,0.25,3.4011973816621555
2919,7.0,7.0,288,16,45,10,104.35,97.97999999999999,98.31,True,2018,10,1.0206164523372119,1,2,0.9583133684714902,15,Girls,100,Breaststroke,0.9531240575264326,0.910344366233824,0.938955438428366,-0.01431487129565534,0.06775195472636353,-0.7863969746309785,-2.436389390039531,-0.25656220710746175,1.5495671626815652,-4.158802930542988,-2.0684993980536603,-2.0496043218157767,-0.041685221790020564,0.008530456072310169,-0.025750174566956045,0.2916666666666667,2.70805020110221
