,divsRank,finalRank,seedTime,divsTime,qualified,swimmerage,id,swimmer,school,event,finalTime,year,distance,gender,stroke,points,seedSpeed,divsSpeed
208,14,14.0,43.4,40.75,True,17,255,255,34,8,40.32,2017,50,Boys,Backstroke,3.0,1.1520737327188941,1.2269938650306749
209,15,16.0,43.26,42.71,True,17,256,256,5,8,43.33,2017,50,Boys,Backstroke,1.0,1.155802126675913,1.1706860220088973
210,16,15.0,45.67,43.93,True,17,257,257,3,8,41.41,2017,50,Boys,Backstroke,2.0,1.0948105977665863,1.1381743683132255
211,17,21.0,46.06,44.51,True,17,258,258,49,8,45.44,2017,50,Boys,Backstroke,0.0,1.0855405992184106,1.1233430689732644
212,18,22.0,50.04,44.64,True,17,259,259,27,8,46.09,2017,50,Boys,Backstroke,0.0,0.9992006394884093,1.1200716845878136
213,19,17.0,48.75,45.2,True,17,260,260,42,8,43.62,2017,50,Boys,Backstroke,0.0,1.0256410256410255,1.1061946902654867
214,20,23.0,45.31,45.46,True,17,261,261,3,8,46.84,2017,50,Boys,Backstroke,0.0,1.1035091591260207,1.0998680158380993
215,21,,45.8,47.2,True,17,262,262,5,8,,2017,50,Boys,Backstroke,0.0,1.091703056768559,1.059322033898305
216,22,20.0,48.84,47.52,True,17,263,263,3,8,45.37,2017,50,Boys,Backstroke,0.0,1.0237510237510237,1.0521885521885521
217,23,18.0,46.6,47.67,True,17,264,264,55,8,44.59,2017,50,Boys,Backstroke,0.0,1.0729613733905579,1.0488777008600796
218,24,19.0,46.8,47.96,True,17,265,265,55,8,44.98,2017,50,Boys,Backstroke,0.0,1.0683760683760684,1.042535446205171
219,25,,47.44,49.4,False,17,266,266,5,8,,2017,50,Boys,Backstroke,0.0,1.0539629005059021,1.0121457489878543
220,26,,55.32,51.47,False,17,267,267,3,8,,2017,50,Boys,Backstroke,0.0,0.9038322487346349,0.9714396735962697
221,27,,57.85,53.09,False,17,268,268,3,8,,2017,50,Boys,Backstroke,0.0,0.8643042350907519,0.9417969485778865
222,28,,56.94,54.75,False,17,269,269,33,8,,2017,50,Boys,Backstroke,0.0,0.8781173164734809,0.91324200913242
223,29,,64.41,58.98,False,17,270,270,33,8,,2017,50,Boys,Backstroke,0.0,0.776276975624903,0.84774499830451
224,30,,70.88,62.47,False,17,271,271,3,8,,2017,50,Boys,Backstroke,0.0,0.7054176072234764,0.8003841844085161
225,1,1.0,85.78,81.14,True,15,274,274,5,9,79.25,2017,100,Girls,Breaststroke,20.0,1.165772907437631,1.2324377618930245
226,2,3.0,84.13,84.9,True,15,275,275,3,9,86.51,2017,100,Girls,Breaststroke,16.0,1.1886366337810532,1.1778563015312131
227,3,2.0,89.36,87.88,True,15,276,276,3,9,86.35,2017,100,Girls,Breaststroke,18.0,1.1190689346463742,1.137915339098771
228,4,4.0,92.64,91.82,True,15,277,277,16,9,91.08,2017,100,Girls,Breaststroke,14.0,1.079447322970639,1.0890873448050535
229,5,5.0,90.91,93.97999999999999,True,15,278,278,43,9,92.85,2017,100,Girls,Breaststroke,12.0,1.099989000109999,1.0640561821664185
230,6,6.0,95.28999999999999,95.94,True,15,279,279,39,9,94.27000000000001,2017,100,Girls,Breaststroke,11.0,1.04942806170637,1.0423181154888472
231,7,7.0,105.89,101.44,True,15,280,280,49,9,101.03,2017,100,Girls,Breaststroke,10.0,0.9443762394938143,0.9858044164037855
232,8,8.0,103.28,107.21000000000001,True,15,281,281,42,9,107.6,2017,100,Girls,Breaststroke,9.0,0.9682416731216111,0.9327488107452663
233,9,,109.72,109.83,False,15,282,282,35,9,,2017,100,Girls,Breaststroke,0.0,0.911410864017499,0.9104980424292088
234,10,,114.3,114.67,False,15,283,283,17,9,,2017,100,Girls,Breaststroke,0.0,0.8748906386701663,0.8720676724513822
235,11,,127.0,124.44,False,15,284,284,5,9,,2017,100,Girls,Breaststroke,0.0,0.7874015748031497,0.8036001285760206
236,12,,130.28,131.22,False,15,285,285,39,9,,2017,100,Girls,Breaststroke,0.0,0.7675775253300583,0.7620789513793629
237,13,,127.03,134.53,False,15,286,286,46,9,,2017,100,Girls,Breaststroke,0.0,0.7872156183578682,0.7433286255853713
238,14,,149.57,152.51,False,15,287,287,5,9,,2017,100,Girls,Breaststroke,0.0,0.6685832720465334,0.655694708543702
239,1,1.0,87.09,84.0,True,16,290,290,26,10,82.45,2017,100,Girls,Breaststroke,20.0,1.1482374555057986,1.1904761904761905
240,2,2.0,94.9,90.55,True,16,291,291,49,10,89.89,2017,100,Girls,Breaststroke,18.0,1.053740779768177,1.1043622308117063
241,3,,91.09,90.92,True,16,292,292,16,10,,2017,100,Girls,Breaststroke,0.0,1.0978153474585575,1.0998680158380993
242,4,3.0,101.13,96.66,True,16,293,293,42,10,97.84,2017,100,Girls,Breaststroke,16.0,0.9888262632255513,1.0345541071798054
243,5,4.0,98.91,100.09,True,16,294,294,3,10,99.53999999999999,2017,100,Girls,Breaststroke,14.0,1.011020119300374,0.9991008092716555
244,6,5.0,104.97999999999999,101.81,True,16,295,295,48,10,101.35,2017,100,Girls,Breaststroke,12.0,0.9525623928367309,0.9822217856792064
245,7,6.0,105.9,107.6,True,16,296,296,42,10,109.36,2017,100,Girls,Breaststroke,11.0,0.9442870632672332,0.929368029739777
246,8,7.0,120.39,112.25999999999999,True,16,297,111,49,10,112.74000000000001,2017,100,Girls,Breaststroke,10.0,0.8306337735692333,0.8907892392659897
247,9,,110.22,113.96000000000001,False,16,298,129,49,10,,2017,100,Girls,Breaststroke,0.0,0.9072763563781528,0.8775008775008775
248,10,,127.34,116.11,False,16,299,297,3,10,,2017,100,Girls,Breaststroke,0.0,0.785299198994817,0.8612522607871845
249,11,,119.22,116.25999999999999,False,16,300,117,3,10,,2017,100,Girls,Breaststroke,0.0,0.8387854386847844,0.8601410631343541
250,12,,115.0,116.72,False,16,301,298,5,10,,2017,100,Girls,Breaststroke,0.0,0.8695652173913043,0.8567511994516792
251,13,,121.9,117.7,False,16,302,13,34,10,,2017,100,Girls,Breaststroke,0.0,0.8203445447087776,0.8496176720475785
252,14,,123.71,118.6,False,16,303,299,39,10,,2017,100,Girls,Breaststroke,0.0,0.8083420903726457,0.8431703204047218
253,15,,121.9,123.3,False,16,304,300,34,10,,2017,100,Girls,Breaststroke,0.0,0.8203445447087776,0.8110300081103001
254,16,,125.16,123.86,False,16,305,301,46,10,,2017,100,Girls,Breaststroke,0.0,0.7989773090444232,0.8073631519457451
255,1,2.0,81.15,80.83,True,17,309,304,3,11,80.95,2017,100,Girls,Breaststroke,18.0,1.2322858903265557,1.2371644191513052
256,2,1.0,84.3,82.95,True,17,310,305,33,11,77.37,2017,100,Girls,Breaststroke,20.0,1.1862396204033214,1.2055455093429777
257,3,3.0,92.5,91.13,True,17,311,306,49,11,90.28999999999999,2017,100,Girls,Breaststroke,16.0,1.0810810810810811,1.097333479644464
258,4,4.0,92.63,94.53,True,17,312,307,17,11,93.19,2017,100,Girls,Breaststroke,14.0,1.0795638562020944,1.0578652279699565
259,5,6.0,97.96000000000001,95.47999999999999,True,17,313,308,52,11,95.3,2017,100,Girls,Breaststroke,11.0,1.0208248264597795,1.0473397570171765
260,6,7.0,96.44,96.7,True,17,314,309,5,11,95.39,2017,100,Girls,Breaststroke,10.0,1.0369141435089175,1.0341261633919339
261,7,5.0,100.84,98.36,True,17,315,310,42,11,94.9,2017,100,Girls,Breaststroke,12.0,0.9916699722332407,1.01667344448963
262,8,,145.94,102.57,True,17,316,311,39,11,,2017,100,Girls,Breaststroke,0.0,0.6852131012744964,0.9749439407234085
263,9,8.0,77.36,103.27000000000001,False,17,317,312,33,11,107.63,2017,100,Girls,Breaststroke,9.0,1.2926577042399172,0.9683354313934346
264,10,,106.66,107.42,False,17,318,8,30,11,,2017,100,Girls,Breaststroke,0.0,0.9375585974123383,0.930925339787749
265,11,,104.65,107.72,False,17,319,313,46,11,,2017,100,Girls,Breaststroke,0.0,0.9555661729574773,0.9283327144448571
266,12,,119.55,112.91,False,17,320,151,3,11,,2017,100,Girls,Breaststroke,0.0,0.8364700961940611,0.885661146045523
267,13,,116.35,113.83,False,17,321,314,34,11,,2017,100,Girls,Breaststroke,0.0,0.8594757198109154,0.8785030308354564
268,14,,120.0,123.47,False,17,322,315,27,11,,2017,100,Girls,Breaststroke,0.0,0.8333333333333334,0.8099133392726978
269,14,,121.97,123.47,False,17,323,316,33,11,,2017,100,Girls,Breaststroke,0.0,0.8198737394441256,0.8099133392726978
270,1,1.0,77.94,76.42,True,15,324,317,3,12,75.82,2017,100,Boys,Breaststroke,20.0,1.2830382345393894,1.3085579691180318
271,2,2.0,102.94,96.86,True,15,325,318,3,12,93.56,2017,100,Boys,Breaststroke,18.0,0.9714396735962697,1.0324179227751393
272,3,3.0,100.25,98.3,True,15,326,319,33,12,97.44,2017,100,Boys,Breaststroke,16.0,0.9975062344139651,1.017293997965412
273,4,4.0,104.38,103.58,True,15,327,182,46,12,101.94,2017,100,Boys,Breaststroke,14.0,0.9580379383023568,0.9654373431164318
274,5,5.0,115.0,105.24000000000001,True,15,328,320,46,12,102.58,2017,100,Boys,Breaststroke,12.0,0.8695652173913043,0.9502090459901178
275,6,7.0,113.75,111.08,True,15,329,321,26,12,112.78999999999999,2017,100,Boys,Breaststroke,10.0,0.8791208791208791,0.9002520705797623
276,7,6.0,114.38,111.94,True,15,330,322,46,12,104.89,2017,100,Boys,Breaststroke,11.0,0.8742787200559539,0.8933357155619082
277,8,8.0,140.93,119.03,True,15,331,323,39,12,125.65,2017,100,Boys,Breaststroke,9.0,0.7095721280068119,0.8401243384020834
278,9,,111.87,123.6,False,15,332,324,5,12,,2017,100,Boys,Breaststroke,0.0,0.8938946992044337,0.8090614886731392
279,10,,134.5,130.0,False,15,333,325,33,12,,2017,100,Boys,Breaststroke,0.0,0.7434944237918215,0.7692307692307693
280,1,1.0,73.25,68.32,True,16,339,331,45,13,67.78,2017,100,Boys,Breaststroke,20.0,1.3651877133105803,1.4637002341920375
281,2,2.0,72.34,77.02,True,16,340,332,3,13,75.23,2017,100,Boys,Breaststroke,18.0,1.3823610727121924,1.2983640612827838
282,3,4.0,96.15,85.5,True,16,341,333,5,13,85.7,2017,100,Boys,Breaststroke,14.0,1.0400416016640666,1.1695906432748537
283,4,3.0,91.61,85.74,True,16,342,334,3,13,83.98,2017,100,Boys,Breaststroke,16.0,1.0915838882218099,1.166316771635176
284,5,5.0,92.44,87.58,True,16,343,335,33,13,87.92,2017,100,Boys,Breaststroke,12.0,1.081782778018174,1.1418131993605847
285,6,6.0,91.28,88.16,True,16,344,336,38,13,89.01,2017,100,Boys,Breaststroke,11.0,1.0955302366345312,1.134301270417423
286,7,7.0,98.94,95.53,True,16,345,337,42,13,94.09,2017,100,Boys,Breaststroke,10.0,1.0107135637760258,1.0467915837956663
287,8,8.0,104.25999999999999,101.5,True,16,346,338,38,13,100.56,2017,100,Boys,Breaststroke,9.0,0.9591406100134281,0.9852216748768473
288,9,,107.18,103.22,False,16,347,339,17,13,,2017,100,Boys,Breaststroke,0.0,0.9330098899048329,0.968804495252858
289,10,,112.53999999999999,104.84,False,16,348,340,3,13,,2017,100,Boys,Breaststroke,0.0,0.888572951839346,0.9538344143456695
290,11,,97.75,107.75,False,16,349,341,5,13,,2017,100,Boys,Breaststroke,0.0,1.0230179028132993,0.9280742459396751
291,12,,116.4,111.25,False,16,350,342,3,13,,2017,100,Boys,Breaststroke,0.0,0.8591065292096219,0.898876404494382
292,13,,122.94,121.45,False,16,351,343,5,13,,2017,100,Boys,Breaststroke,0.0,0.8134049129656743,0.8233841086867023
293,1,2.0,71.24,70.6,True,17,356,348,52,14,71.01,2017,100,Boys,Breaststroke,18.0,1.4037057832678272,1.41643059490085
294,2,1.0,71.2,72.24,True,17,357,349,3,14,69.56,2017,100,Boys,Breaststroke,20.0,1.4044943820224718,1.3842746400885937
295,3,4.0,78.69,75.56,True,17,358,350,3,14,75.84,2017,100,Boys,Breaststroke,14.0,1.2708095056551023,1.3234515616728428
296,4,3.0,77.22,77.03,True,17,359,351,46,14,73.43,2017,100,Boys,Breaststroke,16.0,1.295001295001295,1.2981955082435415
297,5,5.0,100.22999999999999,81.81,True,17,360,352,33,14,79.2,2017,100,Boys,Breaststroke,12.0,0.99770527786092,1.222344456667889
298,6,6.0,85.01,85.92,True,17,361,353,48,14,83.53999999999999,2017,100,Boys,Breaststroke,11.0,1.1763321962122102,1.1638733705772812
299,7,,91.15,87.26,True,17,362,354,52,14,,2017,100,Boys,Breaststroke,0.0,1.0970927043335161,1.1460004584001833
300,8,7.0,92.8,92.58,True,17,363,252,17,14,93.9,2017,100,Boys,Breaststroke,10.0,1.0775862068965518,1.0801468999783972
301,9,8.0,101.28,96.53,False,17,364,355,5,14,96.87,2017,100,Boys,Breaststroke,9.0,0.9873617693522907,1.0359473738734073
302,10,,95.96000000000001,96.7,False,17,365,356,16,14,,2017,100,Boys,Breaststroke,0.0,1.0421008753647352,1.0341261633919339
303,11,,102.72999999999999,100.07,False,17,366,357,3,14,,2017,100,Boys,Breaststroke,0.0,0.9734254842791785,0.99930048965724
304,12,,103.28,103.97,False,17,367,358,5,14,,2017,100,Boys,Breaststroke,0.0,0.9682416731216111,0.9618159084351255
305,13,,110.28999999999999,106.47,False,17,368,254,5,14,,2017,100,Boys,Breaststroke,0.0,0.9067005168192946,0.9392317084624777
306,14,,111.56,110.58,False,17,369,359,3,14,,2017,100,Boys,Breaststroke,0.0,0.8963786303334529,0.9043226623259178
307,15,,109.41,114.11,False,17,370,360,46,14,,2017,100,Boys,Breaststroke,0.0,0.9139932364500503,0.8763473841030585
308,1,1.0,33.34,33.26,True,15,372,362,33,15,32.29,2017,50,Girls,Butterfly,20.0,1.4997000599880022,1.503307276007216
309,2,2.0,33.53,33.62,True,15,373,363,17,15,33.14,2017,50,Girls,Butterfly,18.0,1.4912019087384432,1.48720999405116
310,3,4.0,32.24,33.71,True,15,374,364,3,15,33.47,2017,50,Girls,Butterfly,14.0,1.5508684863523572,1.483239394838327
311,4,3.0,32.96,33.73,True,15,375,365,3,15,33.17,2017,50,Girls,Butterfly,16.0,1.5169902912621358,1.4823599169878448
312,5,5.0,37.99,34.19,True,15,376,366,16,15,33.86,2017,50,Girls,Butterfly,12.0,1.3161358252171624,1.4624159110851127
313,6,,38.43,36.61,True,15,377,367,26,15,,2017,50,Girls,Butterfly,0.0,1.3010668748373666,1.3657470636438132
314,7,6.0,40.3,36.97,True,15,378,368,16,15,35.11,2017,50,Girls,Butterfly,11.0,1.240694789081886,1.352447930754666
315,8,7.0,44.94,39.88,True,15,379,369,55,15,39.09,2017,50,Girls,Butterfly,10.0,1.1125945705384959,1.2537612838515546
316,9,8.0,42.2,43.82,True,15,380,370,17,15,45.04,2017,50,Girls,Butterfly,9.0,1.1848341232227488,1.1410314924691922
317,10,9.0,44.1,44.93,True,15,381,371,16,15,45.81,2017,50,Girls,Butterfly,8.0,1.1337868480725624,1.1128421989761852
318,11,10.0,46.9,47.29,True,15,382,283,17,15,46.04,2017,50,Girls,Butterfly,7.0,1.0660980810234542,1.0573059843518715
319,12,11.0,50.09,49.33,True,15,383,372,34,15,48.53,2017,50,Girls,Butterfly,6.0,0.9982032341784787,1.0135819987837016
320,13,12.0,55.3,59.16,True,15,384,59,42,15,56.88,2017,50,Girls,Butterfly,5.0,0.9041591320072333,0.8451656524678838
321,1,1.0,31.2,32.63,True,16,385,373,3,16,31.93,2017,50,Girls,Butterfly,20.0,1.6025641025641026,1.532332209623046
322,2,2.0,34.28,34.95,True,16,386,374,10,16,34.26,2017,50,Girls,Butterfly,18.0,1.4585764294049008,1.4306151645207439
323,3,3.0,38.64,35.78,True,16,387,375,3,16,34.42,2017,50,Girls,Butterfly,16.0,1.2939958592132506,1.397428731134712
324,4,4.0,36.7,37.26,True,16,388,6,5,16,37.1,2017,50,Girls,Butterfly,14.0,1.3623978201634876,1.3419216317767042
325,5,5.0,35.47,37.45,True,16,389,376,48,16,37.25,2017,50,Girls,Butterfly,12.0,1.4096419509444602,1.3351134846461947
326,6,7.0,40.45,38.51,True,16,390,377,16,16,38.93,2017,50,Girls,Butterfly,10.0,1.2360939431396785,1.2983640612827838
327,7,6.0,38.23,38.67,True,16,391,378,42,16,38.25,2017,50,Girls,Butterfly,11.0,1.3078733978550878,1.2929919834497026
328,8,8.0,43.63,40.82,True,16,392,379,42,16,42.6,2017,50,Girls,Butterfly,9.0,1.1460004584001833,1.224889759921607
329,9,9.0,45.44,42.41,True,16,393,101,42,16,43.47,2017,50,Girls,Butterfly,8.0,1.1003521126760565,1.1789672247111531
330,10,10.0,47.5,49.15,True,16,394,380,5,16,46.38,2017,50,Girls,Butterfly,7.0,1.0526315789473684,1.017293997965412
331,11,11.0,55.78,49.79,True,16,395,381,5,16,48.54,2017,50,Girls,Butterfly,6.0,0.8963786303334529,1.004217714400482
332,12,13.0,57.0,53.23,True,16,396,15,39,16,58.07,2017,50,Girls,Butterfly,4.0,0.8771929824561403,0.9393199323689649
333,13,14.0,58.0,59.38,True,16,397,382,30,16,59.13,2017,50,Girls,Butterfly,3.0,0.8620689655172413,0.842034355001684
334,14,12.0,64.36,61.22,True,16,398,383,5,16,57.56,2017,50,Girls,Butterfly,5.0,0.7768800497203232,0.8167265599477295
335,1,1.0,30.74,32.08,True,17,399,384,3,17,31.74,2017,50,Girls,Butterfly,20.0,1.6265452179570592,1.5586034912718205
336,2,4.0,34.84,34.61,True,17,400,385,52,17,34.72,2017,50,Girls,Butterfly,14.0,1.4351320321469574,1.444669170759896
337,3,2.0,35.16,35.8,True,17,401,386,33,17,33.84,2017,50,Girls,Butterfly,18.0,1.4220705346985212,1.3966480446927376
338,4,3.0,36.52,36.11,True,17,402,140,16,17,33.88,2017,50,Girls,Butterfly,16.0,1.3691128148959473,1.3846579894765993
339,5,5.0,41.73,36.85,True,17,403,387,5,17,35.58,2017,50,Girls,Butterfly,12.0,1.1981787682722262,1.3568521031207599
340,6,8.0,43.18,41.42,True,17,404,388,18,17,41.78,2017,50,Girls,Butterfly,9.0,1.1579434923575729,1.2071463061323031
341,7,7.0,46.4,43.86,True,17,405,389,18,17,41.76,2017,50,Girls,Butterfly,10.0,1.0775862068965518,1.1399908800729595
342,8,6.0,55.9,44.97,True,17,406,390,3,17,41.42,2017,50,Girls,Butterfly,11.0,0.8944543828264758,1.1118523460084502
343,9,10.0,51.26,51.7,True,17,407,391,46,17,54.06,2017,50,Girls,Butterfly,7.0,0.9754194303550527,0.9671179883945841
344,10,9.0,54.41,52.47,True,17,408,392,39,17,53.98,2017,50,Girls,Butterfly,8.0,0.9189487226612756,0.9529254812273681
345,11,,56.16,52.96,True,17,409,393,39,17,,2017,50,Girls,Butterfly,0.0,0.8903133903133904,0.9441087613293051
346,12,,62.33,68.75,True,17,410,311,39,17,,2017,50,Girls,Butterfly,0.0,0.802181934862827,0.7272727272727273
347,1,1.0,30.12,27.4,True,15,411,394,42,18,26.99,2017,50,Boys,Butterfly,20.0,1.6600265604249667,1.8248175182481752
348,2,2.0,28.96,29.18,True,15,412,395,3,18,28.5,2017,50,Boys,Butterfly,18.0,1.7265193370165746,1.7135023989033584
349,3,3.0,36.15,35.07,True,15,413,396,49,18,34.12,2017,50,Boys,Butterfly,16.0,1.3831258644536653,1.42571998859424
350,4,4.0,36.1,37.04,True,15,414,397,52,18,35.11,2017,50,Boys,Butterfly,14.0,1.3850415512465373,1.349892008639309
351,5,5.0,39.6,38.36,True,15,415,398,36,18,35.71,2017,50,Boys,Butterfly,12.0,1.2626262626262625,1.3034410844629822
352,6,6.0,43.03,40.86,True,15,416,399,49,18,38.76,2017,50,Boys,Butterfly,11.0,1.1619800139437602,1.2236906510034264
353,7,7.0,44.41,42.04,True,15,417,400,5,18,40.58,2017,50,Boys,Butterfly,10.0,1.1258725512272012,1.1893434823977165
354,8,8.0,47.79,43.1,True,15,418,29,39,18,43.68,2017,50,Boys,Butterfly,9.0,1.0462439840970914,1.160092807424594
355,9,9.0,55.72,66.62,True,15,419,195,30,18,69.44,2017,50,Boys,Butterfly,8.0,0.8973438621679828,0.7505253677574302
356,1,1.0,30.68,28.39,True,16,424,404,3,19,28.28,2017,50,Boys,Butterfly,20.0,1.6297262059973925,1.7611835153222966
357,2,2.0,32.5,30.27,True,16,425,405,52,19,29.77,2017,50,Boys,Butterfly,18.0,1.5384615384615385,1.6518004625041296
358,3,3.0,31.47,30.32,True,16,426,208,17,19,30.14,2017,50,Boys,Butterfly,16.0,1.5888147442008262,1.6490765171503958
359,4,5.0,31.81,31.23,True,16,427,406,38,19,31.4,2017,50,Boys,Butterfly,12.0,1.5718327569946557,1.601024655779699
360,5,4.0,29.89,31.54,True,16,428,407,26,19,30.74,2017,50,Boys,Butterfly,14.0,1.6728002676480427,1.585288522511097
361,6,6.0,33.85,32.18,True,16,429,408,3,19,31.56,2017,50,Boys,Butterfly,11.0,1.4771048744460855,1.5537600994406464
362,7,8.0,34.72,34.34,True,16,430,214,16,19,34.61,2017,50,Boys,Butterfly,9.0,1.4400921658986177,1.45602795573675
363,8,7.0,33.77,34.87,True,16,431,409,3,19,34.05,2017,50,Boys,Butterfly,10.0,1.4806040864672785,1.4338973329509608
364,9,9.0,37.97,36.15,True,16,432,410,5,19,36.95,2017,50,Boys,Butterfly,8.0,1.316829075585989,1.3831258644536653
365,10,10.0,44.12,41.69,True,16,433,411,5,19,38.52,2017,50,Boys,Butterfly,7.0,1.1332728921124207,1.199328376109379
366,11,11.0,45.12,42.3,True,16,434,222,33,19,42.03,2017,50,Boys,Butterfly,6.0,1.1081560283687943,1.182033096926714
367,1,1.0,26.81,27.3,True,17,435,412,3,20,26.74,2017,50,Boys,Butterfly,20.0,1.864975755315181,1.8315018315018314
368,2,2.0,32.16,30.07,True,17,436,413,5,20,29.24,2017,50,Boys,Butterfly,18.0,1.554726368159204,1.6627868307283007
369,3,4.0,29.66,30.28,True,17,437,414,48,20,30.79,2017,50,Boys,Butterfly,14.0,1.6857720836142953,1.6512549537648613
370,4,3.0,33.24,32.04,True,17,438,415,46,20,30.73,2017,50,Boys,Butterfly,16.0,1.5042117930204573,1.5605493133583022
371,5,5.0,35.69,32.85,True,17,439,23,36,20,31.52,2017,50,Boys,Butterfly,12.0,1.4009526478005043,1.5220700152207
372,6,6.0,39.22,38.63,True,17,440,416,27,20,35.94,2017,50,Boys,Butterfly,11.0,1.2748597654258031,1.2943308309603934
373,7,7.0,41.94,40.41,True,17,441,257,3,20,39.05,2017,50,Boys,Butterfly,10.0,1.1921793037672868,1.2373174956693889
374,8,8.0,40.89,45.77,True,17,442,417,5,20,42.19,2017,50,Boys,Butterfly,9.0,1.2227928588897041,1.0924186148131962
375,1,1.0,64.0,67.45,True,15,445,420,3,21,66.45,2017,100,Girls,Freestyle,20.0,1.5625,1.4825796886582654
376,2,2.0,70.9,68.23,True,15,446,421,35,21,70.65,2017,100,Girls,Freestyle,18.0,1.4104372355430181,1.465630954125751
377,3,3.0,77.1,77.12,True,15,447,42,16,21,75.28,2017,100,Girls,Freestyle,16.0,1.297016861219196,1.296680497925311
378,4,4.0,76.9,78.5,True,15,448,422,46,21,75.46000000000001,2017,100,Girls,Freestyle,14.0,1.3003901170351104,1.2738853503184713
379,5,5.0,82.31,81.23,True,15,449,48,35,21,78.17,2017,100,Girls,Freestyle,12.0,1.2149192078726765,1.2310722639418934
380,6,8.0,85.16,81.77,True,15,450,423,33,21,83.1,2017,100,Girls,Freestyle,9.0,1.1742602160638798,1.2229423994129878
381,7,6.0,86.43,83.89,True,15,451,424,5,21,80.23,2017,100,Girls,Freestyle,11.0,1.1570056693277797,1.1920371915603767
382,8,7.0,82.65,84.03999999999999,True,15,452,425,36,21,81.6,2017,100,Girls,Freestyle,10.0,1.2099213551119177,1.1899095668729178
383,9,,84.19,85.2,False,15,453,45,3,21,,2017,100,Girls,Freestyle,0.0,1.1877895236964011,1.1737089201877935
384,10,,84.03999999999999,86.82,False,15,454,426,49,21,,2017,100,Girls,Freestyle,0.0,1.1899095668729178,1.151808339092375
385,11,,97.34,91.3,False,15,455,427,38,21,,2017,100,Girls,Freestyle,0.0,1.027326895418122,1.095290251916758
386,12,,103.69,92.9,False,15,456,428,49,21,,2017,100,Girls,Freestyle,0.0,0.9644131545954288,1.0764262648008611
387,13,,99.16,95.95,False,15,457,429,52,21,,2017,100,Girls,Freestyle,0.0,1.008471157724889,1.0422094841063054
388,14,,103.13,97.83,False,15,458,430,39,21,,2017,100,Girls,Freestyle,0.0,0.969649956365752,1.0221813349688236
389,15,,103.49000000000001,103.02000000000001,False,15,459,431,3,21,,2017,100,Girls,Freestyle,0.0,0.9662769349695622,0.9706853038245
390,16,,110.4,103.17,False,15,460,287,5,21,,2017,100,Girls,Freestyle,0.0,0.9057971014492753,0.9692740137636909
